MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25071437,ABY,A320,2025-07-10 04:10:00,2025-07-10 09:55:00,Pax,ALA,148,142,33,60,OPS
25071474,AXB,B738,2025-07-10 04:10:00,2025-07-10 05:10:00,Pax,COK,105,184,24,7,OPS
25071446,ABY,A320,2025-07-10 05:00:00,2025-07-10 08:20:00,Pax,AMM,90,170,32,40,OPS
25071438,ABY,A320,2025-07-10 05:10:00,2025-07-10 13:10:00,Pax,COK,170,171,1A,62,OPS
25071444,KQA,B738,2025-07-10 05:30:00,2025-07-10 09:00:00,Cgo,NBO,0,0,57,51,OPS
25071440,ABY,A321,2025-07-10 05:30:00,2025-07-10 12:45:00,Pax,CAI,140,210,36,37,OPS
25071448,ABY,A320,2025-07-10 05:35:00,2025-07-10 08:55:00,Pax,KRK,101,92,56,53,OPS
25071441,ABY,A320,2025-07-10 05:50:00,2025-07-10 08:10:00,Pax,DMM,17,172,26,24,OPS
25071453,ABY,A320,2025-07-10 05:50:00,2025-07-10 09:25:00,Pax,IST,143,148,37,54,OPS
25071451,ABY,A320,2025-07-10 05:55:00,2025-07-10 07:00:00,Pax,KHI,152,109,5,5,OPS
25071447,ABY,A321,2025-07-10 06:00:00,2025-07-10 07:30:00,Pax,RUH,194,163,3,4,OPS
25071443,ABY,A320,2025-07-10 06:05:00,2025-07-10 09:10:00,Pax,LRR,171,172,1B,56,OPS
25071450,ABY,A320,2025-07-10 06:05:00,2025-07-10 07:55:00,Pax,CAI,176,169,8,26,OPS
25071442,ABY,A320,2025-07-10 06:05:00,2025-07-10 07:35:00,Pax,WAW,170,123,22,21,OPS
25071456,ABY,A320,2025-07-10 06:05:00,2025-07-10 07:35:00,Pax,SLL,158,160,6,1B,OPS
25071449,ABY,A320,2025-07-10 06:15:00,2025-07-10 09:20:00,Pax,ATH,160,148,54,35,OPS
25071472,ABY,A320,2025-07-10 06:25:00,2025-07-10 13:25:00,Pax,TBS,170,163,29,58,OPS
25071445,ABY,A321,2025-07-10 06:25:00,2025-07-10 08:00:00,Pax,HKT,211,218,21,6,OPS
25071470,ABY,A320,2025-07-10 06:30:00,2025-07-10 13:05:00,Pax,DEL,120,167,38,36,OPS
25071458,ABY,A320,2025-07-10 06:30:00,2025-07-10 08:45:00,Pax,DOH,138,142,16,25,OPS
25071467,ABY,A320,2025-07-10 06:35:00,2025-07-10 09:20:00,Pax,BEY,148,173,14,30,OPS
25071463,ABY,A320,2025-07-10 06:35:00,2025-07-10 08:05:00,Pax,BAH,164,131,7,23,OPS
25071455,ABY,A320,2025-07-10 06:40:00,2025-07-10 07:40:00,Pax,BGW,168,148,4,8,OPS
25071465,ABY,A320,2025-07-10 06:40:00,2025-07-10 09:00:00,Pax,GOX,152,161,25,31,OPS
25071464,ABY,A320,2025-07-10 06:40:00,2025-07-10 13:40:00,Pax,AMM,90,171,31,38,OPS
25071454,ABY,A320,2025-07-10 06:40:00,2025-07-10 09:10:00,Pax,EBB,158,153,60,22,OPS
25071461,ABY,A321,2025-07-10 06:45:00,2025-07-10 09:00:00,Pax,DAC,192,191,62,14,OPS
25071460,ABY,A320,2025-07-10 06:45:00,2025-07-10 08:10:00,Pax,KWI,161,164,53,1A,OPS
25071457,ABY,A320,2025-07-10 07:00:00,2025-07-10 09:00:00,Pax,DME,72,94,58,33,OPS
25071466,ABY,A320,2025-07-10 07:00:00,2025-07-10 08:45:00,Pax,AER,173,90,59,32,OPS
25071462,ABY,A320,2025-07-10 07:00:00,2025-07-10 08:50:00,Pax,FRU,113,176,52,16,OPS
25071468,ABY,A320,2025-07-10 07:00:00,2025-07-10 08:20:00,Pax,CMB,170,177,50,3,OPS
25071459,ABY,A320,2025-07-10 07:00:00,2025-07-10 07:50:00,Pax,MLE,174,176,24,7,OPS
25071452,AXB,B738,2025-07-10 07:05:00,2025-07-10 08:05:00,Pax,CNN,101,193,23,29,OPS
25071469,ABY,A320,2025-07-10 07:20:00,2025-07-10 10:45:00,Pax,DAM,152,136,5,39,OPS
25071477,NIA,A320,2025-07-10 08:00:00,2025-07-10 09:00:00,Pax,CAI,140,166,3,5,OPS
25071476,ABY,A320,2025-07-10 08:10:00,2025-07-10 12:45:00,Pax,AHB,158,176,26,34,OPS
25071475,FJL,A320,2025-07-10 08:15:00,2025-07-10 09:05:00,Pax,ISB,157,161,4,4,OPS
25071473,ETH,B763,2025-07-10 08:30:00,2025-07-10 10:30:00,Cgo,LOS,0,0,55,55,OPS
25071482,MSC,B738,2025-07-10 09:00:00,2025-07-10 10:00:00,Pax,CAI,153,163,7,7,OPS
25071485,ABY,A320,2025-07-10 09:05:00,2025-07-10 11:15:00,Pax,HAS,170,175,6,6,OPS
25071484,UPS,B748,2025-07-10 09:05:00,2025-07-10 11:05:00,Cgo,CGN,0,0,51,61,OPS
25071479,CGS,B738,2025-07-10 09:10:00,2025-07-10 11:06:00,Cgo,EDL,0,0,50,57,OPS
25071480,ABY,A320,2025-07-10 09:10:00,2025-07-10 09:55:00,Pax,BGW,160,128,8,3,OPS
25071478,MSR,A332,2025-07-10 09:15:00,2025-07-10 11:15:00,Cgo,CAI,0,0,61,53,OPS
25071481,KQA,B738,2025-07-10 09:30:00,2025-07-10 11:30:00,Cgo,NBO,0,0,53,59,OPS
25071483,ETH,B763,2025-07-10 09:30:00,2025-07-10 11:30:00,Cgo,NDJ,0,0,59,51,OPS
25071487,QTR,A320,2025-07-10 09:55:00,2025-07-10 11:20:00,Pax,DOH,121,120,4,5,OPS
25071486,SYR,A320,2025-07-10 10:05:00,2025-07-10 11:05:00,Pax,DAM,13,163,21,4,OPS
25071489,AXB,A320,2025-07-10 10:40:00,2025-07-10 12:05:00,Pax,VNS,161,185,3,22,OPS
25071488,ABY,A320,2025-07-10 10:45:00,2025-07-10 12:55:00,Pax,CGP,169,144,8,23,OPS
25071498,ABY,A320,2025-07-10 10:55:00,2025-07-10 13:15:00,Pax,TUU,168,171,14,1A,OPS
25071490,ABY,A320,2025-07-10 11:00:00,2025-07-10 12:10:00,Pax,IKA,170,139,25,3,OPS
25071491,ABY,A320,2025-07-10 11:10:00,2025-07-10 12:30:00,Pax,MED,152,175,7,7,OPS
25071494,ABY,A320,2025-07-10 11:20:00,2025-07-10 13:05:00,Pax,KTM,167,141,23,1B,OPS
25071497,ABY,A320,2025-07-10 11:40:00,2025-07-10 13:05:00,Pax,KRK,111,66,24,24,OPS
25071493,ABY,A320,2025-07-10 11:40:00,2025-07-10 12:45:00,Pax,TIF,157,159,5,4,OPS
25071496,ABY,A320,2025-07-10 11:50:00,2025-07-10 13:05:00,Pax,GYD,68,176,6,8,OPS
25071501,ABY,A320,2025-07-10 11:50:00,2025-07-10 13:15:00,Pax,DAC,114,152,16,1C,OPS
25071495,ABY,A320,2025-07-10 11:55:00,2025-07-10 12:55:00,Pax,TRV,164,171,4,5,OPS
25071499,ABY,A321,2025-07-10 11:55:00,2025-07-10 13:35:00,Pax,EVN,214,195,21,14,OPS
25071500,ABY,A321,2025-07-10 12:05:00,2025-07-10 14:40:00,Pax,TZX,183,189,33,21,OPS
25071503,ABY,A320,2025-07-10 12:10:00,2025-07-10 13:20:00,Pax,KHI,160,149,22,16,OPS
25071502,ABY,A321,2025-07-10 12:20:00,2025-07-10 14:00:00,Pax,JED,154,216,3,6,OPS
25071504,ABY,A320,2025-07-10 13:00:00,2025-07-10 14:00:00,Pax,DOH,153,116,7,3,OPS
25071505,ABY,A320,2025-07-10 13:20:00,2025-07-10 14:25:00,Pax,AJF,108,172,5,4,OPS
25071508,PIA,A320,2025-07-10 13:45:00,2025-07-10 15:00:00,Pax,ISB,148,128,6,1B,OPS
25071506,ABY,A320,2025-07-10 13:55:00,2025-07-10 14:55:00,Pax,DAC,40,160,8,7,OPS
25071526,SVI,A320,2025-07-10 14:00:00,2025-07-10 18:30:00,Cgo,PZU,0,0,57,51,OPS
25071510,ABY,A320,2025-07-10 14:00:00,2025-07-10 15:10:00,Pax,RUH,87,174,4,8,OPS
25071512,TQQ,B738,2025-07-10 14:00:00,2025-07-10 15:00:00,Pax,PZU,101,165,23,16,OPS
25071513,ABY,A320,2025-07-10 14:30:00,2025-07-10 15:30:00,Pax,ELQ,94,176,21,5,OPS
25071511,IGO,A320,2025-07-10 14:35:00,2025-07-10 15:35:00,Pax,ATQ,163,163,7,6,OPS
25071514,FJL,A320,2025-07-10 14:40:00,2025-07-10 15:40:00,Pax,LHE,153,129,3,3,OPS
25071516,ABY,A320,2025-07-10 15:05:00,2025-07-10 16:15:00,Pax,SLL,80,177,8,4,OPS
25071509,AXB,B738,2025-07-10 15:05:00,2025-07-10 16:25:00,Pax,BOM,163,160,22,14,OPS
25071517,ABY,A320,2025-07-10 15:15:00,2025-07-10 16:35:00,Pax,BOM,158,171,5,1A,OPS
25071515,ABY,A320,2025-07-10 15:35:00,2025-07-10 16:35:00,Pax,DMM,0,170,25,7,OPS
25071518,ABY,A320,2025-07-10 15:45:00,2025-07-10 22:05:00,Pax,CJB,125,171,29,33,OPS
25071519,QTR,A320,2025-07-10 15:45:00,2025-07-10 16:50:00,Pax,DOH,145,142,4,8,OPS
25071520,ABY,A320,2025-07-10 16:00:00,2025-07-10 16:55:00,Pax,KTM,162,174,7,5,OPS
25071523,ABY,A320,2025-07-10 16:10:00,2025-07-10 17:10:00,Pax,KWI,55,174,16,6,OPS
25071524,IAW,B38M,2025-07-10 16:45:00,2025-07-10 17:45:00,Pax,BGW,41,32,23,3,OPS
25071530,ABY,A320,2025-07-10 17:00:00,2025-07-10 17:55:00,Pax,MCT,102,154,5,4,OPS
25071527,ABY,A320,2025-07-10 17:10:00,2025-07-10 18:00:00,Pax,BEY,175,174,6,7,OPS
25071528,KNE,B738,2025-07-10 17:20:00,2025-07-10 18:20:00,Pax,JED,37,184,4,8,OPS
25071532,ABY,A320,2025-07-10 17:30:00,2025-07-10 18:30:00,Pax,DME,101,90,7,5,OPS
25071529,ABY,A320,2025-07-10 17:40:00,2025-07-10 21:45:00,Pax,MAA,113,170,39,37,OPS
25071531,ABY,A320,2025-07-10 17:45:00,2025-07-10 19:10:00,Pax,DOH,177,127,3,6,OPS
25071536,ABY,A320,2025-07-10 18:05:00,2025-07-10 18:55:00,Pax,KZN,163,63,21,3,OPS
25071572,ABY,A320,2025-07-10 18:20:00,2025-07-11 10:00:00,Pax,LRR,143,179,62,35,OPS
25071586,ABD,B744,2025-07-10 18:30:00,2025-07-11 03:08:00,Cgo,KGL,0,0,61,53,OPS
25071533,ABY,A320,2025-07-10 18:50:00,2025-07-10 22:25:00,Pax,DAC,53,147,33,36,OPS
25071549,AXB,B738,2025-07-10 19:05:00,2025-07-10 20:05:00,Pax,TRZ,184,190,24,4,OPS
25071542,ABY,A320,2025-07-10 19:30:00,2025-07-10 21:05:00,Pax,HBE,134,167,23,1C,OPS
25071541,ABY,A320,2025-07-10 19:30:00,2025-07-10 20:30:00,Pax,SPX,154,183,8,7,OPS
25071559,SYR,A320,2025-07-10 19:30:00,2025-07-10 20:30:00,Pax,DAM,58,162,4,1A,OPS
25071551,ABY,A320,2025-07-10 19:40:00,2025-07-10 21:25:00,Pax,ADD,156,157,22,31,OPS
25071550,ABY,A321,2025-07-10 19:40:00,2025-07-10 21:45:00,Pax,TZX,209,215,14,14,OPS
25071540,ABY,A320,2025-07-10 19:45:00,2025-07-10 20:50:00,Pax,SAW,173,172,3,6,OPS
25071543,ABY,A320,2025-07-10 19:45:00,2025-07-10 20:30:00,Pax,AMM,173,179,38,3,OPS
25071544,ABY,A320,2025-07-10 19:55:00,2025-07-10 21:05:00,Pax,CMB,176,176,16,5,OPS
25071547,ABY,A321,2025-07-10 20:00:00,2025-07-10 22:15:00,Pax,BKK,191,212,34,23,OPS
25071537,AXB,B738,2025-07-10 20:00:00,2025-07-10 21:00:00,Pax,CCJ,160,178,5,16,OPS
25071539,ABY,A320,2025-07-10 20:05:00,2025-07-11 08:05:00,Pax,BAH,122,95,1B,34,OPS
25071554,ABY,A320,2025-07-10 20:05:00,2025-07-11 00:10:00,Pax,CGP,170,149,40,39,OPS
25071546,QTR,A320,2025-07-10 20:20:00,2025-07-10 21:25:00,Pax,DOH,143,142,6,1B,OPS
25071548,ABY,A320,2025-07-10 20:25:00,2025-07-10 21:20:00,Pax,AMM,157,179,25,8,OPS
25071563,ABY,A320,2025-07-10 20:25:00,2025-07-10 22:10:00,Pax,BLR,130,170,21,25,OPS
25071545,ABY,A320,2025-07-10 20:30:00,2025-07-10 23:10:00,Pax,NAG,117,164,30,32,OPS
25071561,ABY,A320,2025-07-10 20:30:00,2025-07-10 22:05:00,Pax,TAS,157,170,26,26,OPS
25071552,ABY,A320,2025-07-10 20:30:00,2025-07-10 21:35:00,Pax,LYP,164,122,1A,29,OPS
25071553,ABY,A321,2025-07-10 20:35:00,2025-07-10 21:40:00,Pax,KUL,130,210,7,21,OPS
25071555,ABY,A320,2025-07-10 20:40:00,2025-07-10 23:10:00,Pax,DEL,161,170,32,24,OPS
25071556,ABY,A320,2025-07-10 20:45:00,2025-07-10 21:45:00,Pax,COK,174,170,31,4,OPS
25071560,ABY,A320,2025-07-10 20:50:00,2025-07-10 22:10:00,Pax,CCJ,172,176,8,1A,OPS
25071564,ABY,A321,2025-07-10 20:50:00,2025-07-11 12:45:00,Pax,CAI,83,209,54,40,OPS
25071562,ABY,A320,2025-07-10 20:50:00,2025-07-10 22:25:00,Pax,CMB,167,172,35,22,OPS
25071565,ABY,A320,2025-07-10 21:00:00,2025-07-10 22:00:00,Pax,HBE,147,179,24,7,OPS
25071573,CGS,B738,2025-07-10 21:00:00,2025-07-11 00:30:00,Cgo,DWC,0,0,59,55,OPS
25071557,ABY,A321,2025-07-10 21:10:00,2025-07-10 22:15:00,Pax,HKT,109,214,4,3,OPS
25071574,ABY,A320,2025-07-10 21:10:00,2025-07-10 23:15:00,Pax,JAI,171,155,38,30,OPS
25071568,ABY,A320,2025-07-10 21:20:00,2025-07-11 00:05:00,Pax,BOM,176,169,16,16,OPS
25071567,ABY,A320,2025-07-10 21:20:00,2025-07-10 22:20:00,Pax,TRV,142,168,23,6,OPS
25071566,IGO,A320,2025-07-10 21:40:00,2025-07-10 22:40:00,Pax,HYD,150,183,5,1C,OPS
25071569,ABY,A320,2025-07-10 21:40:00,2025-07-10 22:30:00,Pax,HYD,166,170,3,5,OPS
25071570,ABY,A321,2025-07-10 21:50:00,2025-07-10 22:40:00,Pax,CAI,190,208,6,8,OPS
25071571,ABY,A320,2025-07-10 21:50:00,2025-07-10 22:50:00,Pax,SKT,166,136,37,1B,OPS
25071577,ABY,A320,2025-07-10 22:20:00,2025-07-10 23:10:00,Pax,KHI,169,177,7,4,OPS
25071581,ABY,A320,2025-07-10 22:25:00,2025-07-11 00:25:00,Pax,AMD,155,152,8,7,OPS
25071578,ABY,A321,2025-07-10 22:25:00,2025-07-11 07:30:00,Pax,RUH,136,209,39,29,OPS
25071575,AXB,A320,2025-07-10 22:30:00,2025-07-11 00:55:00,Pax,DEL,170,180,22,1A,OPS
25071580,ABY,A320,2025-07-10 22:40:00,2025-07-11 02:10:00,Pax,KTM,116,174,26,31,OPS
25071582,FJL,A320,2025-07-10 22:55:00,2025-07-11 00:17:00,Pax,LHE,156,159,4,3,OPS
25071579,JAG,B734,2025-07-10 23:00:00,2025-07-11 01:00:00,Cgo,AKX,0,0,56,51,OPS
25071584,ABY,A320,2025-07-10 23:25:00,2025-07-11 01:20:00,Pax,NJF,167,77,14,6,OPS
25071585,ABY,A320,2025-07-10 23:40:00,2025-07-11 01:15:00,Pax,DAC,163,165,6,5,OPS
25071588,AXB,B738,2025-07-10 23:59:00,2025-07-11 02:00:00,Pax,TRV,97,181,7,4,OPS
