STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
1A,FREE,2025-07-28 18:55:00,2025-07-28 20:25:00,90.0,
1A,OCCUPIED,2025-07-28 20:25:00,2025-07-28 22:25:00,120.0,25074633
1A,FREE,2025-07-28 22:25:00,2025-07-28 23:59:59,94.98333333333333,
1B,FREE,2025-07-28 00:00:00,2025-07-28 04:10:00,250.0,
1B,OCCUPIED,2025-07-28 04:10:00,2025-07-28 05:40:00,90.0,25074515
1B,FREE,2025-07-28 05:40:00,2025-07-28 06:35:00,55.0,
1B,OCCUPIED,2025-07-28 06:35:00,2025-07-28 08:05:00,90.0,25074550
1B,FREE,2025-07-28 08:05:00,2025-07-28 10:45:00,160.0,
1B,OCCUPIED,2025-07-28 10:45:00,2025-07-28 12:10:00,85.0,25074564
1B,FREE,2025-07-28 12:10:00,2025-07-28 15:05:00,175.0,
1B,OCCUPIED,2025-07-28 15:05:00,2025-07-28 16:35:00,90.0,25074599
1B,FREE,2025-07-28 16:35:00,2025-07-28 17:10:00,35.0,
1B,OCCUPIED,2025-07-28 17:10:00,2025-07-28 18:55:00,105.0,25074604
1B,FREE,2025-07-28 18:55:00,2025-07-28 20:35:00,100.0,
1B,OCCUPIED,2025-07-28 20:35:00,2025-07-28 22:10:00,95.0,25074644
1B,FREE,2025-07-28 22:10:00,2025-07-28 22:30:00,20.0,
1B,OCCUPIED,2025-07-28 22:30:00,2025-07-29 00:55:00,145.0,25074654
1C,OCCUPIED,2025-07-27 20:05:00,2025-07-28 03:50:00,465.0,25074456
1C,FREE,2025-07-28 03:50:00,2025-07-28 06:05:00,135.0,
1C,OCCUPIED,2025-07-28 06:05:00,2025-07-28 08:10:00,125.0,25074528
1C,FREE,2025-07-28 08:10:00,2025-07-28 11:40:00,210.0,
1C,OCCUPIED,2025-07-28 11:40:00,2025-07-28 13:05:00,85.0,25074573
1C,FREE,2025-07-28 13:05:00,2025-07-28 14:55:00,110.0,
1C,OCCUPIED,2025-07-28 14:55:00,2025-07-28 16:25:00,90.0,25074595
1C,FREE,2025-07-28 16:25:00,2025-07-28 17:50:00,85.0,
1C,OCCUPIED,2025-07-28 17:50:00,2025-07-28 19:20:00,90.0,25074611
1C,FREE,2025-07-28 19:20:00,2025-07-28 20:30:00,70.0,
1C,OCCUPIED,2025-07-28 20:30:00,2025-07-28 22:00:00,90.0,25074639
1C,FREE,2025-07-28 22:00:00,2025-07-28 22:25:00,25.0,
1C,OCCUPIED,2025-07-28 22:25:00,2025-07-29 00:25:00,120.0,25074661
21,FREE,2025-07-28 00:00:00,2025-07-28 06:30:00,390.0,
21,OCCUPIED,2025-07-28 06:30:00,2025-07-28 08:05:00,95.0,25074545
21,FREE,2025-07-28 08:05:00,2025-07-28 11:55:00,230.0,
21,OCCUPIED,2025-07-28 11:55:00,2025-07-28 12:55:00,60.0,25074574
21,FREE,2025-07-28 12:55:00,2025-07-28 19:40:00,405.0,
21,OCCUPIED,2025-07-28 19:40:00,2025-07-28 21:20:00,100.0,25074629
21,FREE,2025-07-28 21:20:00,2025-07-28 23:59:59,159.98333333333332,
22,OCCUPIED,2025-07-27 22:30:00,2025-07-28 00:55:00,145.0,25074482
22,FREE,2025-07-28 00:55:00,2025-07-28 06:50:00,355.0,
22,OCCUPIED,2025-07-28 06:50:00,2025-07-28 09:10:00,140.0,25074542
22,FREE,2025-07-28 09:10:00,2025-07-28 21:10:00,720.0,
22,OCCUPIED,2025-07-28 21:10:00,2025-07-28 23:10:00,120.0,25074646
22,FREE,2025-07-28 23:10:00,2025-07-28 23:59:59,49.983333333333334,
23,OCCUPIED,2025-07-27 23:32:00,2025-07-28 03:05:00,213.0,25074493
23,FREE,2025-07-28 03:05:00,2025-07-28 06:45:00,220.0,
23,OCCUPIED,2025-07-28 06:45:00,2025-07-28 09:00:00,135.0,25074544
23,FREE,2025-07-28 09:00:00,2025-07-28 10:55:00,115.0,
23,OCCUPIED,2025-07-28 10:55:00,2025-07-28 13:10:00,135.0,25074572
23,FREE,2025-07-28 13:10:00,2025-07-28 18:05:00,295.0,
23,OCCUPIED,2025-07-28 18:05:00,2025-07-28 19:15:00,70.0,25074612
23,FREE,2025-07-28 19:15:00,2025-07-28 19:55:00,40.0,
23,OCCUPIED,2025-07-28 19:55:00,2025-07-28 22:15:00,140.0,25074627
23,FREE,2025-07-28 22:15:00,2025-07-28 23:59:59,104.98333333333333,
24,FREE,2025-07-28 00:00:00,2025-07-28 05:50:00,350.0,
24,OCCUPIED,2025-07-28 05:50:00,2025-07-28 08:20:00,150.0,25074522
24,FREE,2025-07-28 08:20:00,2025-07-28 10:40:00,140.0,
24,OCCUPIED,2025-07-28 10:40:00,2025-07-28 12:05:00,85.0,25074565
24,FREE,2025-07-28 12:05:00,2025-07-28 17:00:00,295.0,
24,OCCUPIED,2025-07-28 17:00:00,2025-07-28 18:55:00,115.0,25074608
24,FREE,2025-07-28 18:55:00,2025-07-28 19:30:00,35.0,
24,OCCUPIED,2025-07-28 19:30:00,2025-07-28 21:35:00,125.0,25074625
24,FREE,2025-07-28 21:35:00,2025-07-28 23:59:59,144.98333333333332,
25,OCCUPIED,2025-07-27 21:40:00,2025-07-28 00:06:00,146.0,25074469
25,FREE,2025-07-28 00:06:00,2025-07-28 06:35:00,389.0,
25,OCCUPIED,2025-07-28 06:35:00,2025-07-28 08:50:00,135.0,25074532
25,FREE,2025-07-28 08:50:00,2025-07-28 20:50:00,720.0,
25,OCCUPIED,2025-07-28 20:50:00,2025-07-28 22:25:00,95.0,25074641
25,FREE,2025-07-28 22:25:00,2025-07-28 23:59:59,94.98333333333333,
26,OCCUPIED,2025-07-27 23:25:00,2025-07-28 02:10:00,165.0,25074492
26,FREE,2025-07-28 02:10:00,2025-07-28 06:40:00,270.0,
26,OCCUPIED,2025-07-28 06:40:00,2025-07-28 08:10:00,90.0,25074538
26,FREE,2025-07-28 08:10:00,2025-07-28 18:15:00,605.0,
26,OCCUPIED,2025-07-28 18:15:00,2025-07-28 20:55:00,160.0,25074616
26,FREE,2025-07-28 20:55:00,2025-07-28 21:20:00,25.0,
26,OCCUPIED,2025-07-28 21:20:00,2025-07-28 22:50:00,90.0,25074655
26,FREE,2025-07-28 22:50:00,2025-07-28 23:59:59,69.98333333333333,
29,OCCUPIED,2025-07-27 20:45:00,2025-07-28 04:45:00,480.0,25074461
29,FREE,2025-07-28 04:45:00,2025-07-28 06:30:00,105.0,
29,OCCUPIED,2025-07-28 06:30:00,2025-07-28 08:45:00,135.0,25074529
29,FREE,2025-07-28 08:45:00,2025-07-28 13:20:00,275.0,
29,OCCUPIED,2025-07-28 13:20:00,2025-07-28 17:00:00,220.0,25074587
29,FREE,2025-07-28 17:00:00,2025-07-28 20:35:00,215.0,
29,OCCUPIED,2025-07-28 20:35:00,2025-07-29 08:00:00,685.0,25074640
3,FREE,2025-07-28 00:00:00,2025-07-28 00:25:00,25.0,
3,OCCUPIED,2025-07-28 00:25:00,2025-07-28 02:00:00,95.0,25074497
3,FREE,2025-07-28 02:00:00,2025-07-28 04:05:00,125.0,
3,OCCUPIED,2025-07-28 04:05:00,2025-07-28 06:05:00,120.0,25074510
3,FREE,2025-07-28 06:05:00,2025-07-28 07:00:00,55.0,
3,OCCUPIED,2025-07-28 07:00:00,2025-07-28 07:50:00,50.0,25074546
3,FREE,2025-07-28 07:50:00,2025-07-28 09:10:00,80.0,
3,OCCUPIED,2025-07-28 09:10:00,2025-07-28 10:45:00,95.0,25074561
3,FREE,2025-07-28 10:45:00,2025-07-28 12:00:00,75.0,
3,OCCUPIED,2025-07-28 12:00:00,2025-07-28 13:05:00,65.0,25074577
3,FREE,2025-07-28 13:05:00,2025-07-28 14:00:00,55.0,
3,OCCUPIED,2025-07-28 14:00:00,2025-07-28 15:00:00,60.0,25074589
3,FREE,2025-07-28 15:00:00,2025-07-28 15:45:00,45.0,
3,OCCUPIED,2025-07-28 15:45:00,2025-07-28 16:50:00,65.0,25074600
3,FREE,2025-07-28 16:50:00,2025-07-28 17:40:00,50.0,
3,OCCUPIED,2025-07-28 17:40:00,2025-07-28 19:00:00,80.0,25074609
3,FREE,2025-07-28 19:00:00,2025-07-28 19:30:00,30.0,
3,OCCUPIED,2025-07-28 19:30:00,2025-07-28 21:05:00,95.0,25074624
3,FREE,2025-07-28 21:05:00,2025-07-28 21:40:00,35.0,
3,OCCUPIED,2025-07-28 21:40:00,2025-07-28 22:40:00,60.0,25074649
3,FREE,2025-07-28 22:40:00,2025-07-28 23:25:00,45.0,
3,OCCUPIED,2025-07-28 23:25:00,2025-07-29 01:20:00,115.0,25074667
30,FREE,2025-07-28 00:00:00,2025-07-28 05:00:00,300.0,
30,OCCUPIED,2025-07-28 05:00:00,2025-07-28 07:55:00,175.0,25074516
30,FREE,2025-07-28 07:55:00,2025-07-28 18:20:00,625.0,
30,OCCUPIED,2025-07-28 18:20:00,2025-07-28 21:45:00,205.0,25074618
30,FREE,2025-07-28 21:45:00,2025-07-28 22:10:00,25.0,
30,OCCUPIED,2025-07-28 22:10:00,2025-07-29 07:50:00,580.0,25074659
31,OCCUPIED,2025-07-27 23:20:00,2025-07-28 00:10:00,50.0,25074491
31,FREE,2025-07-28 00:10:00,2025-07-28 06:40:00,390.0,
31,OCCUPIED,2025-07-28 06:40:00,2025-07-28 08:45:00,125.0,25074530
31,FREE,2025-07-28 08:45:00,2025-07-28 12:05:00,200.0,
31,OCCUPIED,2025-07-28 12:05:00,2025-07-28 15:10:00,185.0,25074578
31,FREE,2025-07-28 15:10:00,2025-07-28 16:00:00,50.0,
31,OCCUPIED,2025-07-28 16:00:00,2025-07-28 19:10:00,190.0,25074602
31,FREE,2025-07-28 19:10:00,2025-07-28 21:40:00,150.0,
31,OCCUPIED,2025-07-28 21:40:00,2025-07-29 02:10:00,270.0,25074651
32,FREE,2025-07-28 00:00:00,2025-07-28 07:05:00,425.0,
32,OCCUPIED,2025-07-28 07:05:00,2025-07-28 08:05:00,60.0,25074552
32,FREE,2025-07-28 08:05:00,2025-07-28 11:40:00,215.0,
32,OCCUPIED,2025-07-28 11:40:00,2025-07-28 14:40:00,180.0,25074583
32,FREE,2025-07-28 14:40:00,2025-07-28 20:25:00,345.0,
32,OCCUPIED,2025-07-28 20:25:00,2025-07-28 23:35:00,190.0,25074647
32,FREE,2025-07-28 23:35:00,2025-07-28 23:59:59,24.983333333333334,
33,FREE,2025-07-28 00:00:00,2025-07-28 07:00:00,420.0,
33,OCCUPIED,2025-07-28 07:00:00,2025-07-28 08:55:00,115.0,25074541
33,FREE,2025-07-28 08:55:00,2025-07-28 10:40:00,105.0,
33,OCCUPIED,2025-07-28 10:40:00,2025-07-28 13:40:00,180.0,25074566
33,FREE,2025-07-28 13:40:00,2025-07-28 18:10:00,270.0,
33,OCCUPIED,2025-07-28 18:10:00,2025-07-28 21:20:00,190.0,25074614
33,FREE,2025-07-28 21:20:00,2025-07-28 23:44:00,144.0,
33,OCCUPIED,2025-07-28 23:44:00,2025-07-29 03:05:00,201.0,25074668
34,FREE,2025-07-28 00:00:00,2025-07-28 06:15:00,375.0,
34,OCCUPIED,2025-07-28 06:15:00,2025-07-28 07:20:00,65.0,25074526
34,FREE,2025-07-28 07:20:00,2025-07-28 08:10:00,50.0,
34,OCCUPIED,2025-07-28 08:10:00,2025-07-28 13:20:00,310.0,25074557
34,FREE,2025-07-28 13:20:00,2025-07-28 17:45:00,265.0,
34,OCCUPIED,2025-07-28 17:45:00,2025-07-28 22:30:00,285.0,25074613
34,FREE,2025-07-28 22:30:00,2025-07-28 23:45:00,75.0,
34,OCCUPIED,2025-07-28 23:45:00,2025-07-29 03:55:00,250.0,25074669
35,FREE,2025-07-28 00:00:00,2025-07-28 06:40:00,400.0,
35,OCCUPIED,2025-07-28 06:40:00,2025-07-28 13:25:00,405.0,25074548
35,FREE,2025-07-28 13:25:00,2025-07-28 21:50:00,505.0,
35,OCCUPIED,2025-07-28 21:50:00,2025-07-29 03:50:00,360.0,25074652
36,FREE,2025-07-28 00:00:00,2025-07-28 06:25:00,385.0,
36,OCCUPIED,2025-07-28 06:25:00,2025-07-28 13:40:00,435.0,25074543
36,FREE,2025-07-28 13:40:00,2025-07-28 20:45:00,425.0,
36,OCCUPIED,2025-07-28 20:45:00,2025-07-29 04:15:00,450.0,25074638
37,FREE,2025-07-28 00:00:00,2025-07-28 01:35:00,95.0,
37,OCCUPIED,2025-07-28 01:35:00,2025-07-28 09:20:00,465.0,25074500
37,FREE,2025-07-28 09:20:00,2025-07-28 22:25:00,785.0,
37,OCCUPIED,2025-07-28 22:25:00,2025-07-29 08:00:00,575.0,25074662
38,OCCUPIED,2025-07-27 16:10:00,2025-07-28 05:50:00,820.0,25074436
38,FREE,2025-07-28 05:50:00,2025-07-28 06:40:00,50.0,
38,OCCUPIED,2025-07-28 06:40:00,2025-07-28 14:25:00,465.0,25074540
38,FREE,2025-07-28 14:25:00,2025-07-28 21:00:00,395.0,
38,OCCUPIED,2025-07-28 21:00:00,2025-07-29 01:15:00,255.0,25074645
39,FREE,2025-07-28 00:00:00,2025-07-28 03:15:00,195.0,
39,OCCUPIED,2025-07-28 03:15:00,2025-07-28 07:10:00,235.0,25074517
39,FREE,2025-07-28 07:10:00,2025-07-28 23:40:00,990.0,
39,OCCUPIED,2025-07-28 23:40:00,2025-07-29 08:05:00,505.0,25074670
4,FREE,2025-07-28 00:00:00,2025-07-28 03:25:00,205.0,
4,OCCUPIED,2025-07-28 03:25:00,2025-07-28 04:25:00,60.0,25074512
4,FREE,2025-07-28 04:25:00,2025-07-28 07:00:00,155.0,
4,OCCUPIED,2025-07-28 07:00:00,2025-07-28 08:10:00,70.0,25074547
4,FREE,2025-07-28 08:10:00,2025-07-28 09:55:00,105.0,
4,OCCUPIED,2025-07-28 09:55:00,2025-07-28 11:20:00,85.0,25074563
4,FREE,2025-07-28 11:20:00,2025-07-28 11:55:00,35.0,
4,OCCUPIED,2025-07-28 11:55:00,2025-07-28 12:45:00,50.0,25074575
4,FREE,2025-07-28 12:45:00,2025-07-28 13:45:00,60.0,
4,OCCUPIED,2025-07-28 13:45:00,2025-07-28 15:00:00,75.0,25074588
4,FREE,2025-07-28 15:00:00,2025-07-28 15:45:00,45.0,
4,OCCUPIED,2025-07-28 15:45:00,2025-07-28 17:10:00,85.0,25074601
4,FREE,2025-07-28 17:10:00,2025-07-28 18:05:00,55.0,
4,OCCUPIED,2025-07-28 18:05:00,2025-07-28 19:00:00,55.0,25074617
4,FREE,2025-07-28 19:00:00,2025-07-28 20:20:00,80.0,
4,OCCUPIED,2025-07-28 20:20:00,2025-07-28 21:25:00,65.0,25074635
4,FREE,2025-07-28 21:25:00,2025-07-28 22:30:00,65.0,
4,OCCUPIED,2025-07-28 22:30:00,2025-07-28 23:30:00,60.0,25074657
4,FREE,2025-07-28 23:30:00,2025-07-28 23:59:59,29.983333333333334,
40,OCCUPIED,2025-07-27 20:50:00,2025-07-28 00:25:00,215.0,25074470
40,FREE,2025-07-28 00:25:00,2025-07-28 05:30:00,305.0,
40,OCCUPIED,2025-07-28 05:30:00,2025-07-28 12:45:00,435.0,25074521
40,FREE,2025-07-28 12:45:00,2025-07-28 20:05:00,440.0,
40,OCCUPIED,2025-07-28 20:05:00,2025-07-29 07:35:00,690.0,25074632
5,OCCUPIED,2025-07-27 23:30:00,2025-07-28 00:30:00,60.0,25074490
5,FREE,2025-07-28 00:30:00,2025-07-28 01:30:00,60.0,
5,OCCUPIED,2025-07-28 01:30:00,2025-07-28 02:50:00,80.0,25074501
5,FREE,2025-07-28 02:50:00,2025-07-28 03:25:00,35.0,
5,OCCUPIED,2025-07-28 03:25:00,2025-07-28 04:15:00,50.0,25074506
5,FREE,2025-07-28 04:15:00,2025-07-28 06:15:00,120.0,
5,OCCUPIED,2025-07-28 06:15:00,2025-07-28 07:20:00,65.0,25074534
5,FREE,2025-07-28 07:20:00,2025-07-28 08:00:00,40.0,
5,OCCUPIED,2025-07-28 08:00:00,2025-07-28 09:00:00,60.0,25074562
5,FREE,2025-07-28 09:00:00,2025-07-28 12:10:00,190.0,
5,OCCUPIED,2025-07-28 12:10:00,2025-07-28 13:15:00,65.0,25074580
5,FREE,2025-07-28 13:15:00,2025-07-28 14:35:00,80.0,
5,OCCUPIED,2025-07-28 14:35:00,2025-07-28 15:30:00,55.0,25074592
5,FREE,2025-07-28 15:30:00,2025-07-28 17:05:00,95.0,
5,OCCUPIED,2025-07-28 17:05:00,2025-07-28 18:55:00,110.0,25074607
5,FREE,2025-07-28 18:55:00,2025-07-28 19:30:00,35.0,
5,OCCUPIED,2025-07-28 19:30:00,2025-07-28 20:30:00,60.0,25074626
5,FREE,2025-07-28 20:30:00,2025-07-28 21:20:00,50.0,
5,OCCUPIED,2025-07-28 21:20:00,2025-07-28 22:15:00,55.0,25074650
5,FREE,2025-07-28 22:15:00,2025-07-28 22:55:00,40.0,
5,OCCUPIED,2025-07-28 22:55:00,2025-07-28 23:55:00,60.0,25074663
5,FREE,2025-07-28 23:55:00,2025-07-28 23:59:59,4.983333333333333,
50,FREE,2025-07-28 00:00:00,2025-07-28 05:55:00,355.0,
50,OCCUPIED,2025-07-28 05:55:00,2025-07-28 10:00:00,245.0,25074536
50,FREE,2025-07-28 10:00:00,2025-07-28 23:59:59,839.9833333333333,
51,FREE,2025-07-28 00:00:00,2025-07-28 03:30:00,210.0,
51,OCCUPIED,2025-07-28 03:30:00,2025-07-28 05:30:00,120.0,25074505
51,FREE,2025-07-28 05:30:00,2025-07-28 06:50:00,80.0,
51,OCCUPIED,2025-07-28 06:50:00,2025-07-28 08:10:00,80.0,25074555
51,FREE,2025-07-28 08:10:00,2025-07-28 11:05:00,175.0,
51,OCCUPIED,2025-07-28 11:05:00,2025-07-28 13:00:00,115.0,25074568
51,FREE,2025-07-28 13:00:00,2025-07-28 20:00:00,420.0,
51,OCCUPIED,2025-07-28 20:00:00,2025-07-29 00:00:00,240.0,25074630
52,OCCUPIED,2025-07-27 21:10:00,2025-07-28 07:50:00,640.0,25074473
52,FREE,2025-07-28 07:50:00,2025-07-28 19:45:00,715.0,
52,OCCUPIED,2025-07-28 19:45:00,2025-07-29 00:10:00,265.0,25074631
53,FREE,2025-07-28 00:00:00,2025-07-28 04:00:00,240.0,
53,OCCUPIED,2025-07-28 04:00:00,2025-07-28 08:20:00,260.0,25074518
53,FREE,2025-07-28 08:20:00,2025-07-28 21:59:00,819.0,
53,OCCUPIED,2025-07-28 21:59:00,2025-07-28 23:06:00,67.0,25074660
53,FREE,2025-07-28 23:06:00,2025-07-28 23:59:59,53.983333333333334,
54,OCCUPIED,2025-07-27 22:10:00,2025-07-28 07:50:00,580.0,25074483
54,FREE,2025-07-28 07:50:00,2025-07-28 23:59:59,969.9833333333333,
55,FREE,2025-07-28 00:00:00,2025-07-28 05:30:00,330.0,
55,OCCUPIED,2025-07-28 05:30:00,2025-07-28 07:00:00,90.0,25074520
55,FREE,2025-07-28 07:00:00,2025-07-28 23:59:59,1019.9833333333333,
56,FREE,2025-07-28 00:00:00,2025-07-28 01:35:00,95.0,
56,OCCUPIED,2025-07-28 01:35:00,2025-07-28 09:00:00,445.0,25074499
56,FREE,2025-07-28 09:00:00,2025-07-28 23:59:59,899.9833333333333,
57,FREE,2025-07-28 00:00:00,2025-07-28 05:50:00,350.0,
57,OCCUPIED,2025-07-28 05:50:00,2025-07-28 09:55:00,245.0,25074527
57,FREE,2025-07-28 09:55:00,2025-07-28 23:59:59,844.9833333333333,
58,OCCUPIED,2025-07-27 21:50:00,2025-07-28 07:40:00,590.0,25074478
58,FREE,2025-07-28 07:40:00,2025-07-28 23:59:59,979.9833333333333,
59,FREE,2025-07-28 00:00:00,2025-07-28 05:05:00,305.0,
59,OCCUPIED,2025-07-28 05:05:00,2025-07-28 11:00:00,355.0,25074554
59,FREE,2025-07-28 11:00:00,2025-07-28 23:59:59,779.9833333333333,
6,FREE,2025-07-28 00:00:00,2025-07-28 02:00:00,120.0,
6,OCCUPIED,2025-07-28 02:00:00,2025-07-28 03:00:00,60.0,25074525
6,FREE,2025-07-28 03:00:00,2025-07-28 03:40:00,40.0,
6,OCCUPIED,2025-07-28 03:40:00,2025-07-28 04:50:00,70.0,25074514
6,FREE,2025-07-28 04:50:00,2025-07-28 06:40:00,110.0,
6,OCCUPIED,2025-07-28 06:40:00,2025-07-28 07:30:00,50.0,25074533
6,FREE,2025-07-28 07:30:00,2025-07-28 09:10:00,100.0,
6,OCCUPIED,2025-07-28 09:10:00,2025-07-28 09:55:00,45.0,25074558
6,FREE,2025-07-28 09:55:00,2025-07-28 11:15:00,80.0,
6,OCCUPIED,2025-07-28 11:15:00,2025-07-28 12:10:00,55.0,25074569
6,FREE,2025-07-28 12:10:00,2025-07-28 12:40:00,30.0,
6,OCCUPIED,2025-07-28 12:40:00,2025-07-28 14:00:00,80.0,25074582
6,FREE,2025-07-28 14:00:00,2025-07-28 14:40:00,40.0,
6,OCCUPIED,2025-07-28 14:40:00,2025-07-28 15:40:00,60.0,25074593
6,FREE,2025-07-28 15:40:00,2025-07-28 16:45:00,65.0,
6,OCCUPIED,2025-07-28 16:45:00,2025-07-28 17:35:00,50.0,25074603
6,FREE,2025-07-28 17:35:00,2025-07-28 18:20:00,45.0,
6,OCCUPIED,2025-07-28 18:20:00,2025-07-28 19:20:00,60.0,25074619
6,FREE,2025-07-28 19:20:00,2025-07-28 20:00:00,40.0,
6,OCCUPIED,2025-07-28 20:00:00,2025-07-28 21:25:00,85.0,25074636
6,FREE,2025-07-28 21:25:00,2025-07-28 21:50:00,25.0,
6,OCCUPIED,2025-07-28 21:50:00,2025-07-28 23:15:00,85.0,25074656
6,FREE,2025-07-28 23:15:00,2025-07-28 23:45:00,30.0,
6,OCCUPIED,2025-07-28 23:45:00,2025-07-29 01:00:00,75.0,25074666
60,FREE,2025-07-28 00:00:00,2025-07-28 06:00:00,360.0,
60,OCCUPIED,2025-07-28 06:00:00,2025-07-28 09:10:00,190.0,25074524
60,FREE,2025-07-28 09:10:00,2025-07-28 23:59:59,889.9833333333333,
61,FREE,2025-07-28 00:00:00,2025-07-28 23:59:59,1440.0,
62,FREE,2025-07-28 00:00:00,2025-07-28 04:40:00,280.0,
62,OCCUPIED,2025-07-28 04:40:00,2025-07-28 09:25:00,285.0,25074523
62,FREE,2025-07-28 09:25:00,2025-07-28 23:59:59,874.9833333333333,
7,FREE,2025-07-28 00:00:00,2025-07-28 00:30:00,30.0,
7,OCCUPIED,2025-07-28 00:30:00,2025-07-28 01:30:00,60.0,25074495
7,FREE,2025-07-28 01:30:00,2025-07-28 03:55:00,145.0,
7,OCCUPIED,2025-07-28 03:55:00,2025-07-28 04:55:00,60.0,25074508
7,FREE,2025-07-28 04:55:00,2025-07-28 05:40:00,45.0,
7,OCCUPIED,2025-07-28 05:40:00,2025-07-28 06:40:00,60.0,25074519
7,FREE,2025-07-28 06:40:00,2025-07-28 07:00:00,20.0,
7,OCCUPIED,2025-07-28 07:00:00,2025-07-28 08:00:00,60.0,25074549
7,FREE,2025-07-28 08:00:00,2025-07-28 09:00:00,60.0,
7,OCCUPIED,2025-07-28 09:00:00,2025-07-28 10:00:00,60.0,25074560
7,FREE,2025-07-28 10:00:00,2025-07-28 11:40:00,100.0,
7,OCCUPIED,2025-07-28 11:40:00,2025-07-28 12:30:00,50.0,25074570
7,FREE,2025-07-28 12:30:00,2025-07-28 13:55:00,85.0,
7,OCCUPIED,2025-07-28 13:55:00,2025-07-28 14:55:00,60.0,25074586
7,FREE,2025-07-28 14:55:00,2025-07-28 15:20:00,25.0,
7,OCCUPIED,2025-07-28 15:20:00,2025-07-28 16:35:00,75.0,25074598
7,FREE,2025-07-28 16:35:00,2025-07-28 17:20:00,45.0,
7,OCCUPIED,2025-07-28 17:20:00,2025-07-28 18:20:00,60.0,25074610
7,FREE,2025-07-28 18:20:00,2025-07-28 18:55:00,35.0,
7,OCCUPIED,2025-07-28 18:55:00,2025-07-28 20:00:00,65.0,25074622
7,FREE,2025-07-28 20:00:00,2025-07-28 20:50:00,50.0,
7,OCCUPIED,2025-07-28 20:50:00,2025-07-28 21:45:00,55.0,25074642
7,FREE,2025-07-28 21:45:00,2025-07-28 22:20:00,35.0,
7,OCCUPIED,2025-07-28 22:20:00,2025-07-28 23:10:00,50.0,25074658
7,FREE,2025-07-28 23:10:00,2025-07-28 23:30:00,20.0,
7,OCCUPIED,2025-07-28 23:30:00,2025-07-29 00:30:00,60.0,25074665
8,FREE,2025-07-28 00:00:00,2025-07-28 00:55:00,55.0,
8,OCCUPIED,2025-07-28 00:55:00,2025-07-28 01:55:00,60.0,25074496
8,FREE,2025-07-28 01:55:00,2025-07-28 03:00:00,65.0,
8,OCCUPIED,2025-07-28 03:00:00,2025-07-28 04:00:00,60.0,25074504
