MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25074689,IGO,A320,2025-07-29 03:55:00,2025-07-29 04:55:00,Pax,TRV,184,172,6,5,OPS
25074690,ABY,A320,2025-07-29 04:00:00,2025-07-29 05:40:00,Pax,BSA,164,27,25,7,OPS
25074693,ABY,A321,2025-07-29 04:05:00,2025-07-29 07:30:00,Pax,RUH,160,173,36,58,OPS
25074692,QTR,A320,2025-07-29 04:10:00,2025-07-29 05:40:00,Pax,DOH,52,123,5,1B,OPS
25074691,AXB,B38M,2025-07-29 05:00:00,2025-07-29 06:00:00,Pax,COK,170,181,8,3,OPS
25074694,ABY,A320,2025-07-29 05:15:00,2025-07-29 09:15:00,Pax,AER,175,170,39,40,OPS
25074695,QTR,B772,2025-07-29 05:15:00,2025-07-29 07:15:00,Cgo,DOH,0,0,59,51,OPS
25074704,ABY,A320,2025-07-29 05:20:00,2025-07-29 07:50:00,Pax,GYD,169,167,24,33,OPS
25074698,ABY,A321,2025-07-29 05:30:00,2025-07-29 08:10:00,Pax,TBS,215,129,35,30,OPS
25074697,ABY,A320,2025-07-29 05:30:00,2025-07-29 07:00:00,Pax,KHI,171,100,14,5,OPS
25074707,ABY,A320,2025-07-29 05:35:00,2025-07-29 09:25:00,Pax,IST,177,165,31,39,OPS
25074710,ABY,A320,2025-07-29 05:35:00,2025-07-29 08:05:00,Pax,EVN,175,173,16,25,OPS
25074701,ABY,A320,2025-07-29 05:40:00,2025-07-29 07:30:00,Pax,JED,171,174,26,4,OPS
25074703,ABY,A320,2025-07-29 05:50:00,2025-07-29 07:10:00,Pax,PEW,174,61,3,8,OPS
25074700,ABY,A320,2025-07-29 05:55:00,2025-07-29 08:20:00,Pax,CMB,153,172,37,21,OPS
25074702,ABY,A320,2025-07-29 06:00:00,2025-07-29 09:00:00,Pax,DME,107,157,30,35,OPS
25074712,ABY,A320,2025-07-29 06:15:00,2025-07-29 08:10:00,Pax,KWI,172,163,1B,1A,OPS
25074706,ABY,A320,2025-07-29 06:15:00,2025-07-29 08:45:00,Pax,DOH,167,151,21,1C,OPS
25074713,ABY,A320,2025-07-29 06:25:00,2025-07-29 09:55:00,Pax,ALA,162,161,60,37,OPS
25074709,ABY,A321,2025-07-29 06:25:00,2025-07-29 09:00:00,Pax,NBO,214,217,53,14,OPS
25074719,ABY,A320,2025-07-29 06:30:00,2025-07-29 07:50:00,Pax,MLE,191,171,5,16,OPS
25074714,ABY,A320,2025-07-29 06:30:00,2025-07-29 07:55:00,Pax,BGW,160,119,6,23,OPS
25074716,ABY,A320,2025-07-29 06:35:00,2025-07-29 09:10:00,Pax,IKA,169,163,1C,24,OPS
25074721,ABY,A320,2025-07-29 06:35:00,2025-07-29 08:05:00,Pax,BAH,162,145,7,1B,OPS
25074708,ABY,A320,2025-07-29 06:35:00,2025-07-29 09:20:00,Pax,BEY,126,142,58,34,OPS
25074705,ABY,A320,2025-07-29 06:40:00,2025-07-29 08:10:00,Pax,ELQ,161,173,4,3,OPS
25074715,ABY,A320,2025-07-29 06:40:00,2025-07-29 09:00:00,Pax,DAC,168,127,52,31,OPS
25074722,ABY,A320,2025-07-29 06:40:00,2025-07-29 13:25:00,Pax,TBS,166,54,62,52,OPS
25074723,ABY,A321,2025-07-29 07:00:00,2025-07-29 07:55:00,Pax,CAI,179,208,8,6,OPS
25074717,ABY,A320,2025-07-29 07:00:00,2025-07-29 17:10:00,Pax,KWI,125,153,33,36,OPS
25074720,ABY,A320,2025-07-29 07:00:00,2025-07-29 08:50:00,Pax,FRU,173,177,50,22,OPS
25074718,ABY,A320,2025-07-29 07:00:00,2025-07-29 11:15:00,Pax,HAS,130,172,1A,62,OPS
25074711,AXB,B738,2025-07-29 07:05:00,2025-07-29 08:05:00,Pax,CNN,149,179,22,7,OPS
25074725,ABY,A320,2025-07-29 07:20:00,2025-07-29 09:10:00,Pax,EBB,164,153,25,5,OPS
25074724,ABY,A320,2025-07-29 07:25:00,2025-07-29 08:55:00,Pax,KRK,163,155,14,26,OPS
25074728,ABY,A320,2025-07-29 08:10:00,2025-07-29 09:45:00,Pax,EBL,170,116,5,8,OPS
25074727,FJL,A320,2025-07-29 08:15:00,2025-07-29 09:05:00,Pax,ISB,153,80,23,4,OPS
25074730,MSC,B738,2025-07-29 09:00:00,2025-07-29 10:00:00,Pax,CAI,175,108,7,7,OPS
25074729,ABY,A320,2025-07-29 09:05:00,2025-07-29 09:55:00,Pax,BGW,165,104,6,3,OPS
25074731,ABY,A320,2025-07-29 09:10:00,2025-07-29 10:45:00,Pax,DAM,168,148,4,6,OPS
25074732,QTR,A320,2025-07-29 09:55:00,2025-07-29 11:20:00,Pax,DOH,108,125,8,4,OPS
25074733,AXB,A320,2025-07-29 10:40:00,2025-07-29 12:05:00,Pax,VNS,178,129,22,21,OPS
25074734,ABY,A320,2025-07-29 10:45:00,2025-07-29 11:45:00,Pax,BSR,176,96,5,5,OPS
25074735,ABY,A320,2025-07-29 10:55:00,2025-07-29 12:30:00,Pax,MED,168,163,7,1A,OPS
25074737,ABY,A320,2025-07-29 11:00:00,2025-07-29 12:55:00,Pax,CGP,170,130,23,16,OPS
25074736,ABY,A320,2025-07-29 11:10:00,2025-07-29 12:10:00,Pax,MHD,113,157,6,8,OPS
25074740,ABY,A320,2025-07-29 11:40:00,2025-07-29 13:05:00,Pax,KRK,62,83,16,23,OPS
25074738,ABY,A320,2025-07-29 11:40:00,2025-07-29 12:45:00,Pax,TIF,172,172,25,6,OPS
25074742,ABY,A320,2025-07-29 11:40:00,2025-07-29 12:55:00,Pax,TRV,150,148,14,1B,OPS
25074743,ABY,A320,2025-07-29 11:55:00,2025-07-29 13:05:00,Pax,DEL,175,159,26,3,OPS
25074739,ABY,A320,2025-07-29 11:55:00,2025-07-29 12:45:00,Pax,AHB,86,175,8,4,OPS
25074744,ABY,A320,2025-07-29 12:05:00,2025-07-29 13:05:00,Pax,GYD,109,157,3,7,OPS
25074748,ABY,A320,2025-07-29 12:10:00,2025-07-29 13:15:00,Pax,TUU,88,165,31,5,OPS
25074741,AXB,B738,2025-07-29 12:10:00,2025-07-29 14:00:00,Pax,TRV,157,166,24,22,OPS
25074749,ABY,A321,2025-07-29 12:15:00,2025-07-29 14:00:00,Pax,JED,192,216,21,14,OPS
25074747,ABY,A320,2025-07-29 12:15:00,2025-07-29 13:10:00,Pax,COK,27,176,29,1C,OPS
25074746,ABD,B744,2025-07-29 12:35:00,2025-07-29 14:30:00,Cgo,LGG,0,0,53,51,OPS
25074751,ABY,A320,2025-07-29 13:10:00,2025-07-29 14:00:00,Pax,DOH,94,126,22,8,OPS
25074754,ABY,A320,2025-07-29 13:15:00,2025-07-29 14:25:00,Pax,AJF,81,101,7,6,OPS
25074755,ABY,A320,2025-07-29 13:20:00,2025-07-29 14:20:00,Pax,GIZ,169,166,8,4,OPS
25074763,QTR,A320,2025-07-29 13:20:00,2025-07-29 14:20:00,Pax,DOH,95,103,4,1A,OPS
25074757,ABY,A320,2025-07-29 13:40:00,2025-07-29 14:40:00,Pax,TZX,160,141,25,3,OPS
25074756,PIA,A320,2025-07-29 13:45:00,2025-07-29 15:01:00,Pax,ISB,157,74,3,1B,OPS
25074759,ABY,A320,2025-07-29 13:55:00,2025-07-29 14:55:00,Pax,DAC,97,156,14,5,OPS
25074762,ABY,A320,2025-07-29 14:00:00,2025-07-29 15:00:00,Pax,KWI,134,123,16,7,OPS
25074765,ABY,A320,2025-07-29 14:25:00,2025-07-29 15:30:00,Pax,ELQ,169,176,5,8,OPS
25074761,IGO,A320,2025-07-29 14:35:00,2025-07-29 15:35:00,Pax,ATQ,167,149,6,1C,OPS
25074764,FJL,A320,2025-07-29 14:40:00,2025-07-29 15:40:00,Pax,LHE,142,135,21,4,OPS
25074766,ABY,A320,2025-07-29 14:55:00,2025-07-29 16:15:00,Pax,SLL,174,178,8,1A,OPS
25074760,AXB,B738,2025-07-29 15:05:00,2025-07-29 16:25:00,Pax,IDR,165,55,22,6,OPS
25074767,ABY,A320,2025-07-29 15:15:00,2025-07-29 16:35:00,Pax,BOM,88,167,7,3,OPS
25074769,ABY,A320,2025-07-29 15:43:00,2025-07-29 17:44:00,Pax,AMM,125,179,4,7,OPS
25074768,QTR,A320,2025-07-29 15:45:00,2025-07-29 16:50:00,Pax,DOH,72,98,3,1B,OPS
25074771,ABY,A320,2025-07-29 15:45:00,2025-07-29 16:55:00,Pax,KTM,116,78,14,5,OPS
25074773,ABY,A321,2025-07-29 16:00:00,2025-07-29 17:20:00,Pax,BGY,205,121,6,8,OPS
25074776,ABY,A320,2025-07-29 16:55:00,2025-07-29 18:55:00,Pax,SVX,142,175,25,4,OPS
25074780,ABY,A320,2025-07-29 17:05:00,2025-07-29 20:30:00,Pax,AMM,126,174,22,29,OPS
25074775,ABY,A320,2025-07-29 17:10:00,2025-07-29 17:55:00,Pax,MCT,125,163,21,3,OPS
25074782,ABY,A320,2025-07-29 17:40:00,2025-07-29 18:55:00,Pax,ATH,170,85,5,5,OPS
25074779,ABY,A320,2025-07-29 17:45:00,2025-07-29 19:20:00,Pax,BAH,174,174,3,6,OPS
25074778,QTR,A320,2025-07-29 17:50:00,2025-07-29 19:20:00,Pax,DOH,72,104,6,1B,OPS
25074783,ABY,A320,2025-07-29 18:00:00,2025-07-29 20:50:00,Pax,SAW,166,111,24,1C,OPS
25074781,ABY,A320,2025-07-29 18:05:00,2025-07-29 19:50:00,Pax,BEY,171,94,16,1A,OPS
25074777,ABY,A320,2025-07-29 18:10:00,2025-07-29 19:00:00,Pax,DME,84,175,14,8,OPS
25074786,ABY,A321,2025-07-29 18:20:00,2025-07-30 07:30:00,Pax,RUH,202,180,37,34,OPS
25074785,ABY,A320,2025-07-29 18:20:00,2025-07-29 19:10:00,Pax,DOH,177,112,7,7,OPS
25074799,ABQ,A321,2025-07-29 18:30:00,2025-07-29 19:45:00,Pax,ISB,208,76,23,14,OPS
25074787,ABY,A320,2025-07-29 18:50:00,2025-07-30 09:10:00,Pax,EBB,44,160,30,40,OPS
25074789,ABY,A320,2025-07-29 18:55:00,2025-07-29 21:20:00,Pax,DME,164,163,34,24,OPS
25074788,ABY,A320,2025-07-29 19:00:00,2025-07-29 21:45:00,Pax,TAS,79,175,39,31,OPS
25074784,AXB,B738,2025-07-29 19:05:00,2025-07-29 20:05:00,Pax,TRZ,177,138,4,3,OPS
25074793,ABY,A320,2025-07-29 19:30:00,2025-07-29 20:50:00,Pax,SPX,173,173,7,4,OPS
25074794,SYR,A320,2025-07-29 19:30:00,2025-07-29 20:30:00,Pax,DAM,131,64,5,5,OPS
25074797,ABY,A320,2025-07-29 19:30:00,2025-07-29 22:10:00,Pax,BLR,150,172,32,26,OPS
25074791,ABY,A320,2025-07-29 19:40:00,2025-07-30 00:25:00,Pax,AMD,175,147,54,33,OPS
25074790,ABY,A320,2025-07-29 19:40:00,2025-07-29 21:05:00,Pax,CMB,168,173,8,8,OPS
25074800,ABY,A320,2025-07-29 19:45:00,2025-07-29 22:10:00,Pax,CCJ,131,174,36,22,OPS
25074792,ABY,A320,2025-07-29 19:45:00,2025-07-29 21:25:00,Pax,ADD,145,143,29,30,OPS
25074796,ABY,A321,2025-07-29 19:55:00,2025-07-29 21:40:00,Pax,KUL,171,188,35,21,OPS
25074802,ABY,A321,2025-07-29 20:00:00,2025-07-29 22:15:00,Pax,HKT,205,214,14,23,OPS
25074809,ABY,A320,2025-07-29 20:05:00,2025-07-30 02:10:00,Pax,KTM,157,129,52,38,OPS
25074798,QTR,A320,2025-07-29 20:20:00,2025-07-29 21:25:00,Pax,DOH,117,122,6,1B,OPS
25074795,ABY,A320,2025-07-29 20:25:00,2025-07-29 21:45:00,Pax,MAA,168,169,26,1A,OPS
25074804,ABY,A320,2025-07-29 20:30:00,2025-07-29 21:20:00,Pax,AMM,166,173,16,6,OPS
25074811,ABY,A320,2025-07-29 20:30:00,2025-07-29 22:00:00,Pax,HBE,180,151,4,25,OPS
25074801,ABY,A320,2025-07-29 20:30:00,2025-07-29 21:45:00,Pax,COK,165,171,21,7,OPS
25074806,ABY,A321,2025-07-29 20:35:00,2025-07-29 22:15:00,Pax,BKK,180,218,38,14,OPS
25074815,ABY,A320,2025-07-29 20:35:00,2025-07-29 23:35:00,Pax,BOM,180,164,1C,35,OPS
25074817,ABY,A320,2025-07-29 20:40:00,2025-07-30 05:50:00,Pax,TUU,175,102,60,32,OPS
25074805,ABY,A320,2025-07-29 20:45:00,2025-07-30 06:05:00,Pax,UET,176,62,62,37,OPS
25074807,ABY,A321,2025-07-29 20:45:00,2025-07-29 21:45:00,Pax,TZX,152,192,33,3,OPS
25074808,ABY,A320,2025-07-29 20:50:00,2025-07-29 21:35:00,Pax,LYP,135,89,1A,5,OPS
25074810,ABY,A321,2025-07-29 20:50:00,2025-07-29 22:40:00,Pax,CAI,217,207,40,29,OPS
25074812,ABY,A320,2025-07-29 20:55:00,2025-07-30 04:15:00,Pax,DAM,171,132,58,39,OPS
25074813,ABY,A320,2025-07-29 21:00:00,2025-07-29 22:20:00,Pax,TRV,172,174,5,16,OPS
25074819,ABY,A320,2025-07-29 21:10:00,2025-07-29 22:25:00,Pax,DAC,118,157,25,1C,OPS
25074816,ABY,A320,2025-07-29 21:20:00,2025-07-29 22:35:00,Pax,ATZ,151,175,7,4,OPS
25074814,IGO,A320,2025-07-29 21:40:00,2025-07-29 22:40:00,Pax,HYD,162,132,22,8,OPS
25074821,ABY,A320,2025-07-29 21:40:00,2025-07-29 22:50:00,Pax,SKT,167,104,8,6,OPS
25074822,ABY,A321,2025-07-29 21:50:00,2025-07-30 07:50:00,Pax,BKK,214,215,56,30,OPS
25074824,ABY,A321,2025-07-29 22:10:00,2025-07-29 23:10:00,Pax,KHI,185,155,21,5,OPS
25074823,ABY,A320,2025-07-29 22:20:00,2025-07-29 23:15:00,Pax,JAI,125,165,3,7,OPS
25074827,ABY,A320,2025-07-29 22:25:00,2025-07-30 00:10:00,Pax,CGP,110,160,5,1A,OPS
25074825,ABY,A320,2025-07-29 22:25:00,2025-07-29 23:10:00,Pax,DEL,158,166,26,3,OPS
25074818,AXB,A320,2025-07-29 22:30:00,2025-07-30 00:55:00,Pax,DEL,151,177,23,1B,OPS
25074826,KQA,B738,2025-07-29 22:30:00,2025-07-30 04:00:00,Cgo,NBO,0,0,57,53,OPS
25074828,FJL,A320,2025-07-29 22:55:00,2025-07-30 00:38:00,Pax,LHE,155,127,7,4,OPS
25074830,AXB,B738,2025-07-29 23:38:00,2025-07-30 03:05:00,Pax,BOM,160,82,24,29,OPS
25074829,ABY,A320,2025-07-29 23:40:00,2025-07-30 01:15:00,Pax,DAC,174,136,6,6,OPS
25074832,SIA,B744,2025-07-29 23:40:00,2025-07-30 01:50:00,Cgo,BRU,0,0,51,51,OPS
25074831,PIA,A320,2025-07-29 23:45:00,2025-07-30 00:59:00,Pax,MUX,141,60,4,3,OPS
