MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25070531,ABY,A320,2025-07-04 12:10:00,2025-07-04 13:20:00,Pax,KHI,88,144,16,1C,OPS
25070530,ABY,A320,2025-07-04 12:20:00,2025-07-04 13:10:00,Pax,COK,119,173,6,3,OPS
25070538,ABY,A321,2025-07-04 13:10:00,2025-07-04 15:10:00,Pax,RUH,164,174,6,4,OPS
25070534,GTI,B777,2025-07-04 13:20:00,2025-07-04 15:20:00,Cgo,LGG,0,0,51,51,OPS
25070537,ABY,A320,2025-07-04 13:20:00,2025-07-04 14:20:00,Pax,GIZ,58,172,5,6,OPS
25070539,ABY,A320,2025-07-04 13:40:00,2025-07-04 14:40:00,Pax,TZX,173,176,7,5,OPS
25070536,PIA,A320,2025-07-04 13:45:00,2025-07-04 15:00:00,Pax,MUX,156,178,3,8,OPS
25070541,IGO,A320,2025-07-04 14:35:00,2025-07-04 15:35:00,Pax,ATQ,185,186,4,7,OPS
25070543,FJL,A320,2025-07-04 14:40:00,2025-07-04 15:40:00,Pax,LHE,170,140,22,3,OPS
25070544,ABY,A320,2025-07-04 15:04:00,2025-07-04 16:13:00,Pax,SLL,59,137,8,6,OPS
25070546,ABY,A320,2025-07-04 15:05:00,2025-07-04 16:30:00,Pax,WAW,88,103,26,5,OPS
25070545,ABY,A320,2025-07-04 15:15:00,2025-07-04 16:35:00,Pax,DMM,125,162,7,1A,OPS
25070542,AXB,B738,2025-07-04 15:25:00,2025-07-04 16:45:00,Pax,BOM,44,173,24,14,OPS
25070548,ABY,A320,2025-07-04 15:45:00,2025-07-04 16:35:00,Pax,BOM,169,164,6,8,OPS
25070547,QTR,A320,2025-07-04 15:45:00,2025-07-04 16:50:00,Pax,DOH,135,133,3,1C,OPS
25070551,ABY,A320,2025-07-04 15:55:00,2025-07-04 17:10:00,Pax,KWI,155,131,5,1B,OPS
25070550,ABY,A320,2025-07-04 16:00:00,2025-07-04 17:00:00,Pax,BAH,158,166,4,4,OPS
25070549,ABY,A320,2025-07-04 16:10:00,2025-07-04 16:55:00,Pax,KTM,50,169,14,7,OPS
25070554,IAW,B38M,2025-07-04 16:45:00,2025-07-04 17:45:00,Pax,BGW,49,82,23,6,OPS
25070552,ABY,A320,2025-07-04 16:45:00,2025-07-04 17:35:00,Pax,DOH,135,100,16,3,OPS
25070556,ABY,A320,2025-07-04 17:05:00,2025-07-04 17:55:00,Pax,MCT,160,165,8,5,OPS
25070555,ABY,A320,2025-07-04 17:10:00,2025-07-04 18:00:00,Pax,BEY,170,178,6,8,OPS
25070560,ABY,A320,2025-07-04 17:15:00,2025-07-04 18:55:00,Pax,SVX,106,90,14,14,OPS
25070558,KNE,B738,2025-07-04 17:20:00,2025-07-04 18:20:00,Pax,JED,20,164,3,7,OPS
25070557,ABY,A320,2025-07-04 17:40:00,2025-07-04 18:55:00,Pax,ATH,96,168,25,4,OPS
25070559,QTR,A320,2025-07-04 17:50:00,2025-07-04 19:20:00,Pax,DOH,133,125,4,1C,OPS
25070564,AMA,A30B,2025-07-04 18:00:00,2025-07-05 05:30:00,Cgo,FRU,0,0,57,51,OPS
25070565,ABY,A320,2025-07-04 18:05:00,2025-07-04 19:00:00,Pax,KRK,116,136,22,1A,OPS
25070561,ABY,A320,2025-07-04 18:15:00,2025-07-04 19:15:00,Pax,SPX,94,177,16,3,OPS
25070567,ABY,A320,2025-07-04 18:20:00,2025-07-04 19:20:00,Pax,BAH,169,111,8,5,OPS
25070563,ABY,A320,2025-07-04 18:20:00,2025-07-04 19:10:00,Pax,DOH,103,107,5,6,OPS
25070562,ABQ,A321,2025-07-04 18:30:00,2025-07-04 19:45:00,Pax,ISB,175,205,7,8,OPS
25070566,AXB,B738,2025-07-04 18:50:00,2025-07-04 19:50:00,Pax,TRZ,130,162,6,16,OPS
25070568,ABY,A320,2025-07-04 18:55:00,2025-07-04 19:50:00,Pax,BEY,161,177,3,7,OPS
25070569,ABY,A320,2025-07-04 19:00:00,2025-07-04 20:30:00,Pax,AMM,43,178,23,1B,OPS
25070577,SYR,A320,2025-07-04 19:30:00,2025-07-04 20:30:00,Pax,DAM,55,155,38,4,OPS
25070570,ABY,A320,2025-07-04 19:30:00,2025-07-04 21:35:00,Pax,HBE,177,176,24,34,OPS
25070573,ABY,A320,2025-07-04 19:30:00,2025-07-04 21:35:00,Pax,LYP,107,126,1A,35,OPS
25070576,ABY,A321,2025-07-04 19:40:00,2025-07-04 22:40:00,Pax,CAI,215,214,31,38,OPS
25070572,ABY,A320,2025-07-04 19:45:00,2025-07-04 20:50:00,Pax,SAW,164,175,21,6,OPS
25070574,ABY,A321,2025-07-04 19:55:00,2025-07-04 21:45:00,Pax,TZX,190,217,14,14,OPS
25070571,ABY,A321,2025-07-04 20:00:00,2025-07-04 21:40:00,Pax,KUL,207,213,8,21,OPS
25070578,ABY,A320,2025-07-04 20:05:00,2025-07-04 21:20:00,Pax,AMM,161,175,16,3,OPS
25070579,QTR,A320,2025-07-04 20:20:00,2025-07-04 21:25:00,Pax,DOH,115,123,4,1C,OPS
25070586,ABY,A320,2025-07-04 20:25:00,2025-07-04 22:10:00,Pax,BLR,115,172,25,30,OPS
25070581,ABY,A320,2025-07-04 20:30:00,2025-07-04 21:25:00,Pax,ADD,146,156,3,26,OPS
25070580,ABY,A320,2025-07-04 20:30:00,2025-07-04 21:25:00,Pax,ALA,93,133,22,5,OPS
25070587,ABY,A320,2025-07-04 20:30:00,2025-07-04 22:20:00,Pax,ATZ,162,174,39,32,OPS
25070582,ABY,A321,2025-07-04 20:35:00,2025-07-04 22:15:00,Pax,HKT,148,214,36,29,OPS
25070593,ABY,A320,2025-07-04 20:40:00,2025-07-04 22:10:00,Pax,CCJ,170,174,37,1A,OPS
25070588,ABY,A320,2025-07-04 20:45:00,2025-07-04 21:30:00,Pax,FRU,176,175,6,8,OPS
25070584,ABY,A320,2025-07-04 20:45:00,2025-07-04 22:25:00,Pax,DAC,165,159,33,22,OPS
25070591,ABY,A320,2025-07-04 20:50:00,2025-07-04 21:45:00,Pax,MAA,91,171,7,1B,OPS
25070595,ABY,A321,2025-07-04 20:50:00,2025-07-04 22:10:00,Pax,HBE,210,211,32,23,OPS
25070585,ABY,A320,2025-07-04 20:50:00,2025-07-04 22:20:00,Pax,TRV,174,171,30,24,OPS
25070590,ABY,A320,2025-07-04 21:00:00,2025-07-04 21:45:00,Pax,COK,165,170,26,4,OPS
25070583,ABY,A320,2025-07-04 21:05:00,2025-07-04 22:05:00,Pax,CJB,59,171,35,25,OPS
25070589,ABY,A321,2025-07-04 21:10:00,2025-07-04 22:15:00,Pax,BKK,141,220,5,7,OPS
25070592,ABY,A320,2025-07-04 21:10:00,2025-07-04 22:05:00,Pax,TAS,54,170,34,16,OPS
25070598,ABY,A320,2025-07-04 21:20:00,2025-07-04 22:25:00,Pax,CMB,171,179,21,6,OPS
25070596,ABY,A320,2025-07-04 21:40:00,2025-07-05 00:36:00,Pax,BOM,91,171,1B,33,OPS
25070600,ABY,A320,2025-07-04 21:40:00,2025-07-04 22:30:00,Pax,HYD,154,170,4,3,OPS
25070594,IGO,A320,2025-07-04 21:40:00,2025-07-04 22:40:00,Pax,HYD,143,183,23,31,OPS
25070603,ABY,A321,2025-07-04 21:50:00,2025-07-04 23:10:00,Pax,KHI,217,186,3,5,OPS
25070605,ABY,A320,2025-07-04 21:50:00,2025-07-05 00:18:00,Pax,SKT,151,163,6,1C,OPS
25070602,ABY,A320,2025-07-04 22:20:00,2025-07-05 00:15:00,Pax,DEL,160,172,14,8,OPS
25070606,ABY,A320,2025-07-04 22:25:00,2025-07-05 00:10:00,Pax,CGP,80,154,24,14,OPS
25070604,ABY,A320,2025-07-04 22:25:00,2025-07-05 00:34:00,Pax,JAI,101,172,8,1B,OPS
25070599,AXB,B738,2025-07-04 22:30:00,2025-07-04 23:30:00,Pax,CNN,127,178,22,4,OPS
25070601,AXB,A320,2025-07-04 22:30:00,2025-07-05 00:55:00,Pax,DEL,162,179,26,16,OPS
25070607,ABY,A320,2025-07-04 22:40:00,2025-07-05 00:25:00,Pax,AMD,124,169,16,1A,OPS
25070608,FJL,A320,2025-07-04 22:55:00,2025-07-05 01:15:00,Pax,LHE,175,172,5,7,OPS
25070609,ABY,A320,2025-07-04 23:20:00,2025-07-05 01:15:00,Pax,DAC,87,161,7,6,OPS
25070612,ABY,A320,2025-07-04 23:25:00,2025-07-05 01:20:00,Pax,NJF,167,134,1A,3,OPS
25070610,ABY,A320,2025-07-04 23:40:00,2025-07-05 02:50:00,Pax,DOH,174,88,25,30,OPS
25070611,PIA,A320,2025-07-04 23:45:00,2025-07-05 01:00:00,Pax,ISB,158,154,21,5,OPS
25070614,BBC,B738,2025-07-04 23:55:00,2025-07-05 01:15:00,Pax,ZYL,162,158,3,4,OPS
