MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25073700,QTR,A320,2025-07-23 09:55:00,2025-07-23 11:20:00,Pax,DOH,92,123,7,3,OPS
25073701,SYR,A320,2025-07-23 10:05:00,2025-07-23 11:05:00,Pax,DAM,27,99,3,8,OPS
25073702,ABY,A320,2025-07-23 10:20:00,2025-07-23 11:30:00,Pax,EBL,89,109,8,5,OPS
25073703,AXB,A320,2025-07-23 10:40:00,2025-07-23 12:05:00,Pax,VNS,88,140,4,29,OPS
25073708,AXB,B738,2025-07-23 10:40:00,2025-07-23 13:40:00,Pax,TRV,159,178,23,31,OPS
25073704,ABY,A320,2025-07-23 10:45:00,2025-07-23 12:30:00,Pax,MED,163,175,5,1A,OPS
25073705,ABY,A320,2025-07-23 10:55:00,2025-07-23 12:10:00,Pax,MHD,173,146,25,4,OPS
25073706,ABY,A320,2025-07-23 11:00:00,2025-07-23 12:00:00,Pax,YNB,168,146,16,6,OPS
25073709,ABY,A320,2025-07-23 11:10:00,2025-07-23 12:45:00,Pax,TIF,164,170,21,1B,OPS
25073707,ABY,A320,2025-07-23 11:15:00,2025-07-23 12:10:00,Pax,IKA,77,154,22,24,OPS
25073711,ABY,A321,2025-07-23 11:20:00,2025-07-23 12:45:00,Pax,CAI,189,201,6,14,OPS
25073715,ABY,A320,2025-07-23 11:40:00,2025-07-23 13:40:00,Pax,AMM,168,180,33,22,OPS
25073710,ABY,A320,2025-07-23 11:40:00,2025-07-23 13:15:00,Pax,IST,25,131,26,30,OPS
25073714,ABY,A320,2025-07-23 11:40:00,2025-07-23 13:05:00,Pax,KRK,101,96,24,25,OPS
25073713,ABY,A320,2025-07-23 11:50:00,2025-07-23 14:25:00,Pax,AJF,120,168,3,1C,OPS
25073716,ABY,A320,2025-07-23 11:55:00,2025-07-23 12:45:00,Pax,AHB,106,163,34,3,OPS
25073717,ABY,A320,2025-07-23 11:55:00,2025-07-23 12:55:00,Pax,CGP,173,126,32,16,OPS
25073721,ABY,A321,2025-07-23 12:05:00,2025-07-23 14:40:00,Pax,TZX,177,215,14,23,OPS
25073718,ABY,A320,2025-07-23 12:05:00,2025-07-23 13:05:00,Pax,GYD,25,161,4,8,OPS
25073724,ABY,A320,2025-07-23 12:10:00,2025-07-23 13:15:00,Pax,DAC,147,152,36,5,OPS
25073719,ABY,A320,2025-07-23 12:10:00,2025-07-23 13:05:00,Pax,DEL,144,126,39,7,OPS
25073722,ABY,A321,2025-07-23 12:15:00,2025-07-23 13:35:00,Pax,EVN,192,212,8,21,OPS
25073723,ABY,A321,2025-07-23 12:20:00,2025-07-23 14:00:00,Pax,JED,213,217,7,6,OPS
25073712,ABY,A320,2025-07-23 12:20:00,2025-07-23 13:20:00,Pax,KHI,140,120,38,26,OPS
25073720,ABY,A320,2025-07-23 12:40:00,2025-07-23 14:00:00,Pax,DOH,73,112,40,4,OPS
25073725,ABY,A320,2025-07-23 13:07:00,2025-07-23 14:08:00,Pax,COK,132,175,6,3,OPS
25073726,ABY,A321,2025-07-23 13:10:00,2025-07-23 14:50:00,Pax,KUL,214,188,5,14,OPS
25073728,ABY,A320,2025-07-23 13:55:00,2025-07-23 14:55:00,Pax,DAC,41,149,4,8,OPS
25073732,ABY,A320,2025-07-23 14:00:00,2025-07-23 22:10:00,Pax,CCJ,163,168,40,31,OPS
25073729,ABY,A320,2025-07-23 14:25:00,2025-07-23 15:10:00,Pax,RUH,150,174,21,5,OPS
25073731,IGO,A320,2025-07-23 14:35:00,2025-07-23 15:35:00,Pax,ATQ,142,164,8,6,OPS
25073733,ABY,A320,2025-07-23 14:35:00,2025-07-23 15:30:00,Pax,ELQ,144,183,6,4,OPS
25073734,FJL,A320,2025-07-23 14:40:00,2025-07-23 15:40:00,Pax,LHE,111,142,7,7,OPS
25073735,ABY,A320,2025-07-23 15:05:00,2025-07-23 16:05:00,Pax,WAW,83,132,5,3,OPS
25073730,AXB,B738,2025-07-23 15:05:00,2025-07-23 16:45:00,Pax,STV,128,51,23,16,OPS
25073736,ABY,A320,2025-07-23 15:20:00,2025-07-23 16:15:00,Pax,SLL,170,178,14,8,OPS
25073737,QTR,A320,2025-07-23 15:45:00,2025-07-23 16:50:00,Pax,DOH,131,84,3,5,OPS
25073739,ABY,A320,2025-07-23 16:10:00,2025-07-23 17:00:00,Pax,BAH,95,176,6,4,OPS
25073741,IAW,B738,2025-07-23 16:45:00,2025-07-23 17:45:00,Pax,BGW,42,91,7,6,OPS
25073742,ABY,A321,2025-07-23 16:55:00,2025-07-23 17:55:00,Pax,MCT,115,163,5,3,OPS
25073746,ABY,A320,2025-07-23 17:05:00,2025-07-23 18:55:00,Pax,UFA,115,99,29,16,OPS
25073744,ABY,A320,2025-07-23 17:15:00,2025-07-23 18:55:00,Pax,SVX,167,113,37,1A,OPS
25073745,KNE,B738,2025-07-23 17:20:00,2025-07-23 18:20:00,Pax,JED,59,129,6,7,OPS
25073749,ABY,A320,2025-07-23 17:30:00,2025-07-23 18:55:00,Pax,KZN,74,126,21,1B,OPS
25073750,ABY,A320,2025-07-23 17:40:00,2025-07-23 18:55:00,Pax,KUF,171,108,22,5,OPS
25073747,QTR,A320,2025-07-23 17:50:00,2025-07-23 19:20:00,Pax,DOH,78,72,3,1C,OPS
25073753,ABY,A320,2025-07-23 18:03:00,2025-07-23 19:15:00,Pax,KWI,163,175,7,8,OPS
25073754,ABY,A320,2025-07-23 18:04:00,2025-07-23 18:58:00,Pax,BOM,80,158,30,4,OPS
25073752,ABQ,A321,2025-07-23 18:05:00,2025-07-23 19:15:00,Pax,MUX,194,43,23,14,OPS
25073755,ABY,A320,2025-07-23 18:15:00,2025-07-23 20:00:00,Pax,SAW,151,83,26,3,OPS
25073758,ABY,A320,2025-07-23 18:20:00,2025-07-23 19:10:00,Pax,DOH,137,87,33,6,OPS
25073756,ABD,B744,2025-07-23 18:35:00,2025-07-23 20:35:00,Cgo,LGG,0,0,51,51,OPS
25073757,AXB,B738,2025-07-23 18:50:00,2025-07-23 19:50:00,Pax,TRZ,176,184,4,7,OPS
25073759,ABY,A320,2025-07-23 18:50:00,2025-07-23 22:25:00,Pax,DAC,64,138,36,29,OPS
25073789,SYR,A320,2025-07-23 19:30:00,2025-07-23 20:30:00,Pax,DAM,76,74,21,4,OPS
25073764,ABY,A320,2025-07-23 19:30:00,2025-07-23 21:35:00,Pax,LYP,123,69,39,26,OPS
25073769,ABY,A321,2025-07-23 19:40:00,2025-07-23 22:25:00,Pax,CMB,213,215,32,14,OPS
25073783,ABY,A320,2025-07-23 19:40:00,2025-07-23 21:50:00,Pax,HBE,176,129,16,25,OPS
25073762,ABY,A320,2025-07-23 19:40:00,2025-07-23 21:00:00,Pax,CMB,166,178,22,5,OPS
25073763,ABY,A320,2025-07-23 19:55:00,2025-07-24 05:20:00,Pax,AMM,156,171,37,35,OPS
25073768,ABY,A320,2025-07-23 20:00:00,2025-07-23 21:20:00,Pax,DME,165,135,8,8,OPS
25073771,ABY,A320,2025-07-23 20:05:00,2025-07-23 21:45:00,Pax,MAA,168,166,31,1B,OPS
25073766,QTR,A320,2025-07-23 20:20:00,2025-07-23 21:25:00,Pax,DOH,116,113,7,1C,OPS
25073790,ABY,A320,2025-07-23 20:25:00,2025-07-24 09:25:00,Pax,IST,93,133,1C,33,OPS
25073775,ABY,A320,2025-07-23 20:25:00,2025-07-23 21:45:00,Pax,TZX,146,175,6,1A,OPS
25073770,ABY,A320,2025-07-23 20:30:00,2025-07-23 21:25:00,Pax,ALA,144,143,24,3,OPS
25073767,ABY,A320,2025-07-23 20:30:00,2025-07-23 21:20:00,Pax,AMM,164,175,23,6,OPS
25073780,ABY,A320,2025-07-23 20:30:00,2025-07-23 22:50:00,Pax,SKT,154,131,34,24,OPS
25073778,ABY,A320,2025-07-23 20:35:00,2025-07-23 22:10:00,Pax,BLR,181,172,1A,22,OPS
25073774,ABY,A321,2025-07-23 20:35:00,2025-07-23 22:15:00,Pax,BKK,156,210,3,21,OPS
25073782,ABY,A320,2025-07-23 20:45:00,2025-07-23 22:30:00,Pax,HYD,174,169,25,16,OPS
25073772,ABY,A320,2025-07-23 20:50:00,2025-07-23 21:45:00,Pax,COK,166,170,26,7,OPS
25073781,ABY,A321,2025-07-23 20:50:00,2025-07-24 07:50:00,Pax,BKK,176,216,29,30,OPS
25073777,ABY,A320,2025-07-23 21:00:00,2025-07-23 22:05:00,Pax,CJB,172,170,33,4,OPS
25073787,ABY,A321,2025-07-23 21:20:00,2025-07-23 22:40:00,Pax,CAI,214,202,8,23,OPS
25073785,ABY,A320,2025-07-23 21:20:00,2025-07-23 22:20:00,Pax,TRV,141,170,30,5,OPS
25073784,IGO,A320,2025-07-23 21:40:00,2025-07-23 22:40:00,Pax,HYD,174,176,22,8,OPS
25073796,ABY,A320,2025-07-23 21:40:00,2025-07-23 22:35:00,Pax,ATZ,168,159,5,6,OPS
25073792,ABY,A321,2025-07-23 21:50:00,2025-07-23 23:10:00,Pax,KHI,218,136,7,3,OPS
25073794,FJL,A320,2025-07-23 21:50:00,2025-07-23 23:35:00,Pax,ISB,165,160,26,1C,OPS
25073797,ABY,A320,2025-07-23 22:00:00,2025-07-24 04:45:00,Pax,MUX,134,95,31,34,OPS
25073788,ABY,A320,2025-07-23 22:20:00,2025-07-23 23:10:00,Pax,DEL,104,165,4,7,OPS
25073801,ABY,A320,2025-07-23 22:25:00,2025-07-24 00:10:00,Pax,CGP,96,156,21,1A,OPS
25073793,ABY,A321,2025-07-23 22:25:00,2025-07-24 07:30:00,Pax,RUH,128,171,39,32,OPS
25073786,AXB,A320,2025-07-23 22:30:00,2025-07-24 00:55:00,Pax,DEL,122,174,23,1B,OPS
25073791,AXB,B38M,2025-07-23 22:30:00,2025-07-23 23:30:00,Pax,CNN,176,179,24,4,OPS
25073795,FJL,A320,2025-07-23 22:55:00,2025-07-23 23:55:00,Pax,LHE,98,129,16,5,OPS
25073798,ABY,A320,2025-07-23 23:16:00,2025-07-24 00:03:00,Pax,JAI,105,150,6,6,OPS
25073799,AXB,B738,2025-07-23 23:28:00,2025-07-24 03:05:00,Pax,BOM,42,161,22,31,OPS
25073800,QTR,A320,2025-07-23 23:30:00,2025-07-24 00:30:00,Pax,DOH,51,71,8,8,OPS
25073803,ABY,A320,2025-07-23 23:40:00,2025-07-24 00:25:00,Pax,AMD,170,163,3,3,OPS
25073802,BBC,B738,2025-07-23 23:40:00,2025-07-24 01:15:00,Pax,ZYL,161,113,35,7,OPS
