STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
1A,FREE,2025-07-18 17:35:00,2025-07-18 18:15:00,40.0,
1A,OCCUPIED,2025-07-18 18:15:00,2025-07-18 19:10:00,55.0,25072901
1A,FREE,2025-07-18 19:10:00,2025-07-18 19:30:00,20.0,
1A,OCCUPIED,2025-07-18 19:30:00,2025-07-18 20:50:00,80.0,25072907
1A,FREE,2025-07-18 20:50:00,2025-07-18 21:20:00,30.0,
1A,OCCUPIED,2025-07-18 21:20:00,2025-07-18 22:25:00,65.0,25072935
1A,FREE,2025-07-18 22:25:00,2025-07-18 23:59:59,94.98333333333333,
1B,FREE,2025-07-18 00:00:00,2025-07-18 04:10:00,250.0,
1B,OCCUPIED,2025-07-18 04:10:00,2025-07-18 06:05:00,115.0,25072794
1B,FREE,2025-07-18 06:05:00,2025-07-18 06:35:00,30.0,
1B,OCCUPIED,2025-07-18 06:35:00,2025-07-18 08:05:00,90.0,25072817
1B,FREE,2025-07-18 08:05:00,2025-07-18 11:10:00,185.0,
1B,OCCUPIED,2025-07-18 11:10:00,2025-07-18 12:30:00,80.0,25072850
1B,FREE,2025-07-18 12:30:00,2025-07-18 14:55:00,145.0,
1B,OCCUPIED,2025-07-18 14:55:00,2025-07-18 16:15:00,80.0,25072877
1B,FREE,2025-07-18 16:15:00,2025-07-18 18:20:00,125.0,
1B,OCCUPIED,2025-07-18 18:20:00,2025-07-18 19:20:00,60.0,25072903
1B,FREE,2025-07-18 19:20:00,2025-07-18 20:20:00,60.0,
1B,OCCUPIED,2025-07-18 20:20:00,2025-07-18 21:25:00,65.0,25072915
1B,FREE,2025-07-18 21:25:00,2025-07-18 21:50:00,25.0,
1B,OCCUPIED,2025-07-18 21:50:00,2025-07-18 22:50:00,60.0,25072933
1B,FREE,2025-07-18 22:50:00,2025-07-18 23:59:59,69.98333333333333,
1C,FREE,2025-07-18 00:00:00,2025-07-18 04:10:00,250.0,
1C,OCCUPIED,2025-07-18 04:10:00,2025-07-18 05:40:00,90.0,25072795
1C,FREE,2025-07-18 05:40:00,2025-07-18 06:40:00,60.0,
1C,OCCUPIED,2025-07-18 06:40:00,2025-07-18 08:10:00,90.0,25072819
1C,FREE,2025-07-18 08:10:00,2025-07-18 11:40:00,210.0,
1C,OCCUPIED,2025-07-18 11:40:00,2025-07-18 12:30:00,50.0,25072852
1C,FREE,2025-07-18 12:30:00,2025-07-18 15:45:00,195.0,
1C,OCCUPIED,2025-07-18 15:45:00,2025-07-18 16:50:00,65.0,25072880
1C,FREE,2025-07-18 16:50:00,2025-07-18 17:50:00,60.0,
1C,OCCUPIED,2025-07-18 17:50:00,2025-07-18 19:20:00,90.0,25072894
1C,FREE,2025-07-18 19:20:00,2025-07-18 21:00:00,100.0,
1C,OCCUPIED,2025-07-18 21:00:00,2025-07-18 22:10:00,70.0,25072927
1C,FREE,2025-07-18 22:10:00,2025-07-18 22:30:00,20.0,
1C,OCCUPIED,2025-07-18 22:30:00,2025-07-19 00:55:00,145.0,25072938
21,FREE,2025-07-18 00:00:00,2025-07-18 06:30:00,390.0,
21,OCCUPIED,2025-07-18 06:30:00,2025-07-18 08:10:00,100.0,25072826
21,FREE,2025-07-18 08:10:00,2025-07-18 12:05:00,235.0,
21,OCCUPIED,2025-07-18 12:05:00,2025-07-18 14:25:00,140.0,25072861
21,FREE,2025-07-18 14:25:00,2025-07-18 17:00:00,155.0,
21,OCCUPIED,2025-07-18 17:00:00,2025-07-18 18:55:00,115.0,25072896
21,FREE,2025-07-18 18:55:00,2025-07-18 20:35:00,100.0,
21,OCCUPIED,2025-07-18 20:35:00,2025-07-18 22:15:00,100.0,25072919
21,FREE,2025-07-18 22:15:00,2025-07-18 23:59:59,104.98333333333333,
22,OCCUPIED,2025-07-17 23:28:00,2025-07-18 03:05:00,217.0,25072773
22,FREE,2025-07-18 03:05:00,2025-07-18 06:40:00,215.0,
22,OCCUPIED,2025-07-18 06:40:00,2025-07-18 07:50:00,70.0,25072821
22,FREE,2025-07-18 07:50:00,2025-07-18 11:55:00,245.0,
22,OCCUPIED,2025-07-18 11:55:00,2025-07-18 13:05:00,70.0,25072857
22,FREE,2025-07-18 13:05:00,2025-07-18 20:45:00,460.0,
22,OCCUPIED,2025-07-18 20:45:00,2025-07-18 21:35:00,50.0,25072925
22,FREE,2025-07-18 21:35:00,2025-07-18 23:59:59,144.98333333333332,
23,OCCUPIED,2025-07-17 22:30:00,2025-07-18 00:55:00,145.0,25072763
23,FREE,2025-07-18 00:55:00,2025-07-18 06:50:00,355.0,
23,OCCUPIED,2025-07-18 06:50:00,2025-07-18 09:10:00,140.0,25072828
23,FREE,2025-07-18 09:10:00,2025-07-18 12:15:00,185.0,
23,OCCUPIED,2025-07-18 12:15:00,2025-07-18 14:40:00,145.0,25072860
23,FREE,2025-07-18 14:40:00,2025-07-18 20:50:00,370.0,
23,OCCUPIED,2025-07-18 20:50:00,2025-07-18 22:10:00,80.0,25072923
23,FREE,2025-07-18 22:10:00,2025-07-18 23:59:59,109.98333333333333,
24,FREE,2025-07-18 00:00:00,2025-07-18 06:30:00,390.0,
24,OCCUPIED,2025-07-18 06:30:00,2025-07-18 08:20:00,110.0,25072807
24,FREE,2025-07-18 08:20:00,2025-07-18 10:40:00,140.0,
24,OCCUPIED,2025-07-18 10:40:00,2025-07-18 12:05:00,85.0,25072847
24,FREE,2025-07-18 12:05:00,2025-07-18 20:45:00,520.0,
24,OCCUPIED,2025-07-18 20:45:00,2025-07-18 21:45:00,60.0,25072930
24,FREE,2025-07-18 21:45:00,2025-07-18 23:59:59,134.98333333333332,
25,OCCUPIED,2025-07-17 22:55:00,2025-07-18 00:01:00,66.0,25072769
25,FREE,2025-07-18 00:01:00,2025-07-18 06:15:00,374.0,
25,OCCUPIED,2025-07-18 06:15:00,2025-07-18 08:45:00,150.0,25072810
25,FREE,2025-07-18 08:45:00,2025-07-18 19:40:00,655.0,
25,OCCUPIED,2025-07-18 19:40:00,2025-07-18 21:20:00,100.0,25072909
25,FREE,2025-07-18 21:20:00,2025-07-18 23:59:59,159.98333333333332,
26,FREE,2025-07-18 00:00:00,2025-07-18 06:15:00,375.0,
26,OCCUPIED,2025-07-18 06:15:00,2025-07-18 08:05:00,110.0,25072811
26,FREE,2025-07-18 08:05:00,2025-07-18 20:30:00,745.0,
26,OCCUPIED,2025-07-18 20:30:00,2025-07-18 23:10:00,160.0,25072922
26,FREE,2025-07-18 23:10:00,2025-07-18 23:59:59,49.983333333333334,
29,FREE,2025-07-18 00:00:00,2025-07-18 07:05:00,425.0,
29,OCCUPIED,2025-07-18 07:05:00,2025-07-18 08:05:00,60.0,25072814
29,FREE,2025-07-18 08:05:00,2025-07-18 10:30:00,145.0,
29,OCCUPIED,2025-07-18 10:30:00,2025-07-18 12:45:00,135.0,25072845
29,FREE,2025-07-18 12:45:00,2025-07-18 19:45:00,420.0,
29,OCCUPIED,2025-07-18 19:45:00,2025-07-18 21:25:00,100.0,25072908
29,FREE,2025-07-18 21:25:00,2025-07-18 23:41:00,136.0,
29,OCCUPIED,2025-07-18 23:41:00,2025-07-19 03:05:00,204.0,25072947
3,OCCUPIED,2025-07-17 23:30:00,2025-07-18 00:30:00,60.0,25072772
3,FREE,2025-07-18 00:30:00,2025-07-18 00:55:00,25.0,
3,OCCUPIED,2025-07-18 00:55:00,2025-07-18 01:55:00,60.0,25072779
3,FREE,2025-07-18 01:55:00,2025-07-18 03:15:00,80.0,
3,OCCUPIED,2025-07-18 03:15:00,2025-07-18 04:15:00,60.0,25072787
3,FREE,2025-07-18 04:15:00,2025-07-18 05:00:00,45.0,
3,OCCUPIED,2025-07-18 05:00:00,2025-07-18 06:00:00,60.0,25072833
3,FREE,2025-07-18 06:00:00,2025-07-18 06:35:00,35.0,
3,OCCUPIED,2025-07-18 06:35:00,2025-07-18 07:30:00,55.0,25072815
3,FREE,2025-07-18 07:30:00,2025-07-18 08:15:00,45.0,
3,OCCUPIED,2025-07-18 08:15:00,2025-07-18 09:05:00,50.0,25072835
3,FREE,2025-07-18 09:05:00,2025-07-18 09:40:00,35.0,
3,OCCUPIED,2025-07-18 09:40:00,2025-07-18 10:45:00,65.0,25072837
3,FREE,2025-07-18 10:45:00,2025-07-18 11:20:00,35.0,
3,OCCUPIED,2025-07-18 11:20:00,2025-07-18 12:10:00,50.0,25072853
3,FREE,2025-07-18 12:10:00,2025-07-18 13:10:00,60.0,
3,OCCUPIED,2025-07-18 13:10:00,2025-07-18 14:55:00,105.0,25072870
3,FREE,2025-07-18 14:55:00,2025-07-18 15:20:00,25.0,
3,OCCUPIED,2025-07-18 15:20:00,2025-07-18 16:35:00,75.0,25072881
3,FREE,2025-07-18 16:35:00,2025-07-18 17:10:00,35.0,
3,OCCUPIED,2025-07-18 17:10:00,2025-07-18 18:00:00,50.0,25072889
3,FREE,2025-07-18 18:00:00,2025-07-18 18:50:00,50.0,
3,OCCUPIED,2025-07-18 18:50:00,2025-07-18 19:50:00,60.0,25072899
3,FREE,2025-07-18 19:50:00,2025-07-18 20:25:00,35.0,
3,OCCUPIED,2025-07-18 20:25:00,2025-07-18 21:20:00,55.0,25072916
3,FREE,2025-07-18 21:20:00,2025-07-18 21:40:00,20.0,
3,OCCUPIED,2025-07-18 21:40:00,2025-07-18 22:40:00,60.0,25072936
3,FREE,2025-07-18 22:40:00,2025-07-18 23:25:00,45.0,
3,OCCUPIED,2025-07-18 23:25:00,2025-07-19 00:10:00,45.0,25072946
30,FREE,2025-07-18 00:00:00,2025-07-18 06:15:00,375.0,
30,OCCUPIED,2025-07-18 06:15:00,2025-07-18 07:20:00,65.0,25072813
30,FREE,2025-07-18 07:20:00,2025-07-18 20:30:00,790.0,
30,OCCUPIED,2025-07-18 20:30:00,2025-07-18 22:20:00,110.0,25072929
30,FREE,2025-07-18 22:20:00,2025-07-18 23:59:59,99.98333333333333,
31,OCCUPIED,2025-07-17 22:25:00,2025-07-18 05:50:00,445.0,25072774
31,FREE,2025-07-18 05:50:00,2025-07-18 06:55:00,65.0,
31,OCCUPIED,2025-07-18 06:55:00,2025-07-18 09:00:00,125.0,25072823
31,FREE,2025-07-18 09:00:00,2025-07-18 19:40:00,640.0,
31,OCCUPIED,2025-07-18 19:40:00,2025-07-18 22:20:00,160.0,25072910
31,FREE,2025-07-18 22:20:00,2025-07-18 23:59:59,99.98333333333333,
32,FREE,2025-07-18 00:00:00,2025-07-18 05:45:00,345.0,
32,OCCUPIED,2025-07-18 05:45:00,2025-07-18 07:10:00,85.0,25072804
32,FREE,2025-07-18 07:10:00,2025-07-18 20:25:00,795.0,
32,OCCUPIED,2025-07-18 20:25:00,2025-07-18 21:35:00,70.0,25072920
32,FREE,2025-07-18 21:35:00,2025-07-18 22:25:00,50.0,
32,OCCUPIED,2025-07-18 22:25:00,2025-07-19 02:40:00,255.0,25072943
33,FREE,2025-07-18 00:00:00,2025-07-18 06:40:00,400.0,
33,OCCUPIED,2025-07-18 06:40:00,2025-07-18 09:00:00,140.0,25072829
33,FREE,2025-07-18 09:00:00,2025-07-18 19:30:00,630.0,
33,OCCUPIED,2025-07-18 19:30:00,2025-07-18 22:10:00,160.0,25072914
33,FREE,2025-07-18 22:10:00,2025-07-18 23:59:59,109.98333333333333,
34,FREE,2025-07-18 00:00:00,2025-07-18 06:40:00,400.0,
34,OCCUPIED,2025-07-18 06:40:00,2025-07-18 08:45:00,125.0,25072812
34,FREE,2025-07-18 08:45:00,2025-07-18 10:40:00,115.0,
34,OCCUPIED,2025-07-18 10:40:00,2025-07-18 14:00:00,200.0,25072846
34,FREE,2025-07-18 14:00:00,2025-07-18 20:35:00,395.0,
34,OCCUPIED,2025-07-18 20:35:00,2025-07-18 23:35:00,180.0,25072931
34,FREE,2025-07-18 23:35:00,2025-07-18 23:59:59,24.983333333333334,
35,OCCUPIED,2025-07-17 22:25:00,2025-07-18 07:30:00,545.0,25072770
35,FREE,2025-07-18 07:30:00,2025-07-18 18:20:00,650.0,
35,OCCUPIED,2025-07-18 18:20:00,2025-07-18 23:50:00,330.0,25072902
35,FREE,2025-07-18 23:50:00,2025-07-18 23:59:59,9.983333333333333,
36,FREE,2025-07-18 00:00:00,2025-07-18 06:40:00,400.0,
36,OCCUPIED,2025-07-18 06:40:00,2025-07-18 09:25:00,165.0,25072824
36,FREE,2025-07-18 09:25:00,2025-07-18 23:59:59,874.9833333333333,
37,OCCUPIED,2025-07-17 20:45:00,2025-07-18 12:55:00,970.0,25072745
37,FREE,2025-07-18 12:55:00,2025-07-18 23:59:59,664.9833333333333,
38,FREE,2025-07-18 00:00:00,2025-07-18 05:55:00,355.0,
38,OCCUPIED,2025-07-18 05:55:00,2025-07-18 09:00:00,185.0,25072801
38,FREE,2025-07-18 09:00:00,2025-07-18 16:55:00,475.0,
38,OCCUPIED,2025-07-18 16:55:00,2025-07-18 21:30:00,275.0,25072898
38,FREE,2025-07-18 21:30:00,2025-07-18 23:59:59,149.98333333333332,
39,FREE,2025-07-18 00:00:00,2025-07-18 04:00:00,240.0,
39,OCCUPIED,2025-07-18 04:00:00,2025-07-18 07:40:00,220.0,25072793
39,FREE,2025-07-18 07:40:00,2025-07-18 14:25:00,405.0,
39,OCCUPIED,2025-07-18 14:25:00,2025-07-19 00:25:00,600.0,25072875
4,FREE,2025-07-18 00:00:00,2025-07-18 01:35:00,95.0,
4,OCCUPIED,2025-07-18 01:35:00,2025-07-18 02:50:00,75.0,25072783
4,FREE,2025-07-18 02:50:00,2025-07-18 03:55:00,65.0,
4,OCCUPIED,2025-07-18 03:55:00,2025-07-18 04:55:00,60.0,25072798
4,FREE,2025-07-18 04:55:00,2025-07-18 06:45:00,110.0,
4,OCCUPIED,2025-07-18 06:45:00,2025-07-18 07:50:00,65.0,25072830
4,FREE,2025-07-18 07:50:00,2025-07-18 09:00:00,70.0,
4,OCCUPIED,2025-07-18 09:00:00,2025-07-18 10:00:00,60.0,25072838
4,FREE,2025-07-18 10:00:00,2025-07-18 11:15:00,75.0,
4,OCCUPIED,2025-07-18 11:15:00,2025-07-18 12:10:00,55.0,25072848
4,FREE,2025-07-18 12:10:00,2025-07-18 13:20:00,70.0,
4,OCCUPIED,2025-07-18 13:20:00,2025-07-18 14:20:00,60.0,25072865
4,FREE,2025-07-18 14:20:00,2025-07-18 15:15:00,55.0,
4,OCCUPIED,2025-07-18 15:15:00,2025-07-18 16:30:00,75.0,25072879
4,FREE,2025-07-18 16:30:00,2025-07-18 17:05:00,35.0,
4,OCCUPIED,2025-07-18 17:05:00,2025-07-18 17:55:00,50.0,25072892
4,FREE,2025-07-18 17:55:00,2025-07-18 18:30:00,35.0,
4,OCCUPIED,2025-07-18 18:30:00,2025-07-18 19:45:00,75.0,25072897
4,FREE,2025-07-18 19:45:00,2025-07-18 20:40:00,55.0,
4,OCCUPIED,2025-07-18 20:40:00,2025-07-18 21:45:00,65.0,25072928
4,FREE,2025-07-18 21:45:00,2025-07-18 22:20:00,35.0,
4,OCCUPIED,2025-07-18 22:20:00,2025-07-18 23:15:00,55.0,25072939
4,FREE,2025-07-18 23:15:00,2025-07-18 23:50:00,35.0,
4,OCCUPIED,2025-07-18 23:50:00,2025-07-19 01:15:00,85.0,25072949
40,OCCUPIED,2025-07-16 23:20:00,2025-07-18 08:05:00,1965.0,25072594
40,FREE,2025-07-18 08:05:00,2025-07-18 23:59:59,954.9833333333333,
5,FREE,2025-07-18 00:00:00,2025-07-18 00:30:00,30.0,
5,OCCUPIED,2025-07-18 00:30:00,2025-07-18 01:30:00,60.0,25072778
5,FREE,2025-07-18 01:30:00,2025-07-18 03:15:00,105.0,
5,OCCUPIED,2025-07-18 03:15:00,2025-07-18 04:15:00,60.0,25072791
5,FREE,2025-07-18 04:15:00,2025-07-18 06:35:00,140.0,
5,OCCUPIED,2025-07-18 06:35:00,2025-07-18 07:50:00,75.0,25072822
5,FREE,2025-07-18 07:50:00,2025-07-18 10:45:00,175.0,
5,OCCUPIED,2025-07-18 10:45:00,2025-07-18 12:00:00,75.0,25072844
5,FREE,2025-07-18 12:00:00,2025-07-18 12:20:00,20.0,
5,OCCUPIED,2025-07-18 12:20:00,2025-07-18 13:10:00,50.0,25072856
5,FREE,2025-07-18 13:10:00,2025-07-18 13:55:00,45.0,
5,OCCUPIED,2025-07-18 13:55:00,2025-07-18 15:00:00,65.0,25072871
5,FREE,2025-07-18 15:00:00,2025-07-18 15:40:00,40.0,
5,OCCUPIED,2025-07-18 15:40:00,2025-07-18 16:35:00,55.0,25072882
5,FREE,2025-07-18 16:35:00,2025-07-18 17:20:00,45.0,
5,OCCUPIED,2025-07-18 17:20:00,2025-07-18 18:20:00,60.0,25072891
5,FREE,2025-07-18 18:20:00,2025-07-18 19:00:00,40.0,
5,OCCUPIED,2025-07-18 19:00:00,2025-07-18 19:50:00,50.0,25072905
5,FREE,2025-07-18 19:50:00,2025-07-18 20:30:00,40.0,
5,OCCUPIED,2025-07-18 20:30:00,2025-07-18 21:25:00,55.0,25072918
5,FREE,2025-07-18 21:25:00,2025-07-18 21:50:00,25.0,
5,OCCUPIED,2025-07-18 21:50:00,2025-07-18 22:40:00,50.0,25072941
5,FREE,2025-07-18 22:40:00,2025-07-18 23:20:00,40.0,
5,OCCUPIED,2025-07-18 23:20:00,2025-07-19 01:15:00,115.0,25072948
50,FREE,2025-07-18 00:00:00,2025-07-18 04:20:00,260.0,
50,OCCUPIED,2025-07-18 04:20:00,2025-07-18 09:55:00,335.0,25072797
50,FREE,2025-07-18 09:55:00,2025-07-18 23:59:59,844.9833333333333,
51,FREE,2025-07-18 00:00:00,2025-07-18 02:30:00,150.0,
51,OCCUPIED,2025-07-18 02:30:00,2025-07-18 04:40:00,130.0,25072789
51,FREE,2025-07-18 04:40:00,2025-07-18 05:20:00,40.0,
51,OCCUPIED,2025-07-18 05:20:00,2025-07-18 06:20:00,60.0,25072805
51,FREE,2025-07-18 06:20:00,2025-07-18 06:45:00,25.0,
51,OCCUPIED,2025-07-18 06:45:00,2025-07-18 08:30:00,105.0,25072827
51,FREE,2025-07-18 08:30:00,2025-07-18 12:15:00,225.0,
51,OCCUPIED,2025-07-18 12:15:00,2025-07-18 13:45:00,90.0,25072869
51,FREE,2025-07-18 13:45:00,2025-07-18 21:00:00,435.0,
51,OCCUPIED,2025-07-18 21:00:00,2025-07-18 22:30:00,90.0,25072921
51,FREE,2025-07-18 22:30:00,2025-07-18 23:25:00,55.0,
51,OCCUPIED,2025-07-18 23:25:00,2025-07-19 10:00:00,635.0,25072944
52,FREE,2025-07-18 00:00:00,2025-07-18 01:30:00,90.0,
52,OCCUPIED,2025-07-18 01:30:00,2025-07-18 07:10:00,340.0,25072785
52,FREE,2025-07-18 07:10:00,2025-07-18 23:59:59,1009.9833333333333,
53,FREE,2025-07-18 00:00:00,2025-07-18 00:54:00,54.0,
53,OCCUPIED,2025-07-18 00:54:00,2025-07-18 03:15:00,141.0,25072780
53,FREE,2025-07-18 03:15:00,2025-07-18 06:35:00,200.0,
53,OCCUPIED,2025-07-18 06:35:00,2025-07-18 08:35:00,120.0,25072843
53,FREE,2025-07-18 08:35:00,2025-07-18 23:59:59,924.9833333333333,
54,OCCUPIED,2025-07-17 19:45:00,2025-07-18 00:36:00,291.0,25072740
54,FREE,2025-07-18 00:36:00,2025-07-18 05:40:00,304.0,
54,OCCUPIED,2025-07-18 05:40:00,2025-07-18 08:55:00,195.0,25072800
54,FREE,2025-07-18 08:55:00,2025-07-18 23:59:59,904.9833333333333,
55,FREE,2025-07-18 00:00:00,2025-07-18 03:30:00,210.0,
55,OCCUPIED,2025-07-18 03:30:00,2025-07-18 05:30:00,120.0,25072792
55,FREE,2025-07-18 05:30:00,2025-07-18 06:30:00,60.0,
55,OCCUPIED,2025-07-18 06:30:00,2025-07-18 10:00:00,210.0,25072808
55,FREE,2025-07-18 10:00:00,2025-07-18 23:59:59,839.9833333333333,
56,FREE,2025-07-18 00:00:00,2025-07-18 05:35:00,335.0,
56,OCCUPIED,2025-07-18 05:35:00,2025-07-18 13:40:00,485.0,25072803
56,FREE,2025-07-18 13:40:00,2025-07-18 23:59:59,619.9833333333333,
57,FREE,2025-07-18 00:00:00,2025-07-18 08:10:00,490.0,
57,OCCUPIED,2025-07-18 08:10:00,2025-07-18 11:00:00,170.0,25072839
57,FREE,2025-07-18 11:00:00,2025-07-18 23:59:59,779.9833333333333,
58,OCCUPIED,2025-07-17 12:10:00,2025-07-18 00:10:00,720.0,25072690
58,FREE,2025-07-18 00:10:00,2025-07-18 06:00:00,350.0,
58,OCCUPIED,2025-07-18 06:00:00,2025-07-18 09:45:00,225.0,25072802
58,FREE,2025-07-18 09:45:00,2025-07-18 23:59:59,854.9833333333333,
59,FREE,2025-07-18 00:00:00,2025-07-18 23:59:59,1440.0,
6,FREE,2025-07-18 00:00:00,2025-07-18 00:25:00,25.0,
6,OCCUPIED,2025-07-18 00:25:00,2025-07-18 02:00:00,95.0,25072781
6,FREE,2025-07-18 02:00:00,2025-07-18 03:10:00,70.0,
6,OCCUPIED,2025-07-18 03:10:00,2025-07-18 04:45:00,95.0,25072788
6,FREE,2025-07-18 04:45:00,2025-07-18 07:00:00,135.0,
6,OCCUPIED,2025-07-18 07:00:00,2025-07-18 08:00:00,60.0,25072818
6,FREE,2025-07-18 08:00:00,2025-07-18 10:05:00,125.0,
6,OCCUPIED,2025-07-18 10:05:00,2025-07-18 11:05:00,60.0,25072842
6,FREE,2025-07-18 11:05:00,2025-07-18 12:00:00,55.0,
6,OCCUPIED,2025-07-18 12:00:00,2025-07-18 12:55:00,55.0,25072855
6,FREE,2025-07-18 12:55:00,2025-07-18 13:40:00,45.0,
6,OCCUPIED,2025-07-18 13:40:00,2025-07-18 15:10:00,90.0,25072872
6,FREE,2025-07-18 15:10:00,2025-07-18 15:55:00,45.0,
6,OCCUPIED,2025-07-18 15:55:00,2025-07-18 16:55:00,60.0,25072887
6,FREE,2025-07-18 16:55:00,2025-07-18 18:10:00,75.0,
6,OCCUPIED,2025-07-18 18:10:00,2025-07-18 19:00:00,50.0,25072893
6,FREE,2025-07-18 19:00:00,2025-07-18 19:55:00,55.0,
6,OCCUPIED,2025-07-18 19:55:00,2025-07-18 20:50:00,55.0,25072911
6,FREE,2025-07-18 20:50:00,2025-07-18 21:20:00,30.0,
6,OCCUPIED,2025-07-18 21:20:00,2025-07-18 22:15:00,55.0,25072937
6,FREE,2025-07-18 22:15:00,2025-07-18 22:55:00,40.0,
6,OCCUPIED,2025-07-18 22:55:00,2025-07-18 23:55:00,60.0,25072942
6,FREE,2025-07-18 23:55:00,2025-07-18 23:59:59,4.983333333333333,
60,FREE,2025-07-18 00:00:00,2025-07-18 06:35:00,395.0,
60,OCCUPIED,2025-07-18 06:35:00,2025-07-18 09:55:00,200.0,25072806
60,FREE,2025-07-18 09:55:00,2025-07-18 23:59:59,844.9833333333333,
61,FREE,2025-07-18 00:00:00,2025-07-18 23:59:59,1440.0,
62,FREE,2025-07-18 00:00:00,2025-07-18 06:25:00,385.0,
62,OCCUPIED,2025-07-18 06:25:00,2025-07-18 13:25:00,420.0,25072816
62,FREE,2025-07-18 13:25:00,2025-07-18 23:59:59,634.9833333333333,
7,OCCUPIED,2025-07-17 23:25:00,2025-07-18 01:20:00,115.0,25072775
7,FREE,2025-07-18 01:20:00,2025-07-18 02:00:00,40.0,
7,OCCUPIED,2025-07-18 02:00:00,2025-07-18 03:00:00,60.0,25072784
7,FREE,2025-07-18 03:00:00,2025-07-18 03:40:00,40.0,
7,OCCUPIED,2025-07-18 03:40:00,2025-07-18 04:50:00,70.0,25072799
7,FREE,2025-07-18 04:50:00,2025-07-18 07:05:00,135.0,
7,OCCUPIED,2025-07-18 07:05:00,2025-07-18 07:55:00,50.0,25072820
7,FREE,2025-07-18 07:55:00,2025-07-18 09:55:00,120.0,
7,OCCUPIED,2025-07-18 09:55:00,2025-07-18 11:20:00,85.0,25072840
7,FREE,2025-07-18 11:20:00,2025-07-18 11:55:00,35.0,
7,OCCUPIED,2025-07-18 11:55:00,2025-07-18 13:05:00,70.0,25072859
7,FREE,2025-07-18 13:05:00,2025-07-18 13:45:00,40.0,
7,OCCUPIED,2025-07-18 13:45:00,2025-07-18 15:00:00,75.0,25072868
7,FREE,2025-07-18 15:00:00,2025-07-18 15:45:00,45.0,
7,OCCUPIED,2025-07-18 15:45:00,2025-07-18 17:00:00,75.0,25072883
7,FREE,2025-07-18 17:00:00,2025-07-18 17:40:00,40.0,
7,OCCUPIED,2025-07-18 17:40:00,2025-07-18 18:55:00,75.0,25072895
7,FREE,2025-07-18 18:55:00,2025-07-18 19:30:00,35.0,
7,OCCUPIED,2025-07-18 19:30:00,2025-07-18 20:30:00,60.0,25072906
7,FREE,2025-07-18 20:30:00,2025-07-18 21:10:00,40.0,
7,OCCUPIED,2025-07-18 21:10:00,2025-07-18 22:05:00,55.0,25072932
7,FREE,2025-07-18 22:05:00,2025-07-18 22:25:00,20.0,
