MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25073001,ABY,A320,2025-07-19 06:30:00,2025-07-19 07:55:00,Pax,CAI,171,174,7,25,OPS
25072997,ABY,A320,2025-07-19 06:35:00,2025-07-19 07:30:00,Pax,MED,149,174,4,8,OPS
25072991,ABY,A320,2025-07-19 06:35:00,2025-07-19 07:55:00,Pax,BGW,157,100,1C,31,OPS
25073002,ABY,A320,2025-07-19 06:40:00,2025-07-19 08:55:00,Pax,KRK,169,167,54,35,OPS
25073008,ABY,A320,2025-07-19 06:40:00,2025-07-19 13:25:00,Pax,TBS,146,117,58,37,OPS
25073011,ABY,A320,2025-07-19 06:40:00,2025-07-19 08:45:00,Pax,DOH,142,168,1B,1B,OPS
25072992,ABY,A320,2025-07-19 06:40:00,2025-07-19 08:20:00,Pax,AMM,157,176,22,32,OPS
25073005,ABY,A320,2025-07-19 06:40:00,2025-07-19 07:50:00,Pax,GYD,174,149,50,34,OPS
25073000,ABY,A320,2025-07-19 06:40:00,2025-07-19 09:00:00,Pax,DME,163,120,59,30,OPS
25073010,ABY,A321,2025-07-19 06:45:00,2025-07-19 08:00:00,Pax,HKT,195,216,8,4,OPS
25073004,ABY,A320,2025-07-19 07:00:00,2025-07-19 08:10:00,Pax,TBS,129,149,39,22,OPS
25072994,ABY,A320,2025-07-19 07:00:00,2025-07-19 09:10:00,Pax,EBB,126,155,61,26,OPS
25072999,ABY,A320,2025-07-19 07:00:00,2025-07-19 08:05:00,Pax,MCT,175,161,16,7,OPS
25073006,ABY,A320,2025-07-19 07:00:00,2025-07-19 08:05:00,Pax,BAH,127,169,25,3,OPS
25072990,AXB,B738,2025-07-19 07:05:00,2025-07-19 08:05:00,Pax,CNN,122,188,24,29,OPS
25073014,ABY,A320,2025-07-19 07:20:00,2025-07-19 09:20:00,Pax,ATH,155,147,26,33,OPS
25073007,ABY,A320,2025-07-19 07:25:00,2025-07-19 08:10:00,Pax,KWI,173,150,51,5,OPS
25073013,NIA,A320,2025-07-19 08:00:00,2025-07-19 09:00:00,Pax,CAI,154,152,5,6,OPS
25073017,ABY,A320,2025-07-19 08:10:00,2025-07-19 12:30:00,Pax,MED,166,177,14,34,OPS
25073018,MSC,A320,2025-07-19 09:00:00,2025-07-19 10:00:00,Pax,CAI,171,145,4,4,OPS
25073016,ABY,A320,2025-07-19 09:10:00,2025-07-19 10:00:00,Pax,LRR,173,67,8,7,OPS
25073019,ABY,A320,2025-07-19 09:10:00,2025-07-19 09:55:00,Pax,BGW,168,144,3,5,OPS
25073021,QTR,A320,2025-07-19 09:55:00,2025-07-19 11:20:00,Pax,DOH,64,127,5,6,OPS
25073020,SYR,A320,2025-07-19 10:05:00,2025-07-19 11:05:00,Pax,DAM,20,124,6,3,OPS
25073022,ABY,A320,2025-07-19 10:20:00,2025-07-19 11:15:00,Pax,HAS,83,166,3,8,OPS
25073023,ABY,A320,2025-07-19 10:30:00,2025-07-19 12:10:00,Pax,IKA,171,161,25,1C,OPS
25073024,AXB,A320,2025-07-19 10:40:00,2025-07-19 12:05:00,Pax,VNS,139,156,23,1B,OPS
25073055,VYU,A320,2025-07-19 10:45:00,2025-07-19 12:45:00,Cgo,BEN,0,0,55,51,OPS
25073025,ABY,A320,2025-07-19 10:45:00,2025-07-19 13:20:00,Pax,KHI,167,134,35,26,OPS
25073029,ABY,A320,2025-07-19 10:55:00,2025-07-19 12:10:00,Pax,MHD,171,109,16,7,OPS
25073027,ABY,A320,2025-07-19 11:00:00,2025-07-19 12:55:00,Pax,TRV,99,173,4,25,OPS
25073028,ABY,A320,2025-07-19 11:10:00,2025-07-19 13:05:00,Pax,DEL,118,173,8,22,OPS
25073034,ABY,A320,2025-07-19 11:20:00,2025-07-19 12:45:00,Pax,TIF,149,171,6,5,OPS
25073026,ABY,A320,2025-07-19 11:40:00,2025-07-19 13:15:00,Pax,DAC,137,148,30,16,OPS
25073031,ABY,A320,2025-07-19 11:40:00,2025-07-19 12:55:00,Pax,CGP,173,140,24,4,OPS
25073030,ABY,A320,2025-07-19 11:40:00,2025-07-19 12:45:00,Pax,AHB,176,174,3,3,OPS
25073041,ABY,A320,2025-07-19 11:50:00,2025-07-19 17:20:00,Pax,VIE,87,141,34,30,OPS
25073032,ABY,A320,2025-07-19 11:55:00,2025-07-19 13:05:00,Pax,GYD,174,159,5,8,OPS
25073035,ABY,A320,2025-07-19 11:55:00,2025-07-19 13:15:00,Pax,TUU,166,152,22,1A,OPS
25073038,ABY,A321,2025-07-19 12:05:00,2025-07-19 13:35:00,Pax,ELQ,119,207,21,21,OPS
25073042,ABY,A320,2025-07-19 12:10:00,2025-07-19 13:10:00,Pax,COK,76,172,26,24,OPS
25073044,ABY,A321,2025-07-19 12:15:00,2025-07-19 14:00:00,Pax,JED,196,219,33,14,OPS
25073036,ABY,A320,2025-07-19 12:15:00,2025-07-19 13:05:00,Pax,KRK,110,159,7,6,OPS
25073037,MNB,A332,2025-07-19 12:20:00,2025-07-19 14:00:00,Cgo,KWI,0,0,59,57,OPS
25073043,ABY,A321,2025-07-19 12:20:00,2025-07-19 15:10:00,Pax,RUH,212,217,32,23,OPS
25073040,SIA,B744,2025-07-19 12:40:00,2025-07-19 14:05:00,Cgo,LHR,0,0,53,55,OPS
25073039,ABY,A320,2025-07-19 12:40:00,2025-07-19 14:00:00,Pax,DOH,66,160,37,1C,OPS
25073054,ABY,A321,2025-07-19 13:10:00,2025-07-19 14:55:00,Pax,DAC,212,197,5,7,OPS
25073048,ABY,A320,2025-07-19 13:15:00,2025-07-19 14:40:00,Pax,TZX,50,163,14,1B,OPS
25073046,QTR,A320,2025-07-19 13:20:00,2025-07-19 14:20:00,Pax,DOH,48,131,3,5,OPS
25073050,ABY,A320,2025-07-19 13:20:00,2025-07-19 14:25:00,Pax,AJF,133,133,16,3,OPS
25073051,UBG,B738,2025-07-19 13:30:00,2025-07-19 14:30:00,Pax,DAC,0,121,31,4,OPS
25073045,KQA,B738,2025-07-19 13:30:00,2025-07-19 15:00:00,Cgo,NBO,0,0,61,51,OPS
25073049,PIA,A320,2025-07-19 13:45:00,2025-07-19 15:00:00,Pax,SKT,161,89,4,6,OPS
25073047,JAG,B734,2025-07-19 13:45:00,2025-07-20 04:30:00,Cgo,HGA,0,0,62,53,OPS
25073052,ABY,A320,2025-07-19 13:55:00,2025-07-19 15:00:00,Pax,KWI,97,175,8,8,OPS
25073060,ABY,A320,2025-07-19 14:25:00,2025-07-19 17:00:00,Pax,BAH,169,176,26,1A,OPS
25073056,IGO,A320,2025-07-19 14:35:00,2025-07-19 15:35:00,Pax,ATQ,158,150,7,1C,OPS
25073057,FJL,A320,2025-07-19 14:40:00,2025-07-19 15:40:00,Pax,LHE,142,125,6,5,OPS
25073059,ABY,A320,2025-07-19 14:55:00,2025-07-19 15:45:00,Pax,WAW,169,149,3,3,OPS
25073058,AXB,B738,2025-07-19 15:05:00,2025-07-19 16:25:00,Pax,IDR,97,132,23,4,OPS
25073063,ABY,A320,2025-07-19 15:05:00,2025-07-19 16:35:00,Pax,BOM,109,168,14,1B,OPS
25073062,ABY,A320,2025-07-19 15:15:00,2025-07-19 16:15:00,Pax,SLL,106,174,5,7,OPS
25073066,ABY,A320,2025-07-19 15:20:00,2025-07-19 16:55:00,Pax,KTM,175,107,21,16,OPS
25073065,ABY,A320,2025-07-19 15:45:00,2025-07-19 16:35:00,Pax,DMM,113,174,4,8,OPS
25073064,QTR,A320,2025-07-19 15:45:00,2025-07-19 16:50:00,Pax,DOH,113,137,8,6,OPS
25073069,ABY,A320,2025-07-19 16:00:00,2025-07-19 17:10:00,Pax,KWI,156,169,6,5,OPS
25073067,ABY,A320,2025-07-19 16:35:00,2025-07-19 17:35:00,Pax,DOH,140,167,5,3,OPS
25073070,IAW,B738,2025-07-19 16:45:00,2025-07-19 17:45:00,Pax,BGW,25,74,3,14,OPS
25073072,ABY,A320,2025-07-19 16:55:00,2025-07-19 19:20:00,Pax,BAH,102,170,22,1B,OPS
25073074,ABY,A320,2025-07-19 17:00:00,2025-07-19 17:55:00,Pax,MCT,124,156,4,7,OPS
25073075,ABY,A320,2025-07-19 17:05:00,2025-07-19 18:55:00,Pax,SVX,49,173,16,4,OPS
25073071,ABY,A320,2025-07-19 17:10:00,2025-07-19 18:00:00,Pax,BEY,110,149,8,8,OPS
25073078,ABY,A320,2025-07-19 17:30:00,2025-07-19 18:55:00,Pax,KZN,166,126,7,6,OPS
25073077,ABY,A320,2025-07-19 17:40:00,2025-07-19 19:10:00,Pax,DOH,173,173,23,1A,OPS
25073079,ABY,A320,2025-07-19 17:45:00,2025-07-19 18:55:00,Pax,UFA,135,80,25,5,OPS
25073076,QTR,A320,2025-07-19 17:50:00,2025-07-19 19:20:00,Pax,DOH,46,138,6,1C,OPS
25073082,ABY,A320,2025-07-19 18:05:00,2025-07-19 21:05:00,Pax,CMB,163,172,31,34,OPS
25073073,ABQ,A321,2025-07-19 18:05:00,2025-07-19 19:15:00,Pax,MUX,172,60,21,3,OPS
25073081,ABY,A320,2025-07-19 18:20:00,2025-07-20 09:00:00,Pax,GOX,165,166,59,35,OPS
25073084,ABY,A321,2025-07-19 18:35:00,2025-07-19 21:45:00,Pax,TZX,135,214,33,31,OPS
25073086,ABY,A320,2025-07-19 18:50:00,2025-07-19 19:50:00,Pax,BEY,100,134,3,7,OPS
25073088,ABY,A320,2025-07-19 18:55:00,2025-07-19 21:20:00,Pax,DME,145,122,30,26,OPS
25073087,ABY,A320,2025-07-19 19:00:00,2025-07-19 20:50:00,Pax,SAW,34,111,14,16,OPS
25073083,AXB,B738,2025-07-19 19:05:00,2025-07-19 20:05:00,Pax,TRZ,172,169,8,8,OPS
25073089,SYR,A320,2025-07-19 19:30:00,2025-07-19 20:30:00,Pax,DAM,71,99,7,4,OPS
25073103,ABY,A320,2025-07-19 19:30:00,2025-07-19 21:05:00,Pax,HBE,157,168,5,1A,OPS
25073106,ABY,A320,2025-07-19 19:30:00,2025-07-19 20:50:00,Pax,SPX,182,177,25,6,OPS
25073094,ABY,A321,2025-07-19 19:40:00,2025-07-19 22:40:00,Pax,CAI,211,203,23,30,OPS
25073092,ABY,A320,2025-07-19 19:40:00,2025-07-19 21:30:00,Pax,FRU,180,166,16,14,OPS
25073099,ABY,A320,2025-07-19 19:40:00,2025-07-19 21:35:00,Pax,LYP,173,99,22,33,OPS
25073093,ABY,A320,2025-07-19 19:45:00,2025-07-19 20:30:00,Pax,AMM,143,174,4,5,OPS
25073090,ABY,A320,2025-07-19 19:45:00,2025-07-19 22:30:00,Pax,HYD,158,170,34,22,OPS
25073091,ABY,A321,2025-07-19 19:55:00,2025-07-19 21:40:00,Pax,KUL,175,219,21,23,OPS
25073097,ABY,A320,2025-07-19 20:00:00,2025-07-19 21:20:00,Pax,AMM,174,179,1A,3,OPS
25073098,ABY,A320,2025-07-19 20:05:00,2025-07-19 22:35:00,Pax,ATZ,154,164,40,29,OPS
25073109,SIA,B744,2025-07-19 20:10:00,2025-07-19 21:30:00,Cgo,SIN,0,0,51,51,OPS
25073095,QTR,A320,2025-07-19 20:20:00,2025-07-19 21:25:00,Pax,DOH,107,130,3,1B,OPS
25073096,ABY,A320,2025-07-19 20:25:00,2025-07-19 22:05:00,Pax,CJB,168,168,35,21,OPS
25073101,ABY,A320,2025-07-19 20:25:00,2025-07-19 22:10:00,Pax,BLR,95,171,32,25,OPS
25073100,ABY,A320,2025-07-19 20:30:00,2025-07-19 22:25:00,Pax,DAC,152,153,37,24,OPS
25073102,ABY,A320,2025-07-19 20:30:00,2025-07-19 21:45:00,Pax,MAA,151,166,24,7,OPS
25073110,ABY,A320,2025-07-19 20:35:00,2025-07-19 23:35:00,Pax,BOM,177,170,36,32,OPS
25073104,ABY,A320,2025-07-19 20:45:00,2025-07-19 21:45:00,Pax,TAS,143,171,6,8,OPS
25073107,ABY,A320,2025-07-19 20:50:00,2025-07-19 22:25:00,Pax,CMB,175,165,4,1C,OPS
25073105,ABY,A320,2025-07-19 20:50:00,2025-07-19 21:45:00,Pax,COK,89,167,8,4,OPS
25073108,ABY,A320,2025-07-19 21:00:00,2025-07-20 02:10:00,Pax,KTM,167,147,38,39,OPS
25073113,ABY,A320,2025-07-19 21:10:00,2025-07-19 22:10:00,Pax,CCJ,69,173,1B,5,OPS
25073118,ABY,A320,2025-07-19 21:20:00,2025-07-20 00:10:00,Pax,CGP,170,160,30,16,OPS
25073114,ABY,A321,2025-07-19 21:20:00,2025-07-19 22:15:00,Pax,BKK,210,210,5,6,OPS
25073116,ABY,A320,2025-07-19 21:40:00,2025-07-19 22:50:00,Pax,SKT,162,141,3,1A,OPS
25073112,IGO,A320,2025-07-19 21:40:00,2025-07-19 22:40:00,Pax,HYD,160,172,26,3,OPS
25073124,ABY,A321,2025-07-19 21:50:00,2025-07-20 00:08:00,Pax,KHI,215,137,7,14,OPS
25073120,ABY,A321,2025-07-19 22:06:00,2025-07-19 23:21:00,Pax,HBE,197,214,31,8,OPS
25073121,ABY,A320,2025-07-19 22:20:00,2025-07-19 23:10:00,Pax,DEL,121,168,8,7,OPS
25073122,ABY,A320,2025-07-19 22:25:00,2025-07-19 23:15:00,Pax,JAI,89,170,25,1B,OPS
25073119,ABY,A320,2025-07-19 22:25:00,2025-07-19 23:10:00,Pax,NAG,164,170,16,4,OPS
25073123,AXB,B38M,2025-07-19 22:30:00,2025-07-19 23:30:00,Pax,CNN,174,176,24,5,OPS
25073125,FJL,A320,2025-07-19 22:55:00,2025-07-20 00:05:00,Pax,LHE,118,100,4,6,OPS
25073126,ABY,A320,2025-07-19 23:25:00,2025-07-20 00:25:00,Pax,AMD,152,160,5,3,OPS
25073134,AXB,B738,2025-07-19 23:35:00,2025-07-20 03:05:00,Pax,BOM,127,169,23,33,OPS
