MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25072868,PIA,A320,2025-07-18 13:45:00,2025-07-18 15:00:00,Pax,MUX,149,66,5,7,OPS
25072871,ABY,A320,2025-07-18 13:55:00,2025-07-18 15:00:00,Pax,KWI,70,174,3,5,OPS
25072875,ABY,A320,2025-07-18 14:25:00,2025-07-19 00:25:00,Pax,AMD,130,171,38,39,OPS
25072873,IGO,A320,2025-07-18 14:35:00,2025-07-18 15:35:00,Pax,ATQ,173,140,6,1A,OPS
25072874,FJL,A320,2025-07-18 14:40:00,2025-07-18 15:40:00,Pax,LHE,125,148,7,8,OPS
25072877,ABY,A320,2025-07-18 14:55:00,2025-07-18 16:15:00,Pax,SLL,166,173,23,1B,OPS
25072879,ABY,A320,2025-07-18 15:15:00,2025-07-18 16:30:00,Pax,WAW,168,157,16,4,OPS
25072881,ABY,A320,2025-07-18 15:20:00,2025-07-18 16:35:00,Pax,DMM,172,170,21,3,OPS
25072886,AXB,B738,2025-07-18 15:25:00,2025-07-18 16:45:00,Pax,STV,132,171,8,14,OPS
25072882,ABY,A320,2025-07-18 15:40:00,2025-07-18 16:35:00,Pax,BOM,123,170,5,5,OPS
25072880,QTR,A320,2025-07-18 15:45:00,2025-07-18 16:50:00,Pax,DOH,103,131,3,1C,OPS
25072883,ABY,A320,2025-07-18 15:45:00,2025-07-18 17:00:00,Pax,BAH,172,177,6,7,OPS
25072887,ABY,A320,2025-07-18 15:55:00,2025-07-18 16:55:00,Pax,KTM,140,139,14,6,OPS
25072884,ABY,A320,2025-07-18 16:00:00,2025-07-18 17:35:00,Pax,DOH,156,159,25,1A,OPS
25072885,ABY,A320,2025-07-18 16:10:00,2025-07-18 17:10:00,Pax,KWI,57,169,7,8,OPS
25072888,IAW,B38M,2025-07-18 16:45:00,2025-07-18 17:45:00,Pax,BGW,41,80,4,16,OPS
25072898,ABY,A320,2025-07-18 16:55:00,2025-07-18 21:30:00,Pax,FRU,111,170,29,38,OPS
25072896,ABY,A320,2025-07-18 17:00:00,2025-07-18 18:55:00,Pax,KUF,103,79,16,21,OPS
25072892,ABY,A320,2025-07-18 17:05:00,2025-07-18 17:55:00,Pax,MCT,71,120,8,4,OPS
25072889,ABY,A320,2025-07-18 17:10:00,2025-07-18 18:00:00,Pax,BEY,174,177,22,3,OPS
25072890,ABY,A320,2025-07-18 17:15:00,2025-07-18 18:55:00,Pax,SVX,150,142,3,14,OPS
25072891,KNE,B738,2025-07-18 17:20:00,2025-07-18 18:20:00,Pax,JED,60,170,5,5,OPS
25072895,ABY,A320,2025-07-18 17:40:00,2025-07-18 18:55:00,Pax,ATH,156,116,23,7,OPS
25072894,QTR,A320,2025-07-18 17:50:00,2025-07-18 19:20:00,Pax,DOH,76,119,6,1C,OPS
25072900,ABY,A320,2025-07-18 18:05:00,2025-07-18 19:00:00,Pax,KRK,166,146,4,8,OPS
25072893,ABY,A320,2025-07-18 18:10:00,2025-07-18 19:00:00,Pax,DME,82,157,14,6,OPS
25072901,ABY,A320,2025-07-18 18:15:00,2025-07-18 19:10:00,Pax,DOH,95,150,26,1A,OPS
25072903,ABY,A320,2025-07-18 18:20:00,2025-07-18 19:20:00,Pax,BAH,130,164,8,1B,OPS
25072902,ABY,A320,2025-07-18 18:20:00,2025-07-18 23:50:00,Pax,DAC,167,152,31,35,OPS
25072897,ABQ,A321,2025-07-18 18:30:00,2025-07-18 19:45:00,Pax,ISB,210,81,7,4,OPS
25072899,AXB,B738,2025-07-18 18:50:00,2025-07-18 19:50:00,Pax,TRZ,181,180,24,3,OPS
25072904,ABY,A320,2025-07-18 18:55:00,2025-07-18 20:30:00,Pax,AMM,128,177,22,16,OPS
25072905,ABY,A320,2025-07-18 19:00:00,2025-07-18 19:50:00,Pax,BEY,53,173,5,5,OPS
25072907,ABY,A320,2025-07-18 19:30:00,2025-07-18 20:50:00,Pax,SPX,114,180,56,1A,OPS
25072914,ABY,A320,2025-07-18 19:30:00,2025-07-18 22:10:00,Pax,BLR,99,172,58,33,OPS
25072906,SYR,A320,2025-07-18 19:30:00,2025-07-18 20:30:00,Pax,DAM,87,115,21,7,OPS
25072909,ABY,A320,2025-07-18 19:40:00,2025-07-18 21:20:00,Pax,DME,166,125,54,25,OPS
25072910,ABY,A321,2025-07-18 19:40:00,2025-07-18 22:20:00,Pax,ATZ,210,211,33,31,OPS
25072908,ABY,A320,2025-07-18 19:45:00,2025-07-18 21:25:00,Pax,ADD,179,153,52,29,OPS
25072911,ABY,A320,2025-07-18 19:55:00,2025-07-18 20:50:00,Pax,SAW,171,144,4,6,OPS
25072917,ABY,A321,2025-07-18 20:00:00,2025-07-18 21:40:00,Pax,KUL,210,201,6,14,OPS
25072912,ABY,A320,2025-07-18 20:05:00,2025-07-18 20:55:00,Pax,MHD,132,103,24,8,OPS
25072915,QTR,A320,2025-07-18 20:20:00,2025-07-18 21:25:00,Pax,DOH,124,139,7,1B,OPS
25072920,ABY,A320,2025-07-18 20:25:00,2025-07-18 21:35:00,Pax,HBE,108,171,50,32,OPS
25072916,ABY,A321,2025-07-18 20:25:00,2025-07-18 21:20:00,Pax,AMM,111,216,5,3,OPS
25072918,ABY,A320,2025-07-18 20:30:00,2025-07-18 21:25:00,Pax,ALA,165,172,37,5,OPS
25072922,ABY,A320,2025-07-18 20:30:00,2025-07-18 23:10:00,Pax,DEL,149,164,32,26,OPS
25072929,ABY,A320,2025-07-18 20:30:00,2025-07-18 22:20:00,Pax,TRV,154,172,35,30,OPS
25072931,ABY,A320,2025-07-18 20:35:00,2025-07-18 23:35:00,Pax,BOM,178,169,22,34,OPS
25072919,ABY,A321,2025-07-18 20:35:00,2025-07-18 22:15:00,Pax,HKT,146,218,14,21,OPS
25072928,ABY,A320,2025-07-18 20:40:00,2025-07-18 21:45:00,Pax,MAA,170,171,16,4,OPS
25072930,ABY,A320,2025-07-18 20:45:00,2025-07-18 21:45:00,Pax,COK,148,172,25,24,OPS
25072925,ABY,A320,2025-07-18 20:45:00,2025-07-18 21:35:00,Pax,LYP,152,128,8,22,OPS
25072924,ABY,A320,2025-07-18 20:50:00,2025-07-18 22:30:00,Pax,HYD,75,173,34,16,OPS
25072923,ABY,A321,2025-07-18 20:50:00,2025-07-18 22:10:00,Pax,HBE,171,173,3,23,OPS
25072921,CGS,B738,2025-07-18 21:00:00,2025-07-18 22:30:00,Cgo,DWC,0,0,59,51,OPS
25072927,ABY,A320,2025-07-18 21:00:00,2025-07-18 22:10:00,Pax,CCJ,173,172,26,1C,OPS
25072932,ABY,A320,2025-07-18 21:10:00,2025-07-18 22:05:00,Pax,CJB,55,173,4,7,OPS
25072935,ABY,A320,2025-07-18 21:20:00,2025-07-18 22:25:00,Pax,CMB,133,174,30,1A,OPS
25072937,ABY,A321,2025-07-18 21:20:00,2025-07-18 22:15:00,Pax,BKK,213,214,23,6,OPS
25072934,IGO,A320,2025-07-18 21:40:00,2025-07-18 22:40:00,Pax,HYD,163,185,21,8,OPS
25072936,ABY,A320,2025-07-18 21:40:00,2025-07-18 22:40:00,Pax,TAS,156,173,5,3,OPS
25072941,ABY,A321,2025-07-18 21:50:00,2025-07-18 22:40:00,Pax,CAI,207,212,7,5,OPS
25072933,ABY,A320,2025-07-18 21:50:00,2025-07-18 22:50:00,Pax,SKT,136,120,24,1B,OPS
25072939,ABY,A320,2025-07-18 22:20:00,2025-07-18 23:15:00,Pax,JAI,110,169,8,4,OPS
25072943,ABY,A320,2025-07-18 22:25:00,2025-07-19 02:40:00,Pax,PEW,18,141,29,32,OPS
25072940,ABY,A321,2025-07-18 22:25:00,2025-07-18 23:10:00,Pax,KHI,168,164,3,7,OPS
25072938,AXB,A320,2025-07-18 22:30:00,2025-07-19 00:55:00,Pax,DEL,156,171,56,1C,OPS
25072942,FJL,A320,2025-07-18 22:55:00,2025-07-18 23:55:00,Pax,LHE,121,133,4,6,OPS
25072948,ABY,A320,2025-07-18 23:20:00,2025-07-19 01:15:00,Pax,DAC,105,151,6,5,OPS
25072946,ABY,A320,2025-07-18 23:25:00,2025-07-19 00:10:00,Pax,CGP,162,161,5,3,OPS
25072944,KQA,B738,2025-07-18 23:25:00,2025-07-19 10:00:00,Cgo,NBO,0,0,57,51,OPS
25072951,ABY,A320,2025-07-18 23:40:00,2025-07-19 02:10:00,Pax,KTM,169,159,26,8,OPS
25072947,AXB,B738,2025-07-18 23:41:00,2025-07-19 03:05:00,Pax,BOM,87,176,24,29,OPS
25072945,PIA,A320,2025-07-18 23:45:00,2025-07-19 01:00:00,Pax,ISB,127,93,8,7,OPS
25072949,BBC,B738,2025-07-18 23:50:00,2025-07-19 01:15:00,Pax,ZYL,157,139,3,4,OPS
