STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
1A,OCCUPIED,2025-07-02 17:30:00,2025-07-02 19:00:00,90.0,25070236
1A,FREE,2025-07-02 19:00:00,2025-07-02 20:30:00,90.0,
1A,OCCUPIED,2025-07-02 20:30:00,2025-07-02 22:10:00,100.0,25070260
1A,FREE,2025-07-02 22:10:00,2025-07-02 22:30:00,20.0,
1A,OCCUPIED,2025-07-02 22:30:00,2025-07-03 00:55:00,145.0,25070273
1B,OCCUPIED,2025-07-01 20:25:00,2025-07-02 00:38:00,253.0,25070105
1B,FREE,2025-07-02 00:38:00,2025-07-02 04:05:00,207.0,
1B,OCCUPIED,2025-07-02 04:05:00,2025-07-02 06:05:00,120.0,25070144
1B,FREE,2025-07-02 06:05:00,2025-07-02 06:40:00,35.0,
1B,OCCUPIED,2025-07-02 06:40:00,2025-07-02 07:35:00,55.0,25070158
1B,FREE,2025-07-02 07:35:00,2025-07-02 11:55:00,260.0,
1B,OCCUPIED,2025-07-02 11:55:00,2025-07-02 13:15:00,80.0,25070206
1B,FREE,2025-07-02 13:15:00,2025-07-02 14:40:00,85.0,
1B,OCCUPIED,2025-07-02 14:40:00,2025-07-02 16:55:00,135.0,25070226
1B,FREE,2025-07-02 16:55:00,2025-07-02 17:50:00,55.0,
1B,OCCUPIED,2025-07-02 17:50:00,2025-07-02 19:20:00,90.0,25070234
1B,FREE,2025-07-02 19:20:00,2025-07-02 20:25:00,65.0,
1B,OCCUPIED,2025-07-02 20:25:00,2025-07-02 21:50:00,85.0,25070258
1B,FREE,2025-07-02 21:50:00,2025-07-02 22:25:00,35.0,
1B,OCCUPIED,2025-07-02 22:25:00,2025-07-03 00:58:00,153.0,25070279
1C,FREE,2025-07-02 00:00:00,2025-07-02 03:15:00,195.0,
1C,OCCUPIED,2025-07-02 03:15:00,2025-07-02 05:50:00,155.0,25070139
1C,FREE,2025-07-02 05:50:00,2025-07-02 06:40:00,50.0,
1C,OCCUPIED,2025-07-02 06:40:00,2025-07-02 08:10:00,90.0,25070173
1C,FREE,2025-07-02 08:10:00,2025-07-02 11:10:00,180.0,
1C,OCCUPIED,2025-07-02 11:10:00,2025-07-02 12:55:00,105.0,25070197
1C,FREE,2025-07-02 12:55:00,2025-07-02 17:05:00,250.0,
1C,OCCUPIED,2025-07-02 17:05:00,2025-07-02 18:55:00,110.0,25070232
1C,FREE,2025-07-02 18:55:00,2025-07-02 20:20:00,85.0,
1C,OCCUPIED,2025-07-02 20:20:00,2025-07-02 21:25:00,65.0,25070256
1C,FREE,2025-07-02 21:25:00,2025-07-02 23:59:59,154.98333333333332,
21,OCCUPIED,2025-07-01 22:20:00,2025-07-02 02:10:00,230.0,25070121
21,FREE,2025-07-02 02:10:00,2025-07-02 06:00:00,230.0,
21,OCCUPIED,2025-07-02 06:00:00,2025-07-02 07:10:00,70.0,25070153
21,FREE,2025-07-02 07:10:00,2025-07-02 12:05:00,295.0,
21,OCCUPIED,2025-07-02 12:05:00,2025-07-02 14:40:00,155.0,25070209
21,FREE,2025-07-02 14:40:00,2025-07-02 20:45:00,365.0,
21,OCCUPIED,2025-07-02 20:45:00,2025-07-02 22:15:00,90.0,25070271
21,FREE,2025-07-02 22:15:00,2025-07-02 23:59:59,104.98333333333333,
22,OCCUPIED,2025-07-01 23:42:00,2025-07-02 02:00:00,138.0,25070129
22,FREE,2025-07-02 02:00:00,2025-07-02 06:40:00,280.0,
22,OCCUPIED,2025-07-02 06:40:00,2025-07-02 08:45:00,125.0,25070177
22,FREE,2025-07-02 08:45:00,2025-07-02 10:45:00,120.0,
22,OCCUPIED,2025-07-02 10:45:00,2025-07-02 13:05:00,140.0,25070196
22,FREE,2025-07-02 13:05:00,2025-07-02 20:20:00,435.0,
22,OCCUPIED,2025-07-02 20:20:00,2025-07-02 22:25:00,125.0,25070267
22,FREE,2025-07-02 22:25:00,2025-07-02 23:59:59,94.98333333333333,
23,OCCUPIED,2025-07-01 22:25:00,2025-07-02 03:00:00,275.0,25070120
23,FREE,2025-07-02 03:00:00,2025-07-02 07:00:00,240.0,
23,OCCUPIED,2025-07-02 07:00:00,2025-07-02 09:20:00,140.0,25070184
23,FREE,2025-07-02 09:20:00,2025-07-02 11:40:00,140.0,
23,OCCUPIED,2025-07-02 11:40:00,2025-07-02 13:20:00,100.0,25070205
23,FREE,2025-07-02 13:20:00,2025-07-02 20:00:00,400.0,
23,OCCUPIED,2025-07-02 20:00:00,2025-07-02 22:15:00,135.0,25070251
23,FREE,2025-07-02 22:15:00,2025-07-02 23:59:59,104.98333333333333,
24,OCCUPIED,2025-07-01 23:40:00,2025-07-02 02:40:00,180.0,25070128
24,FREE,2025-07-02 02:40:00,2025-07-02 07:05:00,265.0,
24,OCCUPIED,2025-07-02 07:05:00,2025-07-02 08:05:00,60.0,25070157
24,FREE,2025-07-02 08:05:00,2025-07-02 10:40:00,155.0,
24,OCCUPIED,2025-07-02 10:40:00,2025-07-02 12:05:00,85.0,25070195
24,FREE,2025-07-02 12:05:00,2025-07-02 20:50:00,525.0,
24,OCCUPIED,2025-07-02 20:50:00,2025-07-02 22:35:00,105.0,25070277
24,FREE,2025-07-02 22:35:00,2025-07-02 23:59:59,84.98333333333333,
25,OCCUPIED,2025-07-01 22:30:00,2025-07-02 00:55:00,145.0,25070118
25,FREE,2025-07-02 00:55:00,2025-07-02 06:50:00,355.0,
25,OCCUPIED,2025-07-02 06:50:00,2025-07-02 08:20:00,90.0,25070172
25,FREE,2025-07-02 08:20:00,2025-07-02 19:55:00,695.0,
25,OCCUPIED,2025-07-02 19:55:00,2025-07-02 21:20:00,85.0,25070254
25,FREE,2025-07-02 21:20:00,2025-07-02 23:59:59,159.98333333333332,
26,OCCUPIED,2025-07-01 22:25:00,2025-07-02 00:25:00,120.0,25070122
26,FREE,2025-07-02 00:25:00,2025-07-02 06:35:00,370.0,
26,OCCUPIED,2025-07-02 06:35:00,2025-07-02 08:45:00,130.0,25070171
26,FREE,2025-07-02 08:45:00,2025-07-02 19:30:00,645.0,
26,OCCUPIED,2025-07-02 19:30:00,2025-07-02 21:35:00,125.0,25070243
26,FREE,2025-07-02 21:35:00,2025-07-02 23:59:59,144.98333333333332,
29,FREE,2025-07-02 00:00:00,2025-07-02 06:25:00,385.0,
29,OCCUPIED,2025-07-02 06:25:00,2025-07-02 08:05:00,100.0,25070174
29,FREE,2025-07-02 08:05:00,2025-07-02 11:15:00,190.0,
29,OCCUPIED,2025-07-02 11:15:00,2025-07-02 16:55:00,340.0,25070199
29,FREE,2025-07-02 16:55:00,2025-07-02 20:50:00,235.0,
29,OCCUPIED,2025-07-02 20:50:00,2025-07-02 22:50:00,120.0,25070266
29,FREE,2025-07-02 22:50:00,2025-07-02 23:59:59,69.98333333333333,
3,OCCUPIED,2025-07-01 23:45:00,2025-07-02 00:59:00,74.0,25070127
3,FREE,2025-07-02 00:59:00,2025-07-02 01:30:00,31.0,
3,OCCUPIED,2025-07-02 01:30:00,2025-07-02 02:50:00,80.0,25070134
3,FREE,2025-07-02 02:50:00,2025-07-02 03:25:00,35.0,
3,OCCUPIED,2025-07-02 03:25:00,2025-07-02 04:25:00,60.0,25070142
3,FREE,2025-07-02 04:25:00,2025-07-02 05:00:00,35.0,
3,OCCUPIED,2025-07-02 05:00:00,2025-07-02 06:00:00,60.0,25070146
3,FREE,2025-07-02 06:00:00,2025-07-02 06:35:00,35.0,
3,OCCUPIED,2025-07-02 06:35:00,2025-07-02 07:30:00,55.0,25070166
3,FREE,2025-07-02 07:30:00,2025-07-02 08:15:00,45.0,
3,OCCUPIED,2025-07-02 08:15:00,2025-07-02 09:05:00,50.0,25070192
3,FREE,2025-07-02 09:05:00,2025-07-02 10:05:00,60.0,
3,OCCUPIED,2025-07-02 10:05:00,2025-07-02 11:05:00,60.0,25070191
3,FREE,2025-07-02 11:05:00,2025-07-02 11:40:00,35.0,
3,OCCUPIED,2025-07-02 11:40:00,2025-07-02 12:30:00,50.0,25070201
3,FREE,2025-07-02 12:30:00,2025-07-02 13:10:00,40.0,
3,OCCUPIED,2025-07-02 13:10:00,2025-07-02 14:00:00,50.0,25070216
3,FREE,2025-07-02 14:00:00,2025-07-02 14:35:00,35.0,
3,OCCUPIED,2025-07-02 14:35:00,2025-07-02 15:30:00,55.0,25070220
3,FREE,2025-07-02 15:30:00,2025-07-02 16:00:00,30.0,
3,OCCUPIED,2025-07-02 16:00:00,2025-07-02 17:10:00,70.0,25070224
3,FREE,2025-07-02 17:10:00,2025-07-02 18:20:00,70.0,
3,OCCUPIED,2025-07-02 18:20:00,2025-07-02 19:20:00,60.0,25070240
3,FREE,2025-07-02 19:20:00,2025-07-02 20:05:00,45.0,
3,OCCUPIED,2025-07-02 20:05:00,2025-07-02 21:00:00,55.0,25070249
3,FREE,2025-07-02 21:00:00,2025-07-02 21:40:00,40.0,
3,OCCUPIED,2025-07-02 21:40:00,2025-07-02 22:30:00,50.0,25070272
3,FREE,2025-07-02 22:30:00,2025-07-02 23:20:00,50.0,
3,OCCUPIED,2025-07-02 23:20:00,2025-07-03 00:25:00,65.0,25070288
30,FREE,2025-07-02 00:00:00,2025-07-02 06:30:00,390.0,
30,OCCUPIED,2025-07-02 06:30:00,2025-07-02 09:20:00,170.0,25070178
30,FREE,2025-07-02 09:20:00,2025-07-02 13:20:00,240.0,
30,OCCUPIED,2025-07-02 13:20:00,2025-07-02 16:35:00,195.0,25070213
30,FREE,2025-07-02 16:35:00,2025-07-02 20:35:00,240.0,
30,OCCUPIED,2025-07-02 20:35:00,2025-07-02 22:40:00,125.0,25070257
30,FREE,2025-07-02 22:40:00,2025-07-02 23:59:59,79.98333333333333,
31,FREE,2025-07-02 00:00:00,2025-07-02 06:15:00,375.0,
31,OCCUPIED,2025-07-02 06:15:00,2025-07-02 08:45:00,150.0,25070161
31,FREE,2025-07-02 08:45:00,2025-07-02 09:10:00,25.0,
31,OCCUPIED,2025-07-02 09:10:00,2025-07-02 15:10:00,360.0,25070189
31,FREE,2025-07-02 15:10:00,2025-07-02 19:40:00,270.0,
31,OCCUPIED,2025-07-02 19:40:00,2025-07-02 21:45:00,125.0,25070265
31,FREE,2025-07-02 21:45:00,2025-07-02 22:40:00,55.0,
31,OCCUPIED,2025-07-02 22:40:00,2025-07-03 03:50:00,310.0,25070280
32,FREE,2025-07-02 00:00:00,2025-07-02 06:35:00,395.0,
32,OCCUPIED,2025-07-02 06:35:00,2025-07-02 09:00:00,145.0,25070155
32,FREE,2025-07-02 09:00:00,2025-07-02 19:30:00,630.0,
32,OCCUPIED,2025-07-02 19:30:00,2025-07-02 21:35:00,125.0,25070246
32,FREE,2025-07-02 21:35:00,2025-07-02 23:59:59,144.98333333333332,
33,OCCUPIED,2025-07-01 23:20:00,2025-07-02 03:55:00,275.0,25070130
33,FREE,2025-07-02 03:55:00,2025-07-02 06:45:00,170.0,
33,OCCUPIED,2025-07-02 06:45:00,2025-07-02 12:10:00,325.0,25070162
33,FREE,2025-07-02 12:10:00,2025-07-02 18:35:00,385.0,
33,OCCUPIED,2025-07-02 18:35:00,2025-07-02 21:15:00,160.0,25070248
33,FREE,2025-07-02 21:15:00,2025-07-02 21:50:00,35.0,
33,OCCUPIED,2025-07-02 21:50:00,2025-07-03 09:00:00,670.0,25070276
34,FREE,2025-07-02 00:00:00,2025-07-02 03:15:00,195.0,
34,OCCUPIED,2025-07-02 03:15:00,2025-07-02 07:30:00,255.0,25070141
34,FREE,2025-07-02 07:30:00,2025-07-02 08:10:00,40.0,
34,OCCUPIED,2025-07-02 08:10:00,2025-07-02 12:00:00,230.0,25070185
34,FREE,2025-07-02 12:00:00,2025-07-02 17:15:00,315.0,
34,OCCUPIED,2025-07-02 17:15:00,2025-07-03 09:00:00,945.0,25070235
35,FREE,2025-07-02 00:00:00,2025-07-02 05:50:00,350.0,
35,OCCUPIED,2025-07-02 05:50:00,2025-07-02 09:55:00,245.0,25070154
35,FREE,2025-07-02 09:55:00,2025-07-02 23:59:59,844.9833333333333,
36,FREE,2025-07-02 00:00:00,2025-07-02 06:40:00,400.0,
36,OCCUPIED,2025-07-02 06:40:00,2025-07-02 14:25:00,465.0,25070175
36,FREE,2025-07-02 14:25:00,2025-07-02 23:59:59,574.9833333333333,
37,FREE,2025-07-02 00:00:00,2025-07-02 01:35:00,95.0,
37,OCCUPIED,2025-07-02 01:35:00,2025-07-02 14:55:00,800.0,25070133
37,FREE,2025-07-02 14:55:00,2025-07-02 20:35:00,340.0,
37,OCCUPIED,2025-07-02 20:35:00,2025-07-03 01:19:00,284.0,25070275
38,OCCUPIED,2025-07-01 21:50:00,2025-07-02 07:40:00,590.0,25070123
38,FREE,2025-07-02 07:40:00,2025-07-02 23:59:59,979.9833333333333,
39,FREE,2025-07-02 00:00:00,2025-07-02 04:00:00,240.0,
39,OCCUPIED,2025-07-02 04:00:00,2025-07-02 07:50:00,230.0,25070150
39,FREE,2025-07-02 07:50:00,2025-07-02 23:59:59,969.9833333333333,
4,OCCUPIED,2025-07-01 22:10:00,2025-07-02 00:16:00,126.0,25070119
4,FREE,2025-07-02 00:16:00,2025-07-02 02:00:00,104.0,
4,OCCUPIED,2025-07-02 02:00:00,2025-07-02 03:00:00,60.0,25070136
4,FREE,2025-07-02 03:00:00,2025-07-02 03:40:00,40.0,
4,OCCUPIED,2025-07-02 03:40:00,2025-07-02 04:50:00,70.0,25070143
4,FREE,2025-07-02 04:50:00,2025-07-02 05:40:00,50.0,
4,OCCUPIED,2025-07-02 05:40:00,2025-07-02 06:40:00,60.0,25070160
4,FREE,2025-07-02 06:40:00,2025-07-02 07:00:00,20.0,
4,OCCUPIED,2025-07-02 07:00:00,2025-07-02 07:55:00,55.0,25070168
4,FREE,2025-07-02 07:55:00,2025-07-02 09:05:00,70.0,
4,OCCUPIED,2025-07-02 09:05:00,2025-07-02 11:30:00,145.0,25070188
4,FREE,2025-07-02 11:30:00,2025-07-02 12:20:00,50.0,
4,OCCUPIED,2025-07-02 12:20:00,2025-07-02 14:00:00,100.0,25070211
4,FREE,2025-07-02 14:00:00,2025-07-02 14:35:00,35.0,
4,OCCUPIED,2025-07-02 14:35:00,2025-07-02 15:35:00,60.0,25070218
4,FREE,2025-07-02 15:35:00,2025-07-02 16:10:00,35.0,
4,OCCUPIED,2025-07-02 16:10:00,2025-07-02 17:00:00,50.0,25070225
4,FREE,2025-07-02 17:00:00,2025-07-02 18:20:00,80.0,
4,OCCUPIED,2025-07-02 18:20:00,2025-07-02 19:10:00,50.0,25070238
4,FREE,2025-07-02 19:10:00,2025-07-02 19:45:00,35.0,
4,OCCUPIED,2025-07-02 19:45:00,2025-07-02 20:30:00,45.0,25070250
4,FREE,2025-07-02 20:30:00,2025-07-02 21:10:00,40.0,
4,OCCUPIED,2025-07-02 21:10:00,2025-07-02 22:20:00,70.0,25070269
4,FREE,2025-07-02 22:20:00,2025-07-02 23:40:00,80.0,
4,OCCUPIED,2025-07-02 23:40:00,2025-07-03 01:15:00,95.0,25070289
40,FREE,2025-07-02 00:00:00,2025-07-02 06:25:00,385.0,
40,OCCUPIED,2025-07-02 06:25:00,2025-07-02 09:25:00,180.0,25070180
40,FREE,2025-07-02 09:25:00,2025-07-02 21:20:00,715.0,
40,OCCUPIED,2025-07-02 21:20:00,2025-07-03 02:50:00,330.0,25070281
5,OCCUPIED,2025-07-01 21:40:00,2025-07-02 00:10:00,150.0,25070117
5,FREE,2025-07-02 00:10:00,2025-07-02 00:30:00,20.0,
5,OCCUPIED,2025-07-02 00:30:00,2025-07-02 01:30:00,60.0,25070131
5,FREE,2025-07-02 01:30:00,2025-07-02 02:10:00,40.0,
5,OCCUPIED,2025-07-02 02:10:00,2025-07-02 03:50:00,100.0,25070135
5,FREE,2025-07-02 03:50:00,2025-07-02 04:10:00,20.0,
5,OCCUPIED,2025-07-02 04:10:00,2025-07-02 05:40:00,90.0,25070148
5,FREE,2025-07-02 05:40:00,2025-07-02 06:15:00,35.0,
5,OCCUPIED,2025-07-02 06:15:00,2025-07-02 07:20:00,65.0,25070159
5,FREE,2025-07-02 07:20:00,2025-07-02 08:00:00,40.0,
5,OCCUPIED,2025-07-02 08:00:00,2025-07-02 09:00:00,60.0,25070182
5,FREE,2025-07-02 09:00:00,2025-07-02 09:55:00,55.0,
5,OCCUPIED,2025-07-02 09:55:00,2025-07-02 11:20:00,85.0,25070190
5,FREE,2025-07-02 11:20:00,2025-07-02 12:10:00,50.0,
5,OCCUPIED,2025-07-02 12:10:00,2025-07-02 13:10:00,60.0,25070204
5,FREE,2025-07-02 13:10:00,2025-07-02 15:05:00,115.0,
5,OCCUPIED,2025-07-02 15:05:00,2025-07-02 16:15:00,70.0,25070221
5,FREE,2025-07-02 16:15:00,2025-07-02 16:55:00,40.0,
5,OCCUPIED,2025-07-02 16:55:00,2025-07-02 17:55:00,60.0,25070229
5,FREE,2025-07-02 17:55:00,2025-07-02 18:50:00,55.0,
5,OCCUPIED,2025-07-02 18:50:00,2025-07-02 20:00:00,70.0,25070242
5,FREE,2025-07-02 20:00:00,2025-07-02 21:00:00,60.0,
5,OCCUPIED,2025-07-02 21:00:00,2025-07-02 22:05:00,65.0,25070264
5,FREE,2025-07-02 22:05:00,2025-07-02 23:25:00,80.0,
5,OCCUPIED,2025-07-02 23:25:00,2025-07-03 00:10:00,45.0,25070286
50,FREE,2025-07-02 00:00:00,2025-07-02 23:59:59,1440.0,
51,FREE,2025-07-02 00:00:00,2025-07-02 07:00:00,420.0,
51,OCCUPIED,2025-07-02 07:00:00,2025-07-02 09:00:00,120.0,25070179
51,FREE,2025-07-02 09:00:00,2025-07-02 09:30:00,30.0,
51,OCCUPIED,2025-07-02 09:30:00,2025-07-02 11:30:00,120.0,25070186
51,FREE,2025-07-02 11:30:00,2025-07-02 21:00:00,570.0,
51,OCCUPIED,2025-07-02 21:00:00,2025-07-02 22:30:00,90.0,25070261
51,FREE,2025-07-02 22:30:00,2025-07-02 23:00:00,30.0,
51,OCCUPIED,2025-07-02 23:00:00,2025-07-03 01:30:00,150.0,25070285
52,FREE,2025-07-02 00:00:00,2025-07-02 06:05:00,365.0,
52,OCCUPIED,2025-07-02 06:05:00,2025-07-02 13:05:00,420.0,25070163
52,FREE,2025-07-02 13:05:00,2025-07-02 23:59:59,654.9833333333333,
53,FREE,2025-07-02 00:00:00,2025-07-02 11:05:00,665.0,
53,OCCUPIED,2025-07-02 11:05:00,2025-07-02 13:05:00,120.0,25070193
53,FREE,2025-07-02 13:05:00,2025-07-02 19:30:00,385.0,
53,OCCUPIED,2025-07-02 19:30:00,2025-07-03 07:25:00,715.0,25070247
54,FREE,2025-07-02 00:00:00,2025-07-02 05:30:00,330.0,
54,OCCUPIED,2025-07-02 05:30:00,2025-07-02 09:55:00,265.0,25070152
54,FREE,2025-07-02 09:55:00,2025-07-02 23:59:59,844.9833333333333,
55,FREE,2025-07-02 00:00:00,2025-07-02 04:30:00,270.0,
55,OCCUPIED,2025-07-02 04:30:00,2025-07-02 22:00:00,1050.0,25070149
55,FREE,2025-07-02 22:00:00,2025-07-02 23:59:59,119.98333333333333,
56,FREE,2025-07-02 00:00:00,2025-07-02 06:40:00,400.0,
56,OCCUPIED,2025-07-02 06:40:00,2025-07-02 13:40:00,420.0,25070167
56,FREE,2025-07-02 13:40:00,2025-07-02 23:59:59,619.9833333333333,
57,FREE,2025-07-02 00:00:00,2025-07-02 20:00:00,1200.0,
57,OCCUPIED,2025-07-02 20:00:00,2025-07-04 06:00:00,2040.0,25070252
58,FREE,2025-07-02 00:00:00,2025-07-02 04:10:00,250.0,
58,OCCUPIED,2025-07-02 04:10:00,2025-07-02 13:25:00,555.0,25070147
58,FREE,2025-07-02 13:25:00,2025-07-02 23:59:59,634.9833333333333,
59,FREE,2025-07-02 00:00:00,2025-07-02 23:59:59,1440.0,
6,FREE,2025-07-02 00:00:00,2025-07-02 00:55:00,55.0,
6,OCCUPIED,2025-07-02 00:55:00,2025-07-02 01:55:00,60.0,25070132
6,FREE,2025-07-02 01:55:00,2025-07-02 03:15:00,80.0,
6,OCCUPIED,2025-07-02 03:15:00,2025-07-02 04:15:00,60.0,25070138
6,FREE,2025-07-02 04:15:00,2025-07-02 06:30:00,135.0,
6,OCCUPIED,2025-07-02 06:30:00,2025-07-02 07:30:00,60.0,25070156
6,FREE,2025-07-02 07:30:00,2025-07-02 09:00:00,90.0,
6,OCCUPIED,2025-07-02 09:00:00,2025-07-02 10:00:00,60.0,25070187
6,FREE,2025-07-02 10:00:00,2025-07-02 12:20:00,140.0,
6,OCCUPIED,2025-07-02 12:20:00,2025-07-02 13:05:00,45.0,25070210
6,FREE,2025-07-02 13:05:00,2025-07-02 13:45:00,40.0,
6,OCCUPIED,2025-07-02 13:45:00,2025-07-02 15:00:00,75.0,25070217
6,FREE,2025-07-02 15:00:00,2025-07-02 15:45:00,45.0,
6,OCCUPIED,2025-07-02 15:45:00,2025-07-02 16:50:00,65.0,25070223
6,FREE,2025-07-02 16:50:00,2025-07-02 17:40:00,50.0,
6,OCCUPIED,2025-07-02 17:40:00,2025-07-02 18:55:00,75.0,25070231
6,FREE,2025-07-02 18:55:00,2025-07-02 19:30:00,35.0,
6,OCCUPIED,2025-07-02 19:30:00,2025-07-02 20:30:00,60.0,25070244
6,FREE,2025-07-02 20:30:00,2025-07-02 21:40:00,70.0,
6,OCCUPIED,2025-07-02 21:40:00,2025-07-02 22:40:00,60.0,25070268
6,FREE,2025-07-02 22:40:00,2025-07-02 23:45:00,65.0,
6,OCCUPIED,2025-07-02 23:45:00,2025-07-03 01:00:00,75.0,25070287
60,FREE,2025-07-02 00:00:00,2025-07-02 23:59:59,1440.0,
61,OCCUPIED,2025-07-01 07:55:00,2025-07-02 03:00:00,1145.0,25070029
61,FREE,2025-07-02 03:00:00,2025-07-02 23:59:59,1259.9833333333333,
62,FREE,2025-07-02 00:00:00,2025-07-02 23:59:59,1440.0,
7,OCCUPIED,2025-07-01 23:25:00,2025-07-02 01:15:00,110.0,25070125
7,FREE,2025-07-02 01:15:00,2025-07-02 03:25:00,130.0,
7,OCCUPIED,2025-07-02 03:25:00,2025-07-02 04:45:00,80.0,25070140
7,FREE,2025-07-02 04:45:00,2025-07-02 07:00:00,135.0,
7,OCCUPIED,2025-07-02 07:00:00,2025-07-02 08:10:00,70.0,25070165
7,FREE,2025-07-02 08:10:00,2025-07-02 12:10:00,240.0,
7,OCCUPIED,2025-07-02 12:10:00,2025-07-02 13:15:00,65.0,25070207
7,FREE,2025-07-02 13:15:00,2025-07-02 15:25:00,130.0,
7,OCCUPIED,2025-07-02 15:25:00,2025-07-02 16:45:00,80.0,25070219
7,FREE,2025-07-02 16:45:00,2025-07-02 17:20:00,35.0,
7,OCCUPIED,2025-07-02 17:20:00,2025-07-02 18:20:00,60.0,25070230
7,FREE,2025-07-02 18:20:00,2025-07-02 18:55:00,35.0,
7,OCCUPIED,2025-07-02 18:55:00,2025-07-02 19:50:00,55.0,25070241
7,FREE,2025-07-02 19:50:00,2025-07-02 20:30:00,40.0,
7,OCCUPIED,2025-07-02 20:30:00,2025-07-02 21:45:00,75.0,25070262
7,FREE,2025-07-02 21:45:00,2025-07-02 22:20:00,35.0,
7,OCCUPIED,2025-07-02 22:20:00,2025-07-03 00:35:00,135.0,25070282
8,FREE,2025-07-02 00:00:00,2025-07-02 03:55:00,235.0,
8,OCCUPIED,2025-07-02 03:55:00,2025-07-02 04:55:00,60.0,25070145
8,FREE,2025-07-02 04:55:00,2025-07-02 07:00:00,125.0,
8,OCCUPIED,2025-07-02 07:00:00,2025-07-02 08:05:00,65.0,25070169
8,FREE,2025-07-02 08:05:00,2025-07-02 11:50:00,225.0,
8,OCCUPIED,2025-07-02 11:50:00,2025-07-02 12:55:00,65.0,25070202
8,FREE,2025-07-02 12:55:00,2025-07-02 13:55:00,60.0,
8,OCCUPIED,2025-07-02 13:55:00,2025-07-02 16:05:00,130.0,25070215
8,FREE,2025-07-02 16:05:00,2025-07-02 16:45:00,40.0,
8,OCCUPIED,2025-07-02 16:45:00,2025-07-02 17:45:00,60.0,25070228
8,FREE,2025-07-02 17:45:00,2025-07-02 18:50:00,65.0,
8,OCCUPIED,2025-07-02 18:50:00,2025-07-02 19:50:00,60.0,25070239
8,FREE,2025-07-02 19:50:00,2025-07-02 20:50:00,60.0,
8,OCCUPIED,2025-07-02 20:50:00,2025-07-02 22:05:00,75.0,25070263
8,FREE,2025-07-02 22:05:00,2025-07-02 22:30:00,25.0,
8,OCCUPIED,2025-07-02 22:30:00,2025-07-03 00:41:00,131.0,25070278
