MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25075022,IGO,A320,2025-07-31 03:55:00,2025-07-31 04:55:00,Pax,TRV,176,187,5,3,OPS
25075028,ABY,A321,2025-07-31 04:00:00,2025-07-31 09:00:00,Pax,DAC,199,187,35,35,OPS
25075027,ABY,A320,2025-07-31 04:05:00,2025-07-31 05:20:00,Pax,AMM,104,176,21,1C,OPS
25075025,QTR,A320,2025-07-31 04:10:00,2025-07-31 05:40:00,Pax,DOH,87,110,8,1A,OPS
25075026,ABY,A320,2025-07-31 04:10:00,2025-07-31 09:25:00,Pax,IST,162,135,59,38,OPS
25075030,AXB,B38M,2025-07-31 05:00:00,2025-07-31 06:00:00,Pax,COK,168,174,4,6,OPS
25075032,ABY,A320,2025-07-31 05:10:00,2025-07-31 07:55:00,Pax,CAI,169,169,24,29,OPS
25075031,ABY,A320,2025-07-31 05:15:00,2025-07-31 11:15:00,Pax,HAS,174,168,32,52,OPS
25075033,ABY,A321,2025-07-31 05:30:00,2025-07-31 08:00:00,Pax,HKT,200,206,33,23,OPS
25075035,ABY,A320,2025-07-31 05:35:00,2025-07-31 08:10:00,Pax,KWI,169,170,37,1B,OPS
25075034,ABY,A320,2025-07-31 05:40:00,2025-07-31 09:00:00,Pax,DME,177,151,60,37,OPS
25075057,ABY,A320,2025-07-31 05:50:00,2025-07-31 09:10:00,Pax,EBB,170,162,23,58,OPS
25075038,ABY,A320,2025-07-31 05:50:00,2025-07-31 07:55:00,Pax,BGW,174,150,14,25,OPS
25075039,ABY,A320,2025-07-31 05:55:00,2025-07-31 07:30:00,Pax,JED,158,168,5,8,OPS
25075037,ABY,A320,2025-07-31 06:00:00,2025-07-31 08:55:00,Pax,KRK,168,107,56,34,OPS
25075044,ABY,A320,2025-07-31 06:05:00,2025-07-31 08:05:00,Pax,MCT,173,123,21,24,OPS
25075036,ABY,A320,2025-07-31 06:05:00,2025-07-31 07:00:00,Pax,KHI,170,148,3,5,OPS
25075042,ABY,A320,2025-07-31 06:15:00,2025-07-31 07:35:00,Pax,SLL,166,155,8,22,OPS
25075041,ABY,A321,2025-07-31 06:25:00,2025-07-31 07:50:00,Pax,BKK,208,209,7,14,OPS
25075048,ABY,A320,2025-07-31 06:25:00,2025-07-31 09:55:00,Pax,ALA,164,172,58,36,OPS
25075061,ABY,A320,2025-07-31 06:30:00,2025-07-31 17:00:00,Pax,BAH,156,175,31,60,OPS
25075040,ABY,A320,2025-07-31 06:30:00,2025-07-31 10:45:00,Pax,DAM,160,137,1A,40,OPS
25075043,ABY,A320,2025-07-31 06:35:00,2025-07-31 08:10:00,Pax,ELQ,166,135,25,26,OPS
25075055,ABY,A320,2025-07-31 06:35:00,2025-07-31 08:20:00,Pax,AMM,159,175,50,21,OPS
25075059,ABY,A320,2025-07-31 06:40:00,2025-07-31 13:25:00,Pax,TBS,160,169,36,56,OPS
25075052,ABY,A320,2025-07-31 06:40:00,2025-07-31 07:30:00,Pax,MED,166,155,6,4,OPS
25075054,ABY,A320,2025-07-31 06:40:00,2025-07-31 09:20:00,Pax,BEY,173,171,62,31,OPS
25075045,ABY,A320,2025-07-31 06:40:00,2025-07-31 07:50:00,Pax,MLE,156,170,4,6,OPS
25075060,ABY,A320,2025-07-31 06:40:00,2025-07-31 08:05:00,Pax,BAH,169,145,1B,1C,OPS
25075047,ABY,A320,2025-07-31 06:45:00,2025-07-31 08:20:00,Pax,CMB,169,175,26,16,OPS
25075053,ABY,A321,2025-07-31 06:45:00,2025-07-31 08:10:00,Pax,TBS,205,212,52,7,OPS
25075049,ABY,A320,2025-07-31 07:00:00,2025-07-31 07:50:00,Pax,GYD,105,181,16,3,OPS
25075050,ABY,A320,2025-07-31 07:00:00,2025-07-31 09:10:00,Pax,LRR,149,58,1C,33,OPS
25075051,ABY,A320,2025-07-31 07:00:00,2025-07-31 08:45:00,Pax,DOH,156,157,54,1A,OPS
25075046,AXB,B738,2025-07-31 07:05:00,2025-07-31 08:05:00,Pax,CNN,130,192,22,30,OPS
25075063,ABY,A320,2025-07-31 07:20:00,2025-07-31 08:45:00,Pax,AER,170,166,3,5,OPS
25075062,NIA,A320,2025-07-31 08:00:00,2025-07-31 09:00:00,Pax,CAI,158,167,6,8,OPS
25075070,ABY,A321,2025-07-31 08:10:00,2025-07-31 12:45:00,Pax,CAI,215,212,40,32,OPS
25075065,FJL,A320,2025-07-31 08:15:00,2025-07-31 09:05:00,Pax,ISB,166,163,8,4,OPS
25075071,MSC,B738,2025-07-31 09:00:00,2025-07-31 10:00:00,Pax,CAI,193,177,4,7,OPS
25075067,MNB,A333,2025-07-31 09:00:00,2025-07-31 11:00:00,Cgo,URC,0,0,53,51,OPS
25075073,ABY,A320,2025-07-31 09:10:00,2025-07-31 11:20:00,Pax,SYZ,163,158,7,6,OPS
25075069,ABY,A320,2025-07-31 09:10:00,2025-07-31 09:55:00,Pax,BGW,151,174,21,3,OPS
25075068,KQA,B738,2025-07-31 09:30:00,2025-07-31 11:30:00,Cgo,NBO,0,0,55,53,OPS
25075074,QTR,A320,2025-07-31 09:55:00,2025-07-31 11:20:00,Pax,DOH,132,108,6,5,OPS
25075072,SYR,A320,2025-07-31 10:05:00,2025-07-31 11:05:00,Pax,DAM,88,82,5,8,OPS
25075075,AXB,A320,2025-07-31 10:40:00,2025-07-31 12:05:00,Pax,VNS,179,171,22,21,OPS
25075077,AXB,B738,2025-07-31 10:40:00,2025-07-31 13:40:00,Pax,TRV,151,185,24,33,OPS
25075082,ABY,A320,2025-07-31 10:55:00,2025-07-31 12:30:00,Pax,MED,174,177,4,1C,OPS
25075081,ABY,A320,2025-07-31 11:00:00,2025-07-31 12:35:00,Pax,NJF,165,175,14,22,OPS
25075080,ABY,A320,2025-07-31 11:10:00,2025-07-31 13:05:00,Pax,DEL,177,165,16,16,OPS
25075085,ABY,A320,2025-07-31 11:20:00,2025-07-31 12:10:00,Pax,MHD,174,146,7,7,OPS
25075087,ABY,A320,2025-07-31 11:40:00,2025-07-31 12:55:00,Pax,TRV,173,171,6,4,OPS
25075083,ABY,A320,2025-07-31 11:40:00,2025-07-31 12:45:00,Pax,TIF,168,169,26,3,OPS
25075078,ABY,A320,2025-07-31 11:40:00,2025-07-31 12:45:00,Pax,AHB,67,167,23,1A,OPS
25075086,ABY,A320,2025-07-31 11:50:00,2025-07-31 13:05:00,Pax,GYD,174,174,25,8,OPS
25075079,ABY,A320,2025-07-31 11:50:00,2025-07-31 13:05:00,Pax,KRK,67,177,33,23,OPS
25075084,ABY,A320,2025-07-31 11:55:00,2025-07-31 13:15:00,Pax,TUU,170,168,5,1B,OPS
25075089,ABY,A320,2025-07-31 11:55:00,2025-07-31 12:55:00,Pax,CGP,175,147,34,25,OPS
25075088,ABY,A320,2025-07-31 12:05:00,2025-07-31 13:15:00,Pax,DAC,105,116,32,26,OPS
25075092,ABY,A321,2025-07-31 12:05:00,2025-07-31 13:20:00,Pax,KHI,206,167,8,5,OPS
25075091,ABY,A320,2025-07-31 12:10:00,2025-07-31 13:10:00,Pax,COK,166,171,37,6,OPS
25075090,ABY,A321,2025-07-31 12:15:00,2025-07-31 13:35:00,Pax,EVN,214,216,39,14,OPS
25075093,ABY,A320,2025-07-31 13:10:00,2025-07-31 14:00:00,Pax,DOH,130,145,21,7,OPS
25075094,SIA,B744,2025-07-31 13:15:00,2025-07-31 14:35:00,Cgo,LHR,0,0,53,51,OPS
25075101,ABY,A320,2025-07-31 13:15:00,2025-07-31 14:55:00,Pax,DAC,93,165,26,1A,OPS
25075096,ABY,A320,2025-07-31 13:20:00,2025-07-31 23:10:00,Pax,DEL,165,166,50,40,OPS
25075105,QTR,A320,2025-07-31 13:20:00,2025-07-31 14:20:00,Pax,DOH,136,90,7,3,OPS
25075097,PIA,A320,2025-07-31 13:45:00,2025-07-31 15:00:00,Pax,ISB,175,146,6,1B,OPS
25075098,ABY,A320,2025-07-31 13:55:00,2025-07-31 14:40:00,Pax,TZX,53,170,5,6,OPS
25075099,TQQ,B738,2025-07-31 14:00:00,2025-07-31 15:00:00,Pax,PZU,147,161,3,5,OPS
25075106,ABY,A320,2025-07-31 14:25:00,2025-07-31 15:10:00,Pax,RUH,161,169,23,8,OPS
25075103,ABY,A320,2025-07-31 14:29:00,2025-07-31 15:19:00,Pax,AJF,165,154,24,7,OPS
25075100,IGO,A320,2025-07-31 14:35:00,2025-07-31 15:35:00,Pax,ATQ,172,139,8,4,OPS
25075102,FJL,A320,2025-07-31 14:40:00,2025-07-31 15:40:00,Pax,LHE,150,163,16,3,OPS
25075104,AXB,B738,2025-07-31 15:05:00,2025-07-31 16:25:00,Pax,IDR,177,122,4,6,OPS
25075108,ABY,A320,2025-07-31 15:15:00,2025-07-31 16:35:00,Pax,DMM,91,152,25,1A,OPS
25075113,ABY,A321,2025-07-31 15:20:00,2025-07-31 17:20:00,Pax,BGY,215,181,14,5,OPS
25075110,QTR,A320,2025-07-31 15:45:00,2025-07-31 16:50:00,Pax,DOH,144,113,8,8,OPS
25075112,ABY,A320,2025-07-31 16:00:00,2025-07-31 16:55:00,Pax,KTM,168,168,3,7,OPS
25075111,ABY,A320,2025-07-31 16:10:00,2025-07-31 17:10:00,Pax,KWI,159,176,5,4,OPS
25075117,IAW,B738,2025-07-31 16:45:00,2025-07-31 17:45:00,Pax,BGW,42,73,7,16,OPS
25075115,ABY,A320,2025-07-31 16:47:00,2025-07-31 17:37:00,Pax,BOM,160,168,23,3,OPS
25075120,ABY,A320,2025-07-31 17:00:00,2025-07-31 17:55:00,Pax,MCT,169,173,21,6,OPS
25075118,ABY,A320,2025-07-31 17:10:00,2025-07-31 19:00:00,Pax,DME,176,171,22,1A,OPS
25075121,ABY,A320,2025-07-31 17:30:00,2025-07-31 18:55:00,Pax,KZN,115,155,24,7,OPS
25075119,ABY,A320,2025-07-31 17:35:00,2025-07-31 18:32:00,Pax,AMM,138,178,4,8,OPS
25075122,ABY,A320,2025-07-31 17:40:00,2025-07-31 19:20:00,Pax,BAH,177,176,5,1B,OPS
25075124,ABY,A320,2025-07-31 17:50:00,2025-07-31 18:55:00,Pax,SVX,103,176,8,5,OPS
25075130,QTR,A320,2025-07-31 17:50:00,2025-07-31 19:20:00,Pax,DOH,139,111,6,1C,OPS
25075125,ABY,A320,2025-07-31 18:05:00,2025-07-31 19:10:00,Pax,DOH,162,165,3,4,OPS
25075123,ABY,A320,2025-07-31 18:10:00,2025-07-31 21:20:00,Pax,DME,81,148,31,35,OPS
25075126,ABY,A320,2025-07-31 18:20:00,2025-07-31 19:50:00,Pax,BEY,174,171,23,3,OPS
25075128,ABY,A320,2025-07-31 18:50:00,2025-07-31 23:35:00,Pax,BOM,137,167,40,37,OPS
25075131,ABY,A320,2025-07-31 18:55:00,2025-07-31 20:50:00,Pax,SAW,170,169,25,30,OPS
25075127,AXB,B738,2025-07-31 19:05:00,2025-07-31 20:05:00,Pax,TRZ,180,187,7,8,OPS
25075134,ABY,A320,2025-07-31 19:30:00,2025-07-31 21:05:00,Pax,HBE,170,168,32,32,OPS
25075133,ABY,A320,2025-07-31 19:30:00,2025-07-31 20:30:00,Pax,SPX,182,166,3,7,OPS
25075132,SYR,A320,2025-07-31 19:30:00,2025-07-31 20:30:00,Pax,DAM,124,66,4,6,OPS
25075137,ABY,A320,2025-07-31 19:40:00,2025-07-31 21:05:00,Pax,CMB,169,168,33,1C,OPS
25075136,ABY,A320,2025-07-31 19:40:00,2025-07-31 21:45:00,Pax,COK,156,172,21,33,OPS
25075135,ABY,A320,2025-07-31 19:45:00,2025-07-31 20:30:00,Pax,AMM,158,173,8,5,OPS
25075138,ABY,A320,2025-07-31 19:45:00,2025-07-31 21:45:00,Pax,TAS,172,176,14,34,OPS
25075139,ABY,A320,2025-07-31 19:55:00,2025-07-31 21:20:00,Pax,AMM,166,186,5,31,OPS
25075144,AXB,B738,2025-07-31 20:00:00,2025-07-31 21:00:00,Pax,CCJ,187,184,22,4,OPS
25075145,ABY,A321,2025-07-31 20:00:00,2025-07-31 21:40:00,Pax,KUL,215,212,6,14,OPS
25075146,ABY,A320,2025-07-31 20:05:00,2025-07-31 21:25:00,Pax,ADD,163,139,52,29,OPS
25075149,ABY,A321,2025-07-31 20:20:00,2025-07-31 22:15:00,Pax,BKK,211,213,39,21,OPS
25075142,QTR,A320,2025-07-31 20:20:00,2025-07-31 21:25:00,Pax,DOH,133,137,24,1B,OPS
25075151,ABY,A320,2025-07-31 20:25:00,2025-07-31 22:20:00,Pax,TRV,150,170,26,26,OPS
25075156,ABY,A320,2025-07-31 20:30:00,2025-07-31 22:05:00,Pax,CJB,170,170,34,16,OPS
25075159,ABY,A320,2025-07-31 20:30:00,2025-07-31 22:10:00,Pax,CCJ,167,172,16,25,OPS
25075148,ABY,A320,2025-07-31 20:30:00,2025-07-31 21:35:00,Pax,LYP,180,132,1A,3,OPS
25075150,ABY,A321,2025-07-31 20:35:00,2025-07-31 22:15:00,Pax,HKT,195,218,23,23,OPS
25075155,ABY,A320,2025-07-31 20:35:00,2025-07-31 22:10:00,Pax,BLR,180,170,35,22,OPS
25075143,ABY,A320,2025-07-31 20:40:00,2025-08-01 08:55:00,Pax,KRK,167,173,29,36,OPS
25075147,ABY,A320,2025-07-31 20:45:00,2025-07-31 21:45:00,Pax,MAA,166,168,37,8,OPS
25075153,ABY,A321,2025-07-31 20:50:00,2025-07-31 22:25:00,Pax,DAC,207,201,36,5,OPS
25075160,ABY,A320,2025-07-31 20:50:00,2025-07-31 22:25:00,Pax,CMB,159,177,4,1A,OPS
25075152,ABY,A320,2025-07-31 20:50:00,2025-07-31 22:30:00,Pax,HYD,49,171,3,24,OPS
25075154,ABY,A320,2025-07-31 21:00:00,2025-07-31 22:00:00,Pax,HBE,164,175,8,6,OPS
25075161,ABY,A320,2025-07-31 21:20:00,2025-07-31 22:50:00,Pax,SKT,163,148,5,7,OPS
25075158,IGO,A320,2025-07-31 21:40:00,2025-08-01 00:00:00,Pax,HYD,154,184,25,1C,OPS
25075164,ABY,A320,2025-07-31 21:40:00,2025-08-01 07:10:00,Pax,ELQ,166,174,58,31,OPS
25075162,ABY,A321,2025-07-31 21:50:00,2025-08-01 07:40:00,Pax,BGY,218,168,54,32,OPS
25075165,ABY,A320,2025-07-31 21:50:00,2025-07-31 23:10:00,Pax,NAG,170,168,14,4,OPS
25075167,ABY,A321,2025-07-31 22:10:00,2025-07-31 23:10:00,Pax,KHI,207,166,7,3,OPS
25075168,ABY,A320,2025-07-31 22:20:00,2025-07-31 23:15:00,Pax,JAI,173,163,6,8,OPS
25075171,ABY,A320,2025-07-31 22:25:00,2025-08-01 00:10:00,Pax,CGP,169,162,32,1B,OPS
25075166,ABY,A320,2025-07-31 22:25:00,2025-08-01 05:50:00,Pax,TUU,174,139,37,34,OPS
25075163,AXB,A320,2025-07-31 22:30:00,2025-08-01 00:55:00,Pax,DEL,167,184,22,6,OPS
25075170,FJL,A320,2025-07-31 22:55:00,2025-07-31 23:55:00,Pax,LHE,175,172,21,5,OPS
25075169,MSR,A332,2025-07-31 23:00:00,2025-08-01 01:00:00,Cgo,CAI,0,0,55,51,OPS
25075172,QTR,A320,2025-07-31 23:30:00,2025-08-01 00:30:00,Pax,DOH,130,99,4,7,OPS
25075174,ABY,A320,2025-07-31 23:40:00,2025-08-01 00:25:00,Pax,AMD,175,166,5,3,OPS
25075173,AXB,B738,2025-07-31 23:43:00,2025-08-01 03:05:00,Pax,BOM,171,168,24,29,OPS
