MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25070138,AXB,A320,2025-07-02 03:15:00,2025-07-02 04:15:00,Pax,CCJ,160,182,6,6,OPS
25070139,ABY,A320,2025-07-02 03:15:00,2025-07-02 05:50:00,Pax,TUU,161,68,26,1C,OPS
25070141,ABY,A321,2025-07-02 03:15:00,2025-07-02 07:30:00,Pax,RUH,79,165,34,34,OPS
25070140,ABY,A320,2025-07-02 03:25:00,2025-07-02 04:45:00,Pax,MUX,78,168,32,7,OPS
25070142,ETH,B738,2025-07-02 03:25:00,2025-07-02 04:25:00,Pax,ADD,128,142,23,3,OPS
25070143,PGT,A321,2025-07-02 03:40:00,2025-07-02 04:50:00,Pax,SAW,145,169,3,4,OPS
25070145,IGO,A320,2025-07-02 03:55:00,2025-07-02 04:55:00,Pax,TRV,92,164,21,8,OPS
25070150,ABY,A321,2025-07-02 04:00:00,2025-07-02 07:50:00,Pax,BKK,206,199,29,39,OPS
25070144,ABY,A320,2025-07-02 04:05:00,2025-07-02 06:05:00,Pax,UET,97,165,14,1B,OPS
25070148,QTR,A320,2025-07-02 04:10:00,2025-07-02 05:40:00,Pax,DOH,114,120,5,5,OPS
25070147,ABY,A320,2025-07-02 04:10:00,2025-07-02 13:25:00,Pax,TBS,172,173,35,58,OPS
25070149,KQA,B738,2025-07-02 04:30:00,2025-07-02 22:00:00,Cgo,NBO,0,0,53,55,OPS
25070146,AXB,B738,2025-07-02 05:00:00,2025-07-02 06:00:00,Pax,COK,119,188,7,3,OPS
25070151,ABY,A320,2025-07-02 05:20:00,2025-07-02 07:00:00,Pax,KHI,73,101,24,1A,OPS
25070152,ABY,A320,2025-07-02 05:30:00,2025-07-02 09:55:00,Pax,BGW,41,177,50,54,OPS
25070160,SEP,B738,2025-07-02 05:40:00,2025-07-02 06:40:00,Pax,PEW,186,147,22,4,OPS
25070154,ABY,A320,2025-07-02 05:50:00,2025-07-02 09:55:00,Pax,ALA,129,137,32,35,OPS
25070153,ABY,A320,2025-07-02 06:00:00,2025-07-02 07:10:00,Pax,ELQ,140,118,3,21,OPS
25070163,ABY,A320,2025-07-02 06:05:00,2025-07-02 13:05:00,Pax,KTM,176,168,40,52,OPS
25070159,ABY,A320,2025-07-02 06:15:00,2025-07-02 07:20:00,Pax,KBL,107,157,25,5,OPS
25070161,ABY,A320,2025-07-02 06:15:00,2025-07-02 08:45:00,Pax,AER,161,99,56,31,OPS
25070180,ABY,A320,2025-07-02 06:25:00,2025-07-02 09:25:00,Pax,IST,137,162,36,40,OPS
25070174,ABY,A320,2025-07-02 06:25:00,2025-07-02 08:05:00,Pax,BAH,131,68,16,29,OPS
25070178,ABY,A320,2025-07-02 06:30:00,2025-07-02 09:20:00,Pax,ATH,165,146,52,30,OPS
25070156,ABY,A320,2025-07-02 06:30:00,2025-07-02 07:30:00,Pax,JED,168,175,4,6,OPS
25070171,ABY,A320,2025-07-02 06:35:00,2025-07-02 08:45:00,Pax,TAS,67,171,39,26,OPS
25070155,ABY,A320,2025-07-02 06:35:00,2025-07-02 09:00:00,Pax,DME,26,93,58,32,OPS
25070166,ABY,A320,2025-07-02 06:35:00,2025-07-02 07:30:00,Pax,MED,159,160,6,3,OPS
25070173,ABY,A320,2025-07-02 06:40:00,2025-07-02 08:10:00,Pax,KWI,112,115,26,1C,OPS
25070177,ABY,A320,2025-07-02 06:40:00,2025-07-02 08:45:00,Pax,DOH,131,109,1B,22,OPS
25070175,ABY,A320,2025-07-02 06:40:00,2025-07-02 14:25:00,Pax,AJF,167,133,60,36,OPS
25070164,ABY,A320,2025-07-02 06:40:00,2025-07-02 07:50:00,Pax,MLE,163,152,8,16,OPS
25070167,ABY,A320,2025-07-02 06:40:00,2025-07-02 13:40:00,Pax,AMM,85,180,54,56,OPS
25070158,ABY,A320,2025-07-02 06:40:00,2025-07-02 07:35:00,Pax,SLL,143,82,1A,1B,OPS
25070162,ABY,A320,2025-07-02 06:45:00,2025-07-02 12:10:00,Pax,MHD,149,175,1C,33,OPS
25070172,ABY,A320,2025-07-02 06:50:00,2025-07-02 08:20:00,Pax,AMM,144,173,37,25,OPS
25070168,ABY,A320,2025-07-02 07:00:00,2025-07-02 07:55:00,Pax,CAI,69,170,7,4,OPS
25070165,ABY,A321,2025-07-02 07:00:00,2025-07-02 08:10:00,Pax,DMM,96,191,21,7,OPS
25070176,ABY,A321,2025-07-02 07:00:00,2025-07-02 09:00:00,Pax,NBO,188,202,33,14,OPS
25070184,ABY,A320,2025-07-02 07:00:00,2025-07-02 09:20:00,Pax,BEY,172,178,22,23,OPS
25070179,RWD,B738,2025-07-02 07:00:00,2025-07-02 09:00:00,Cgo,KGL,0,0,59,51,OPS
25070169,ABY,A320,2025-07-02 07:00:00,2025-07-02 08:05:00,Pax,MCT,102,167,5,8,OPS
25070157,AXB,B738,2025-07-02 07:05:00,2025-07-02 08:05:00,Pax,CNN,109,183,23,24,OPS
25070181,ABY,A320,2025-07-02 07:20:00,2025-07-02 09:00:00,Pax,GOX,157,162,24,1A,OPS
25070182,NIA,A320,2025-07-02 08:00:00,2025-07-02 09:00:00,Pax,CAI,130,155,3,5,OPS
25070185,ABY,A320,2025-07-02 08:10:00,2025-07-02 12:00:00,Pax,YNB,152,87,25,34,OPS
25070192,FJL,A320,2025-07-02 08:15:00,2025-07-02 09:05:00,Pax,ISB,173,176,4,3,OPS
25070187,MSC,B738,2025-07-02 09:00:00,2025-07-02 10:00:00,Pax,CAI,134,125,5,6,OPS
25070188,ABY,A320,2025-07-02 09:05:00,2025-07-02 11:30:00,Pax,EBL,174,176,7,4,OPS
25070189,ABY,A320,2025-07-02 09:10:00,2025-07-02 15:10:00,Pax,RUH,173,175,37,31,OPS
25070186,ETH,B763,2025-07-02 09:30:00,2025-07-02 11:30:00,Cgo,NBO,0,0,62,51,OPS
25070190,QTR,A320,2025-07-02 09:55:00,2025-07-02 11:20:00,Pax,DOH,114,64,3,5,OPS
25070191,SYR,A320,2025-07-02 10:05:00,2025-07-02 11:05:00,Pax,DAM,9,157,24,3,OPS
25070195,AXB,A320,2025-07-02 10:40:00,2025-07-02 12:05:00,Pax,VNS,120,182,23,24,OPS
25070196,ABY,A320,2025-07-02 10:45:00,2025-07-02 13:05:00,Pax,GYD,175,176,39,22,OPS
25070194,ABY,A320,2025-07-02 11:00:00,2025-07-02 13:05:00,Pax,DEL,167,170,16,1A,OPS
25070193,ABD,B744,2025-07-02 11:05:00,2025-07-02 13:05:00,Cgo,LGG,0,0,55,53,OPS
25070197,ABY,A320,2025-07-02 11:10:00,2025-07-02 12:55:00,Pax,TRV,95,171,8,1C,OPS
25070199,ABY,A320,2025-07-02 11:15:00,2025-07-02 16:55:00,Pax,KTM,144,168,36,29,OPS
25070200,ABY,A321,2025-07-02 11:20:00,2025-07-02 12:45:00,Pax,CAI,94,210,14,14,OPS
25070201,ABY,A320,2025-07-02 11:40:00,2025-07-02 12:30:00,Pax,MED,152,65,22,3,OPS
25070205,ABY,A320,2025-07-02 11:40:00,2025-07-02 13:20:00,Pax,KHI,147,128,1A,23,OPS
25070202,ABY,A320,2025-07-02 11:50:00,2025-07-02 12:55:00,Pax,CGP,96,155,26,8,OPS
25070206,ABY,A320,2025-07-02 11:55:00,2025-07-02 13:15:00,Pax,IST,173,138,6,1B,OPS
25070203,ABY,A320,2025-07-02 11:55:00,2025-07-02 13:35:00,Pax,EVN,172,150,4,16,OPS
25070209,ABY,A321,2025-07-02 12:05:00,2025-07-02 14:40:00,Pax,TZX,150,200,21,21,OPS
25070207,ABY,A320,2025-07-02 12:10:00,2025-07-02 13:15:00,Pax,DAC,118,156,24,7,OPS
25070204,ABY,A320,2025-07-02 12:10:00,2025-07-02 13:10:00,Pax,COK,156,174,5,5,OPS
25070211,ABY,A321,2025-07-02 12:20:00,2025-07-02 14:00:00,Pax,JED,170,204,7,4,OPS
25070210,ABY,A320,2025-07-02 12:20:00,2025-07-02 13:05:00,Pax,KRK,163,105,3,6,OPS
25070216,ABY,A321,2025-07-02 13:10:00,2025-07-02 14:00:00,Pax,DOH,201,88,23,3,OPS
25070213,ABY,A320,2025-07-02 13:20:00,2025-07-02 16:35:00,Pax,DMM,45,135,34,30,OPS
25070217,PIA,A320,2025-07-02 13:45:00,2025-07-02 15:00:00,Pax,SKT,147,123,3,6,OPS
25070215,ABY,A320,2025-07-02 13:55:00,2025-07-02 16:05:00,Pax,WAW,29,83,29,8,OPS
25070218,IGO,A320,2025-07-02 14:35:00,2025-07-02 15:35:00,Pax,ATQ,156,183,5,4,OPS
25070220,ABY,A320,2025-07-02 14:35:00,2025-07-02 15:30:00,Pax,ELQ,164,153,7,3,OPS
25070226,FJL,A320,2025-07-02 14:40:00,2025-07-02 16:55:00,Pax,LHE,160,119,23,1B,OPS
25070221,ABY,A320,2025-07-02 15:05:00,2025-07-02 16:15:00,Pax,SLL,107,120,3,5,OPS
25070222,ABY,A320,2025-07-02 15:15:00,2025-07-02 16:35:00,Pax,BOM,85,159,21,1A,OPS
25070219,AXB,B738,2025-07-02 15:25:00,2025-07-02 16:45:00,Pax,BOM,97,166,4,7,OPS
25070223,QTR,A320,2025-07-02 15:45:00,2025-07-02 16:50:00,Pax,DOH,135,106,6,6,OPS
25070224,ABY,A320,2025-07-02 16:00:00,2025-07-02 17:10:00,Pax,KWI,153,143,16,3,OPS
25070225,ABY,A320,2025-07-02 16:10:00,2025-07-02 17:00:00,Pax,BAH,106,145,5,4,OPS
25070228,IAW,B738,2025-07-02 16:45:00,2025-07-02 17:45:00,Pax,BGW,107,141,7,8,OPS
25070229,ABY,A320,2025-07-02 16:55:00,2025-07-02 17:55:00,Pax,MCT,67,175,22,5,OPS
25070232,ABY,A320,2025-07-02 17:05:00,2025-07-02 18:55:00,Pax,UFA,164,65,3,1C,OPS
25070235,ABY,A320,2025-07-02 17:15:00,2025-07-03 09:00:00,Pax,GOX,88,169,57,34,OPS
25070230,KNE,B738,2025-07-02 17:20:00,2025-07-02 18:20:00,Pax,JED,166,151,6,7,OPS
25070236,ABY,A320,2025-07-02 17:30:00,2025-07-02 19:00:00,Pax,DME,173,61,21,1A,OPS
25070231,ABY,A320,2025-07-02 17:40:00,2025-07-02 18:55:00,Pax,SVX,66,69,23,6,OPS
25070234,QTR,A320,2025-07-02 17:50:00,2025-07-02 19:20:00,Pax,DOH,124,77,5,1B,OPS
25070238,ABY,A320,2025-07-02 18:20:00,2025-07-02 19:10:00,Pax,DOH,73,123,16,4,OPS
25070240,ABY,A320,2025-07-02 18:20:00,2025-07-02 19:20:00,Pax,BAH,163,89,25,3,OPS
25070248,ABQ,A320,2025-07-02 18:35:00,2025-07-02 21:15:00,Pax,MUX,172,180,52,33,OPS
25070239,AXB,B738,2025-07-02 18:50:00,2025-07-02 19:50:00,Pax,TRZ,166,189,24,8,OPS
25070242,ABY,A320,2025-07-02 18:50:00,2025-07-02 20:00:00,Pax,SAW,140,171,6,5,OPS
25070241,ABY,A320,2025-07-02 18:55:00,2025-07-02 19:50:00,Pax,BEY,162,176,4,7,OPS
25070247,PXA,B744,2025-07-02 19:30:00,2025-07-03 07:25:00,Cgo,NDJ,0,0,59,53,OPS
25070246,ABY,A320,2025-07-02 19:30:00,2025-07-02 21:35:00,Pax,LYP,133,98,1A,32,OPS
25070243,ABY,A320,2025-07-02 19:30:00,2025-07-02 21:35:00,Pax,HBE,146,171,34,26,OPS
25070244,SYR,A320,2025-07-02 19:30:00,2025-07-02 20:30:00,Pax,DAM,78,163,7,6,OPS
25070245,ABY,A321,2025-07-02 19:40:00,2025-07-02 21:45:00,Pax,TZX,213,202,8,14,OPS
25070265,ABY,A320,2025-07-02 19:40:00,2025-07-02 21:45:00,Pax,COK,61,174,33,31,OPS
25070250,ABY,A320,2025-07-02 19:45:00,2025-07-02 20:30:00,Pax,AMM,136,165,3,4,OPS
25070254,ABY,A320,2025-07-02 19:55:00,2025-07-02 21:20:00,Pax,AMM,170,165,22,25,OPS
25070252,JAG,B752,2025-07-02 20:00:00,2025-07-04 06:00:00,Cgo,JUB,0,0,60,57,OPS
25070251,ABY,A321,2025-07-02 20:00:00,2025-07-02 22:15:00,Pax,HKT,202,201,29,23,OPS
25070249,ABY,A320,2025-07-02 20:05:00,2025-07-02 21:00:00,Pax,CMB,143,175,31,3,OPS
25070267,ABY,A320,2025-07-02 20:20:00,2025-07-02 22:25:00,Pax,DAC,95,157,23,22,OPS
25070256,QTR,A320,2025-07-02 20:20:00,2025-07-02 21:25:00,Pax,DOH,120,125,4,1C,OPS
25070258,ABY,A320,2025-07-02 20:25:00,2025-07-02 21:50:00,Pax,HBE,162,171,5,1B,OPS
25070270,ABY,A320,2025-07-02 20:25:00,2025-07-02 22:10:00,Pax,BLR,116,170,6,16,OPS
25070262,ABY,A320,2025-07-02 20:30:00,2025-07-02 21:45:00,Pax,MAA,169,166,16,7,OPS
25070260,ABY,A320,2025-07-02 20:30:00,2025-07-02 22:10:00,Pax,CCJ,131,174,1C,1A,OPS
25070257,ABY,A321,2025-07-02 20:35:00,2025-07-02 22:40:00,Pax,CAI,157,211,21,30,OPS
25070275,ABY,A320,2025-07-02 20:35:00,2025-07-03 01:19:00,Pax,BOM,81,170,1B,37,OPS
25070271,ABY,A321,2025-07-02 20:45:00,2025-07-02 22:15:00,Pax,BKK,181,208,36,21,OPS
25070277,ABY,A320,2025-07-02 20:50:00,2025-07-02 22:35:00,Pax,ATZ,174,172,26,24,OPS
25070263,ABY,A320,2025-07-02 20:50:00,2025-07-02 22:05:00,Pax,TAS,155,163,25,8,OPS
25070266,ABY,A321,2025-07-02 20:50:00,2025-07-02 22:50:00,Pax,SKT,191,160,14,29,OPS
25070264,ABY,A320,2025-07-02 21:00:00,2025-07-02 22:05:00,Pax,CJB,141,171,24,5,OPS
25070261,CGS,B738,2025-07-02 21:00:00,2025-07-02 22:30:00,Cgo,DWC,0,0,55,51,OPS
25070269,ABY,A320,2025-07-02 21:10:00,2025-07-02 22:20:00,Pax,TRV,126,170,39,4,OPS
25070281,ABY,A321,2025-07-02 21:20:00,2025-07-03 02:50:00,Pax,DOH,204,85,35,40,OPS
25070272,ABY,A320,2025-07-02 21:40:00,2025-07-02 22:30:00,Pax,HYD,166,169,22,3,OPS
25070268,IGO,A320,2025-07-02 21:40:00,2025-07-02 22:40:00,Pax,HYD,151,185,7,6,OPS
25070276,ABY,A321,2025-07-02 21:50:00,2025-07-03 09:00:00,Pax,NBO,209,207,32,33,OPS
25070282,ABY,A320,2025-07-02 22:20:00,2025-07-03 00:35:00,Pax,DEL,174,171,5,7,OPS
25070279,ABY,A320,2025-07-02 22:25:00,2025-07-03 00:58:00,Pax,JAI,110,167,16,1B,OPS
25070283,ABY,A321,2025-07-02 22:25:00,2025-07-03 00:08:00,Pax,KHI,63,120,8,14,OPS
25070273,AXB,A320,2025-07-02 22:30:00,2025-07-03 00:55:00,Pax,DEL,155,184,31,1A,OPS
25070278,AXB,B38M,2025-07-02 22:30:00,2025-07-03 00:41:00,Pax,CNN,167,175,4,8,OPS
25070280,ABY,A320,2025-07-02 22:40:00,2025-07-03 03:50:00,Pax,DMM,130,163,25,31,OPS
25070285,RMX,B738,2025-07-02 23:00:00,2025-07-03 01:30:00,Cgo,CAI,0,0,51,51,OPS
25070288,ABY,A320,2025-07-02 23:20:00,2025-07-03 00:25:00,Pax,AMD,174,167,23,3,OPS
25070286,ABY,A320,2025-07-02 23:25:00,2025-07-03 00:10:00,Pax,CGP,129,155,7,5,OPS
25070289,ABY,A320,2025-07-02 23:40:00,2025-07-03 01:15:00,Pax,DAC,174,158,21,4,OPS
25070287,PIA,A320,2025-07-02 23:45:00,2025-07-03 01:00:00,Pax,PEW,144,152,3,6,OPS
