STAND,STATUS,FROM,TO,DURATION_MIN,MVMTNO
1C,FREE,2025-07-28 19:20:00,2025-07-28 20:25:00,65.0,
1C,OCCUPIED,2025-07-28 20:25:00,2025-07-28 22:25:00,120.0,25074633
1C,FREE,2025-07-28 22:25:00,2025-07-28 23:59:59,94.98333333333333,
21,FREE,2025-07-28 00:00:00,2025-07-28 05:50:00,350.0,
21,OCCUPIED,2025-07-28 05:50:00,2025-07-28 08:20:00,150.0,25074522
21,FREE,2025-07-28 08:20:00,2025-07-28 11:55:00,215.0,
21,OCCUPIED,2025-07-28 11:55:00,2025-07-28 12:55:00,60.0,25074574
21,FREE,2025-07-28 12:55:00,2025-07-28 18:05:00,310.0,
21,OCCUPIED,2025-07-28 18:05:00,2025-07-28 19:15:00,70.0,25074612
21,FREE,2025-07-28 19:15:00,2025-07-28 19:55:00,40.0,
21,OCCUPIED,2025-07-28 19:55:00,2025-07-28 22:15:00,140.0,25074627
21,FREE,2025-07-28 22:15:00,2025-07-28 23:59:59,104.98333333333333,
22,OCCUPIED,2025-07-27 22:30:00,2025-07-28 00:55:00,145.0,25074482
22,FREE,2025-07-28 00:55:00,2025-07-28 06:30:00,335.0,
22,OCCUPIED,2025-07-28 06:30:00,2025-07-28 08:05:00,95.0,25074545
22,FREE,2025-07-28 08:05:00,2025-07-28 10:55:00,170.0,
22,OCCUPIED,2025-07-28 10:55:00,2025-07-28 13:10:00,135.0,25074572
22,FREE,2025-07-28 13:10:00,2025-07-28 17:00:00,230.0,
22,OCCUPIED,2025-07-28 17:00:00,2025-07-28 18:55:00,115.0,25074608
22,FREE,2025-07-28 18:55:00,2025-07-28 20:50:00,115.0,
22,OCCUPIED,2025-07-28 20:50:00,2025-07-28 22:25:00,95.0,25074641
22,FREE,2025-07-28 22:25:00,2025-07-28 23:59:59,94.98333333333333,
23,OCCUPIED,2025-07-27 23:32:00,2025-07-28 03:05:00,213.0,25074493
23,FREE,2025-07-28 03:05:00,2025-07-28 06:45:00,220.0,
23,OCCUPIED,2025-07-28 06:45:00,2025-07-28 09:00:00,135.0,25074544
23,FREE,2025-07-28 09:00:00,2025-07-28 10:40:00,100.0,
23,OCCUPIED,2025-07-28 10:40:00,2025-07-28 12:05:00,85.0,25074565
23,FREE,2025-07-28 12:05:00,2025-07-28 18:15:00,370.0,
23,OCCUPIED,2025-07-28 18:15:00,2025-07-28 20:55:00,160.0,25074616
23,FREE,2025-07-28 20:55:00,2025-07-28 21:20:00,25.0,
23,OCCUPIED,2025-07-28 21:20:00,2025-07-28 22:50:00,90.0,25074655
23,FREE,2025-07-28 22:50:00,2025-07-28 23:59:59,69.98333333333333,
24,FREE,2025-07-28 00:00:00,2025-07-28 06:40:00,400.0,
24,OCCUPIED,2025-07-28 06:40:00,2025-07-28 08:10:00,90.0,25074538
24,FREE,2025-07-28 08:10:00,2025-07-28 21:10:00,780.0,
24,OCCUPIED,2025-07-28 21:10:00,2025-07-28 23:10:00,120.0,25074646
24,FREE,2025-07-28 23:10:00,2025-07-28 23:59:59,49.983333333333334,
25,OCCUPIED,2025-07-27 21:40:00,2025-07-28 00:06:00,146.0,25074469
25,FREE,2025-07-28 00:06:00,2025-07-28 06:50:00,404.0,
25,OCCUPIED,2025-07-28 06:50:00,2025-07-28 09:10:00,140.0,25074542
25,FREE,2025-07-28 09:10:00,2025-07-28 20:30:00,680.0,
25,OCCUPIED,2025-07-28 20:30:00,2025-07-28 22:00:00,90.0,25074639
25,FREE,2025-07-28 22:00:00,2025-07-28 23:59:59,119.98333333333333,
26,OCCUPIED,2025-07-27 23:25:00,2025-07-28 02:10:00,165.0,25074492
26,FREE,2025-07-28 02:10:00,2025-07-28 06:35:00,265.0,
26,OCCUPIED,2025-07-28 06:35:00,2025-07-28 08:50:00,135.0,25074532
26,FREE,2025-07-28 08:50:00,2025-07-28 19:30:00,640.0,
26,OCCUPIED,2025-07-28 19:30:00,2025-07-28 21:35:00,125.0,25074625
26,FREE,2025-07-28 21:35:00,2025-07-28 23:59:59,144.98333333333332,
29,OCCUPIED,2025-07-27 20:45:00,2025-07-28 04:45:00,480.0,25074461
29,FREE,2025-07-28 04:45:00,2025-07-28 07:05:00,140.0,
29,OCCUPIED,2025-07-28 07:05:00,2025-07-28 08:05:00,60.0,25074552
29,FREE,2025-07-28 08:05:00,2025-07-28 13:20:00,315.0,
29,OCCUPIED,2025-07-28 13:20:00,2025-07-28 17:00:00,220.0,25074587
29,FREE,2025-07-28 17:00:00,2025-07-28 17:45:00,45.0,
29,OCCUPIED,2025-07-28 17:45:00,2025-07-28 22:30:00,285.0,25074613
29,FREE,2025-07-28 22:30:00,2025-07-28 23:45:00,75.0,
29,OCCUPIED,2025-07-28 23:45:00,2025-07-29 03:55:00,250.0,25074669
3,FREE,2025-07-28 00:00:00,2025-07-28 00:30:00,30.0,
3,OCCUPIED,2025-07-28 00:30:00,2025-07-28 01:30:00,60.0,25074495
3,FREE,2025-07-28 01:30:00,2025-07-28 03:40:00,130.0,
3,OCCUPIED,2025-07-28 03:40:00,2025-07-28 04:50:00,70.0,25074514
3,FREE,2025-07-28 04:50:00,2025-07-28 05:40:00,50.0,
3,OCCUPIED,2025-07-28 05:40:00,2025-07-28 06:40:00,60.0,25074519
3,FREE,2025-07-28 06:40:00,2025-07-28 07:00:00,20.0,
3,OCCUPIED,2025-07-28 07:00:00,2025-07-28 08:10:00,70.0,25074547
3,FREE,2025-07-28 08:10:00,2025-07-28 09:10:00,60.0,
3,OCCUPIED,2025-07-28 09:10:00,2025-07-28 09:55:00,45.0,25074558
3,FREE,2025-07-28 09:55:00,2025-07-28 11:10:00,75.0,
3,OCCUPIED,2025-07-28 11:10:00,2025-07-28 12:00:00,50.0,25074571
3,FREE,2025-07-28 12:00:00,2025-07-28 12:20:00,20.0,
3,OCCUPIED,2025-07-28 12:20:00,2025-07-28 13:05:00,45.0,25074579
3,FREE,2025-07-28 13:05:00,2025-07-28 14:00:00,55.0,
3,OCCUPIED,2025-07-28 14:00:00,2025-07-28 15:00:00,60.0,25074589
3,FREE,2025-07-28 15:00:00,2025-07-28 15:45:00,45.0,
3,OCCUPIED,2025-07-28 15:45:00,2025-07-28 17:10:00,85.0,25074601
3,FREE,2025-07-28 17:10:00,2025-07-28 18:05:00,55.0,
3,OCCUPIED,2025-07-28 18:05:00,2025-07-28 19:00:00,55.0,25074617
3,FREE,2025-07-28 19:00:00,2025-07-28 19:40:00,40.0,
3,OCCUPIED,2025-07-28 19:40:00,2025-07-28 21:20:00,100.0,25074629
3,FREE,2025-07-28 21:20:00,2025-07-28 21:50:00,30.0,
3,OCCUPIED,2025-07-28 21:50:00,2025-07-28 23:15:00,85.0,25074656
3,FREE,2025-07-28 23:15:00,2025-07-28 23:45:00,30.0,
3,OCCUPIED,2025-07-28 23:45:00,2025-07-29 01:00:00,75.0,25074666
30,FREE,2025-07-28 00:00:00,2025-07-28 06:15:00,375.0,
30,OCCUPIED,2025-07-28 06:15:00,2025-07-28 07:20:00,65.0,25074526
30,FREE,2025-07-28 07:20:00,2025-07-28 08:10:00,50.0,
30,OCCUPIED,2025-07-28 08:10:00,2025-07-28 13:20:00,310.0,25074557
30,FREE,2025-07-28 13:20:00,2025-07-28 18:20:00,300.0,
30,OCCUPIED,2025-07-28 18:20:00,2025-07-28 21:45:00,205.0,25074618
30,FREE,2025-07-28 21:45:00,2025-07-28 22:10:00,25.0,
30,OCCUPIED,2025-07-28 22:10:00,2025-07-29 07:50:00,580.0,25074659
31,OCCUPIED,2025-07-27 23:20:00,2025-07-28 00:10:00,50.0,25074491
31,FREE,2025-07-28 00:10:00,2025-07-28 06:40:00,390.0,
31,OCCUPIED,2025-07-28 06:40:00,2025-07-28 08:45:00,125.0,25074530
31,FREE,2025-07-28 08:45:00,2025-07-28 11:40:00,175.0,
31,OCCUPIED,2025-07-28 11:40:00,2025-07-28 14:40:00,180.0,25074583
31,FREE,2025-07-28 14:40:00,2025-07-28 21:00:00,380.0,
31,OCCUPIED,2025-07-28 21:00:00,2025-07-29 01:15:00,255.0,25074645
32,FREE,2025-07-28 00:00:00,2025-07-28 07:00:00,420.0,
32,OCCUPIED,2025-07-28 07:00:00,2025-07-28 08:55:00,115.0,25074541
32,FREE,2025-07-28 08:55:00,2025-07-28 18:10:00,555.0,
32,OCCUPIED,2025-07-28 18:10:00,2025-07-28 21:20:00,190.0,25074614
32,FREE,2025-07-28 21:20:00,2025-07-28 22:25:00,65.0,
32,OCCUPIED,2025-07-28 22:25:00,2025-07-29 08:00:00,575.0,25074662
33,FREE,2025-07-28 00:00:00,2025-07-28 06:30:00,390.0,
33,OCCUPIED,2025-07-28 06:30:00,2025-07-28 08:45:00,135.0,25074529
33,FREE,2025-07-28 08:45:00,2025-07-28 12:05:00,200.0,
33,OCCUPIED,2025-07-28 12:05:00,2025-07-28 15:10:00,185.0,25074578
33,FREE,2025-07-28 15:10:00,2025-07-28 20:45:00,335.0,
33,OCCUPIED,2025-07-28 20:45:00,2025-07-29 04:15:00,450.0,25074638
34,FREE,2025-07-28 00:00:00,2025-07-28 05:00:00,300.0,
34,OCCUPIED,2025-07-28 05:00:00,2025-07-28 07:55:00,175.0,25074516
34,FREE,2025-07-28 07:55:00,2025-07-28 10:40:00,165.0,
34,OCCUPIED,2025-07-28 10:40:00,2025-07-28 13:40:00,180.0,25074566
34,FREE,2025-07-28 13:40:00,2025-07-28 16:00:00,140.0,
34,OCCUPIED,2025-07-28 16:00:00,2025-07-28 19:10:00,190.0,25074602
34,FREE,2025-07-28 19:10:00,2025-07-28 19:45:00,35.0,
34,OCCUPIED,2025-07-28 19:45:00,2025-07-29 00:10:00,265.0,25074631
35,FREE,2025-07-28 00:00:00,2025-07-28 06:25:00,385.0,
35,OCCUPIED,2025-07-28 06:25:00,2025-07-28 13:40:00,435.0,25074543
35,FREE,2025-07-28 13:40:00,2025-07-28 23:44:00,604.0,
35,OCCUPIED,2025-07-28 23:44:00,2025-07-29 03:05:00,201.0,25074668
36,FREE,2025-07-28 00:00:00,2025-07-28 01:35:00,95.0,
36,OCCUPIED,2025-07-28 01:35:00,2025-07-28 09:20:00,465.0,25074500
36,FREE,2025-07-28 09:20:00,2025-07-28 20:05:00,645.0,
36,OCCUPIED,2025-07-28 20:05:00,2025-07-29 07:35:00,690.0,25074632
37,FREE,2025-07-28 00:00:00,2025-07-28 03:15:00,195.0,
37,OCCUPIED,2025-07-28 03:15:00,2025-07-28 07:10:00,235.0,25074517
37,FREE,2025-07-28 07:10:00,2025-07-28 20:35:00,805.0,
37,OCCUPIED,2025-07-28 20:35:00,2025-07-29 08:00:00,685.0,25074640
38,OCCUPIED,2025-07-27 16:10:00,2025-07-28 05:50:00,820.0,25074436
38,FREE,2025-07-28 05:50:00,2025-07-28 06:40:00,50.0,
38,OCCUPIED,2025-07-28 06:40:00,2025-07-28 13:25:00,405.0,25074548
38,FREE,2025-07-28 13:25:00,2025-07-28 23:40:00,615.0,
38,OCCUPIED,2025-07-28 23:40:00,2025-07-29 08:05:00,505.0,25074670
39,FREE,2025-07-28 00:00:00,2025-07-28 05:50:00,350.0,
39,OCCUPIED,2025-07-28 05:50:00,2025-07-28 09:55:00,245.0,25074527
39,FREE,2025-07-28 09:55:00,2025-07-28 21:50:00,715.0,
39,OCCUPIED,2025-07-28 21:50:00,2025-07-29 03:50:00,360.0,25074652
4,FREE,2025-07-28 00:00:00,2025-07-28 02:00:00,120.0,
4,OCCUPIED,2025-07-28 02:00:00,2025-07-28 03:00:00,60.0,25074525
4,FREE,2025-07-28 03:00:00,2025-07-28 03:55:00,55.0,
4,OCCUPIED,2025-07-28 03:55:00,2025-07-28 04:55:00,60.0,25074508
4,FREE,2025-07-28 04:55:00,2025-07-28 06:15:00,80.0,
4,OCCUPIED,2025-07-28 06:15:00,2025-07-28 07:20:00,65.0,25074534
4,FREE,2025-07-28 07:20:00,2025-07-28 08:00:00,40.0,
4,OCCUPIED,2025-07-28 08:00:00,2025-07-28 09:00:00,60.0,25074562
4,FREE,2025-07-28 09:00:00,2025-07-28 09:55:00,55.0,
4,OCCUPIED,2025-07-28 09:55:00,2025-07-28 11:20:00,85.0,25074563
4,FREE,2025-07-28 11:20:00,2025-07-28 11:55:00,35.0,
4,OCCUPIED,2025-07-28 11:55:00,2025-07-28 12:45:00,50.0,25074575
4,FREE,2025-07-28 12:45:00,2025-07-28 13:55:00,70.0,
4,OCCUPIED,2025-07-28 13:55:00,2025-07-28 14:55:00,60.0,25074586
4,FREE,2025-07-28 14:55:00,2025-07-28 15:20:00,25.0,
4,OCCUPIED,2025-07-28 15:20:00,2025-07-28 16:35:00,75.0,25074598
4,FREE,2025-07-28 16:35:00,2025-07-28 17:15:00,40.0,
4,OCCUPIED,2025-07-28 17:15:00,2025-07-28 18:55:00,100.0,25074606
4,FREE,2025-07-28 18:55:00,2025-07-28 19:30:00,35.0,
4,OCCUPIED,2025-07-28 19:30:00,2025-07-28 20:30:00,60.0,25074626
4,FREE,2025-07-28 20:30:00,2025-07-28 21:20:00,50.0,
4,OCCUPIED,2025-07-28 21:20:00,2025-07-28 22:15:00,55.0,25074650
4,FREE,2025-07-28 22:15:00,2025-07-28 22:55:00,40.0,
4,OCCUPIED,2025-07-28 22:55:00,2025-07-28 23:55:00,60.0,25074663
4,FREE,2025-07-28 23:55:00,2025-07-28 23:59:59,4.983333333333333,
40,OCCUPIED,2025-07-27 20:50:00,2025-07-28 00:25:00,215.0,25074470
40,FREE,2025-07-28 00:25:00,2025-07-28 04:00:00,215.0,
40,OCCUPIED,2025-07-28 04:00:00,2025-07-28 08:20:00,260.0,25074518
40,FREE,2025-07-28 08:20:00,2025-07-28 20:25:00,725.0,
40,OCCUPIED,2025-07-28 20:25:00,2025-07-28 23:35:00,190.0,25074647
40,FREE,2025-07-28 23:35:00,2025-07-28 23:59:59,24.983333333333334,
5,OCCUPIED,2025-07-27 23:30:00,2025-07-28 00:30:00,60.0,25074490
5,FREE,2025-07-28 00:30:00,2025-07-28 00:55:00,25.0,
5,OCCUPIED,2025-07-28 00:55:00,2025-07-28 01:55:00,60.0,25074496
5,FREE,2025-07-28 01:55:00,2025-07-28 03:00:00,65.0,
5,OCCUPIED,2025-07-28 03:00:00,2025-07-28 04:00:00,60.0,25074504
5,FREE,2025-07-28 04:00:00,2025-07-28 05:00:00,60.0,
5,OCCUPIED,2025-07-28 05:00:00,2025-07-28 06:00:00,60.0,25074513
5,FREE,2025-07-28 06:00:00,2025-07-28 06:40:00,40.0,
5,OCCUPIED,2025-07-28 06:40:00,2025-07-28 07:30:00,50.0,25074533
5,FREE,2025-07-28 07:30:00,2025-07-28 09:10:00,100.0,
5,OCCUPIED,2025-07-28 09:10:00,2025-07-28 10:45:00,95.0,25074561
5,FREE,2025-07-28 10:45:00,2025-07-28 11:40:00,55.0,
5,OCCUPIED,2025-07-28 11:40:00,2025-07-28 12:30:00,50.0,25074570
5,FREE,2025-07-28 12:30:00,2025-07-28 13:45:00,75.0,
5,OCCUPIED,2025-07-28 13:45:00,2025-07-28 15:00:00,75.0,25074588
5,FREE,2025-07-28 15:00:00,2025-07-28 15:45:00,45.0,
5,OCCUPIED,2025-07-28 15:45:00,2025-07-28 16:50:00,65.0,25074600
5,FREE,2025-07-28 16:50:00,2025-07-28 17:40:00,50.0,
5,OCCUPIED,2025-07-28 17:40:00,2025-07-28 19:00:00,80.0,25074609
5,FREE,2025-07-28 19:00:00,2025-07-28 19:30:00,30.0,
5,OCCUPIED,2025-07-28 19:30:00,2025-07-28 21:05:00,95.0,25074624
5,FREE,2025-07-28 21:05:00,2025-07-28 21:40:00,35.0,
5,OCCUPIED,2025-07-28 21:40:00,2025-07-28 22:40:00,60.0,25074649
5,FREE,2025-07-28 22:40:00,2025-07-28 23:25:00,45.0,
5,OCCUPIED,2025-07-28 23:25:00,2025-07-29 01:20:00,115.0,25074667
50,FREE,2025-07-28 00:00:00,2025-07-28 05:30:00,330.0,
50,OCCUPIED,2025-07-28 05:30:00,2025-07-28 12:45:00,435.0,25074521
50,FREE,2025-07-28 12:45:00,2025-07-28 23:59:59,674.9833333333333,
51,FREE,2025-07-28 00:00:00,2025-07-28 03:30:00,210.0,
51,OCCUPIED,2025-07-28 03:30:00,2025-07-28 05:30:00,120.0,25074505
51,FREE,2025-07-28 05:30:00,2025-07-28 05:55:00,25.0,
51,OCCUPIED,2025-07-28 05:55:00,2025-07-28 10:00:00,245.0,25074536
51,FREE,2025-07-28 10:00:00,2025-07-28 11:05:00,65.0,
51,OCCUPIED,2025-07-28 11:05:00,2025-07-28 13:00:00,115.0,25074568
51,FREE,2025-07-28 13:00:00,2025-07-28 21:59:00,539.0,
51,OCCUPIED,2025-07-28 21:59:00,2025-07-28 23:06:00,67.0,25074660
51,FREE,2025-07-28 23:06:00,2025-07-28 23:59:59,53.983333333333334,
52,OCCUPIED,2025-07-27 21:10:00,2025-07-28 07:50:00,640.0,25074473
52,FREE,2025-07-28 07:50:00,2025-07-28 21:40:00,830.0,
52,OCCUPIED,2025-07-28 21:40:00,2025-07-29 02:10:00,270.0,25074651
53,FREE,2025-07-28 00:00:00,2025-07-28 05:05:00,305.0,
53,OCCUPIED,2025-07-28 05:05:00,2025-07-28 11:00:00,355.0,25074554
53,FREE,2025-07-28 11:00:00,2025-07-28 20:00:00,540.0,
53,OCCUPIED,2025-07-28 20:00:00,2025-07-29 00:00:00,240.0,25074630
54,OCCUPIED,2025-07-27 22:10:00,2025-07-28 07:50:00,580.0,25074483
54,FREE,2025-07-28 07:50:00,2025-07-28 23:59:59,969.9833333333333,
55,FREE,2025-07-28 00:00:00,2025-07-28 06:50:00,410.0,
55,OCCUPIED,2025-07-28 06:50:00,2025-07-28 08:10:00,80.0,25074555
55,FREE,2025-07-28 08:10:00,2025-07-28 23:59:59,949.9833333333333,
56,FREE,2025-07-28 00:00:00,2025-07-28 01:35:00,95.0,
56,OCCUPIED,2025-07-28 01:35:00,2025-07-28 09:00:00,445.0,25074499
56,FREE,2025-07-28 09:00:00,2025-07-28 23:59:59,899.9833333333333,
57,FREE,2025-07-28 00:00:00,2025-07-28 05:30:00,330.0,
57,OCCUPIED,2025-07-28 05:30:00,2025-07-28 07:00:00,90.0,25074520
57,FREE,2025-07-28 07:00:00,2025-07-28 23:59:59,1019.9833333333333,
58,OCCUPIED,2025-07-27 21:50:00,2025-07-28 07:40:00,590.0,25074478
58,FREE,2025-07-28 07:40:00,2025-07-28 23:59:59,979.9833333333333,
59,FREE,2025-07-28 00:00:00,2025-07-28 06:00:00,360.0,
59,OCCUPIED,2025-07-28 06:00:00,2025-07-28 09:10:00,190.0,25074524
59,FREE,2025-07-28 09:10:00,2025-07-28 23:59:59,889.9833333333333,
6,FREE,2025-07-28 00:00:00,2025-07-28 01:30:00,90.0,
6,OCCUPIED,2025-07-28 01:30:00,2025-07-28 02:50:00,80.0,25074501
6,FREE,2025-07-28 02:50:00,2025-07-28 03:25:00,35.0,
6,OCCUPIED,2025-07-28 03:25:00,2025-07-28 04:15:00,50.0,25074506
6,FREE,2025-07-28 04:15:00,2025-07-28 07:00:00,165.0,
6,OCCUPIED,2025-07-28 07:00:00,2025-07-28 08:00:00,60.0,25074549
6,FREE,2025-07-28 08:00:00,2025-07-28 09:00:00,60.0,
6,OCCUPIED,2025-07-28 09:00:00,2025-07-28 10:00:00,60.0,25074560
6,FREE,2025-07-28 10:00:00,2025-07-28 11:15:00,75.0,
6,OCCUPIED,2025-07-28 11:15:00,2025-07-28 12:10:00,55.0,25074569
6,FREE,2025-07-28 12:10:00,2025-07-28 12:40:00,30.0,
6,OCCUPIED,2025-07-28 12:40:00,2025-07-28 14:00:00,80.0,25074582
6,FREE,2025-07-28 14:00:00,2025-07-28 14:35:00,35.0,
6,OCCUPIED,2025-07-28 14:35:00,2025-07-28 15:30:00,55.0,25074592
6,FREE,2025-07-28 15:30:00,2025-07-28 16:55:00,85.0,
6,OCCUPIED,2025-07-28 16:55:00,2025-07-28 17:55:00,60.0,25074605
6,FREE,2025-07-28 17:55:00,2025-07-28 18:50:00,55.0,
6,OCCUPIED,2025-07-28 18:50:00,2025-07-28 19:50:00,60.0,25074621
6,FREE,2025-07-28 19:50:00,2025-07-28 20:30:00,40.0,
6,OCCUPIED,2025-07-28 20:30:00,2025-07-28 22:10:00,100.0,25074637
6,FREE,2025-07-28 22:10:00,2025-07-28 22:45:00,35.0,
6,OCCUPIED,2025-07-28 22:45:00,2025-07-28 23:35:00,50.0,25074664
6,FREE,2025-07-28 23:35:00,2025-07-28 23:59:59,24.983333333333334,
60,FREE,2025-07-28 00:00:00,2025-07-28 04:40:00,280.0,
60,OCCUPIED,2025-07-28 04:40:00,2025-07-28 09:25:00,285.0,25074523
60,FREE,2025-07-28 09:25:00,2025-07-28 23:59:59,874.9833333333333,
61,FREE,2025-07-28 00:00:00,2025-07-28 23:59:59,1440.0,
62,FREE,2025-07-28 00:00:00,2025-07-28 06:40:00,400.0,
62,OCCUPIED,2025-07-28 06:40:00,2025-07-28 14:25:00,465.0,25074540
62,FREE,2025-07-28 14:25:00,2025-07-28 23:59:59,574.9833333333333,
7,FREE,2025-07-28 00:00:00,2025-07-28 00:25:00,25.0,
7,OCCUPIED,2025-07-28 00:25:00,2025-07-28 02:00:00,95.0,25074497
7,FREE,2025-07-28 02:00:00,2025-07-28 03:25:00,85.0,
7,OCCUPIED,2025-07-28 03:25:00,2025-07-28 04:25:00,60.0,25074512
7,FREE,2025-07-28 04:25:00,2025-07-28 07:00:00,155.0,
7,OCCUPIED,2025-07-28 07:00:00,2025-07-28 08:05:00,65.0,25074539
7,FREE,2025-07-28 08:05:00,2025-07-28 12:00:00,235.0,
7,OCCUPIED,2025-07-28 12:00:00,2025-07-28 13:05:00,65.0,25074577
7,FREE,2025-07-28 13:05:00,2025-07-28 14:40:00,95.0,
7,OCCUPIED,2025-07-28 14:40:00,2025-07-28 15:40:00,60.0,25074593
7,FREE,2025-07-28 15:40:00,2025-07-28 17:20:00,100.0,
7,OCCUPIED,2025-07-28 17:20:00,2025-07-28 18:20:00,60.0,25074610
7,FREE,2025-07-28 18:20:00,2025-07-28 18:55:00,35.0,
7,OCCUPIED,2025-07-28 18:55:00,2025-07-28 20:00:00,65.0,25074622
7,FREE,2025-07-28 20:00:00,2025-07-28 20:50:00,50.0,
7,OCCUPIED,2025-07-28 20:50:00,2025-07-28 21:45:00,55.0,25074642
7,FREE,2025-07-28 21:45:00,2025-07-28 22:30:00,45.0,
7,OCCUPIED,2025-07-28 22:30:00,2025-07-28 23:30:00,60.0,25074657
