MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25071157,MSC,B738,2025-07-08 09:00:00,2025-07-08 10:00:00,Pax,CAI,148,161,8,3,OPS
25071156,ABY,A320,2025-07-08 09:05:00,2025-07-08 13:05:00,Pax,GYD,174,171,26,31,OPS
25071155,QTR,A320,2025-07-08 09:55:00,2025-07-08 11:20:00,Pax,DOH,64,88,4,4,OPS
25071158,AXB,A320,2025-07-08 10:40:00,2025-07-08 12:05:00,Pax,VNS,106,176,22,1C,OPS
25071160,ABY,A320,2025-07-08 10:45:00,2025-07-08 11:45:00,Pax,BSR,167,80,5,5,OPS
25071163,ABY,A320,2025-07-08 10:55:00,2025-07-08 12:30:00,Pax,MED,168,175,25,6,OPS
25071159,ABY,A320,2025-07-08 11:00:00,2025-07-08 12:10:00,Pax,MHD,176,175,6,3,OPS
25071162,ABY,A320,2025-07-08 11:20:00,2025-07-08 12:55:00,Pax,CGP,122,164,8,1B,OPS
25071164,ABY,A320,2025-07-08 11:40:00,2025-07-08 12:30:00,Pax,SYZ,167,99,14,7,OPS
25071170,ABY,A320,2025-07-08 11:40:00,2025-07-08 13:20:00,Pax,KHI,145,151,24,1A,OPS
25071169,ABY,A320,2025-07-08 11:55:00,2025-07-08 13:05:00,Pax,DEL,168,170,3,4,OPS
25071165,ABY,A321,2025-07-08 11:55:00,2025-07-08 13:40:00,Pax,AMM,173,215,23,21,OPS
25071166,ABY,A320,2025-07-08 12:05:00,2025-07-08 13:10:00,Pax,COK,80,172,16,8,OPS
25071167,ABY,A320,2025-07-08 12:10:00,2025-07-08 13:15:00,Pax,TUU,54,172,5,5,OPS
25071168,ABY,A321,2025-07-08 12:15:00,2025-07-08 14:00:00,Pax,JED,157,215,21,14,OPS
25071171,ABY,A321,2025-07-08 12:20:00,2025-07-08 17:20:00,Pax,BGY,117,89,31,33,OPS
25071172,ABY,A320,2025-07-08 13:10:00,2025-07-08 14:20:00,Pax,GIZ,110,171,6,6,OPS
25071175,ABY,A320,2025-07-08 13:15:00,2025-07-08 14:00:00,Pax,DOH,94,91,7,7,OPS
25071173,QTR,A320,2025-07-08 13:20:00,2025-07-08 14:20:00,Pax,DOH,80,61,4,1B,OPS
25071174,ABY,A320,2025-07-08 13:20:00,2025-07-08 14:25:00,Pax,AJF,70,95,14,3,OPS
25071176,ABY,A320,2025-07-08 13:40:00,2025-07-08 14:40:00,Pax,TZX,154,168,22,4,OPS
25071177,PIA,A320,2025-07-08 13:45:00,2025-07-08 15:01:00,Pax,ISB,150,129,3,1A,OPS
25071179,ABY,A320,2025-07-08 13:55:00,2025-07-08 15:00:00,Pax,KWI,43,126,16,1C,OPS
25071182,TQQ,B738,2025-07-08 14:00:00,2025-07-08 15:00:00,Pax,PZU,51,165,5,8,OPS
25071178,ABY,A320,2025-07-08 14:00:00,2025-07-08 14:55:00,Pax,DAC,66,167,8,5,OPS
25071180,IGO,A320,2025-07-08 14:35:00,2025-07-08 15:35:00,Pax,ATQ,150,181,23,14,OPS
25071184,ABY,A320,2025-07-08 14:35:00,2025-07-08 15:30:00,Pax,ELQ,54,172,6,7,OPS
25071181,FJL,A320,2025-07-08 14:40:00,2025-07-08 15:40:00,Pax,LHE,152,130,7,6,OPS
25071185,ABY,A320,2025-07-08 14:55:00,2025-07-08 16:15:00,Pax,SLL,169,157,4,1B,OPS
25071186,ABY,A321,2025-07-08 15:05:00,2025-07-08 21:45:00,Pax,TZX,57,203,33,37,OPS
25071183,AXB,B738,2025-07-08 15:05:00,2025-07-08 16:25:00,Pax,BOM,93,168,24,3,OPS
25071187,ABY,A320,2025-07-08 15:15:00,2025-07-08 16:35:00,Pax,DMM,104,169,8,4,OPS
25071190,ABY,A320,2025-07-08 15:40:00,2025-07-08 16:55:00,Pax,KTM,122,168,5,5,OPS
25071189,QTR,A320,2025-07-08 15:45:00,2025-07-08 16:50:00,Pax,DOH,102,141,3,1A,OPS
25071191,ABY,A320,2025-07-08 15:45:00,2025-07-08 17:00:00,Pax,BAH,149,113,14,8,OPS
25071192,ABY,A320,2025-07-08 16:00:00,2025-07-08 17:10:00,Pax,KWI,157,98,6,7,OPS
25071193,ABY,A320,2025-07-08 16:35:00,2025-07-08 17:35:00,Pax,DOH,176,108,4,6,OPS
25071194,ABY,A320,2025-07-08 16:55:00,2025-07-08 18:30:00,Pax,DME,75,69,8,1C,OPS
25071238,GTI,B777,2025-07-08 17:05:00,2025-07-08 23:35:00,Cgo,LGG,0,0,51,53,OPS
25071197,ABY,A320,2025-07-08 17:10:00,2025-07-08 17:55:00,Pax,MCT,168,147,16,3,OPS
25071198,KNE,B738,2025-07-08 17:20:00,2025-07-08 18:20:00,Pax,JED,41,171,23,4,OPS
25071195,ABY,A320,2025-07-08 17:40:00,2025-07-08 18:35:00,Pax,SVX,88,85,5,8,OPS
25071200,ABY,A320,2025-07-08 17:45:00,2025-07-08 18:55:00,Pax,ATH,139,144,7,5,OPS
25071203,ABY,A320,2025-07-08 18:00:00,2025-07-08 19:15:00,Pax,SPX,98,174,14,1B,OPS
25071202,ABY,A320,2025-07-08 18:05:00,2025-07-08 20:30:00,Pax,AMM,169,180,26,14,OPS
25071201,ABY,A320,2025-07-08 18:20:00,2025-07-08 19:20:00,Pax,BAH,173,78,3,1A,OPS
25071206,ABY,A320,2025-07-08 18:20:00,2025-07-08 19:10:00,Pax,DOH,124,84,6,6,OPS
25071199,ABQ,A321,2025-07-08 18:30:00,2025-07-08 19:45:00,Pax,ISB,208,86,4,3,OPS
25071204,AXB,B738,2025-07-08 18:50:00,2025-07-08 20:00:00,Pax,TRZ,142,187,24,7,OPS
25071205,ABY,A320,2025-07-08 18:55:00,2025-07-08 22:25:00,Pax,DAC,144,160,31,34,OPS
25071207,ABY,A320,2025-07-08 19:00:00,2025-07-08 19:50:00,Pax,BEY,75,173,8,4,OPS
25071210,ABY,A320,2025-07-08 19:30:00,2025-07-08 21:35:00,Pax,LYP,156,59,30,32,OPS
25071208,SYR,A320,2025-07-08 19:30:00,2025-07-08 20:30:00,Pax,DAM,47,164,5,5,OPS
25071212,ABY,A320,2025-07-08 19:30:00,2025-07-08 22:10:00,Pax,BLR,124,171,22,25,OPS
25071217,ABY,A320,2025-07-08 19:40:00,2025-07-08 22:40:00,Pax,CAI,172,173,40,33,OPS
25071213,ABY,A320,2025-07-08 19:45:00,2025-07-08 21:05:00,Pax,CMB,160,173,16,6,OPS
25071215,ABY,A320,2025-07-08 19:45:00,2025-07-08 20:50:00,Pax,SAW,134,79,7,1B,OPS
25071211,ABY,A320,2025-07-08 19:55:00,2025-07-08 21:20:00,Pax,AMM,168,182,39,1A,OPS
25071209,ABY,A320,2025-07-08 20:05:00,2025-07-08 21:25:00,Pax,ADD,123,161,25,30,OPS
25071214,ABY,A320,2025-07-08 20:05:00,2025-07-08 21:35:00,Pax,HBE,125,173,3,26,OPS
25071216,QTR,A320,2025-07-08 20:20:00,2025-07-08 21:25:00,Pax,DOH,136,142,4,1C,OPS
25071232,ABY,A321,2025-07-08 20:20:00,2025-07-08 22:15:00,Pax,HKT,216,216,37,21,OPS
25071220,ABY,A320,2025-07-08 20:25:00,2025-07-09 01:15:00,Pax,DAC,171,156,36,40,OPS
25071221,ABY,A321,2025-07-08 20:25:00,2025-07-08 23:10:00,Pax,KHI,148,148,56,29,OPS
25071224,ABY,A320,2025-07-08 20:30:00,2025-07-08 21:30:00,Pax,FRU,167,165,24,4,OPS
25071219,ABY,A320,2025-07-08 20:30:00,2025-07-08 21:45:00,Pax,COK,149,174,23,8,OPS
25071236,ABY,A320,2025-07-08 20:30:00,2025-07-08 22:00:00,Pax,HBE,156,165,34,24,OPS
25071218,ABY,A321,2025-07-08 20:35:00,2025-07-08 21:40:00,Pax,KUL,177,215,8,3,OPS
25071225,ABY,A320,2025-07-08 20:40:00,2025-07-08 22:10:00,Pax,CCJ,173,176,14,16,OPS
25071226,ABY,A320,2025-07-08 20:45:00,2025-07-08 22:20:00,Pax,TRV,161,171,1A,23,OPS
25071227,ABY,A320,2025-07-08 20:45:00,2025-07-08 21:45:00,Pax,MAA,162,173,6,7,OPS
25071233,ABY,A320,2025-07-08 20:50:00,2025-07-09 06:05:00,Pax,UET,170,70,52,39,OPS
25071229,ABY,A321,2025-07-08 20:50:00,2025-07-09 02:50:00,Pax,DOH,207,87,54,36,OPS
25071223,ABY,A320,2025-07-08 20:50:00,2025-07-08 22:05:00,Pax,TAS,149,170,35,5,OPS
25071230,ABY,A320,2025-07-08 20:55:00,2025-07-09 02:10:00,Pax,KTM,171,170,29,35,OPS
25071231,ABY,A320,2025-07-08 21:00:00,2025-07-08 22:25:00,Pax,CMB,171,173,5,14,OPS
25071228,ABY,A320,2025-07-08 21:10:00,2025-07-08 22:30:00,Pax,HYD,73,172,7,1B,OPS
25071234,ABY,A320,2025-07-08 21:20:00,2025-07-09 00:10:00,Pax,CGP,134,147,38,31,OPS
25071235,ABY,A320,2025-07-08 21:20:00,2025-07-08 23:35:00,Pax,BOM,180,165,1B,22,OPS
25071239,ABY,A320,2025-07-08 21:40:00,2025-07-08 22:35:00,Pax,ATZ,153,178,26,6,OPS
25071237,IGO,A320,2025-07-08 21:40:00,2025-07-08 22:40:00,Pax,HYD,152,185,21,1A,OPS
25071249,ABY,A321,2025-07-08 21:50:00,2025-07-09 07:40:00,Pax,BGY,194,112,39,30,OPS
25071241,ABY,A320,2025-07-08 21:50:00,2025-07-08 22:50:00,Pax,SKT,154,143,16,4,OPS
25071247,KQA,B738,2025-07-08 22:00:00,2025-07-09 03:00:00,Cgo,NBO,0,0,57,51,OPS
25071246,ABY,A320,2025-07-08 22:20:00,2025-07-09 01:20:00,Pax,NJF,161,45,30,32,OPS
25071245,ABY,A320,2025-07-08 22:25:00,2025-07-08 23:15:00,Pax,JAI,93,171,8,7,OPS
25071244,ABY,A320,2025-07-08 22:25:00,2025-07-08 23:10:00,Pax,DEL,81,165,3,3,OPS
25071242,AXB,A320,2025-07-08 22:30:00,2025-07-09 00:55:00,Pax,DEL,155,171,24,8,OPS
25071248,FJL,A320,2025-07-08 22:55:00,2025-07-09 00:36:00,Pax,LHE,135,137,6,5,OPS
25071251,ABY,A320,2025-07-08 23:25:00,2025-07-09 00:25:00,Pax,AMD,166,172,5,4,OPS
25071250,QTR,A320,2025-07-08 23:30:00,2025-07-09 00:30:00,Pax,DOH,65,52,23,6,OPS
25071252,ABY,A320,2025-07-08 23:40:00,2025-07-09 03:55:00,Pax,BAH,172,65,14,34,OPS
25071253,PIA,A320,2025-07-08 23:45:00,2025-07-09 00:59:00,Pax,MUX,156,78,7,3,OPS
