MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25072655,NIA,A320,2025-07-17 08:00:00,2025-07-17 09:00:00,Pax,CAI,120,169,6,7,OPS
25072659,FJL,A320,2025-07-17 08:15:00,2025-07-17 09:05:00,Pax,ISB,162,132,7,3,OPS
25072658,MNB,A333,2025-07-17 09:00:00,2025-07-17 11:00:00,Cgo,HKG,0,0,55,53,OPS
25072663,MSC,B738,2025-07-17 09:00:00,2025-07-17 10:00:00,Pax,CAI,151,181,5,4,OPS
25072661,UPS,B748,2025-07-17 09:05:00,2025-07-17 11:05:00,Cgo,CGN,0,0,51,61,OPS
25072662,ABY,A320,2025-07-17 09:05:00,2025-07-17 11:15:00,Pax,HAS,174,165,16,5,OPS
25072666,ABY,A320,2025-07-17 09:10:00,2025-07-17 09:55:00,Pax,BGW,161,104,8,6,OPS
25072671,CGS,B738,2025-07-17 09:10:00,2025-07-17 10:25:00,Cgo,EDL,0,0,60,55,OPS
25072687,SVI,A320,2025-07-17 09:30:00,2025-07-17 14:55:00,Cgo,PZU,0,0,52,57,OPS
25072664,KQA,B738,2025-07-17 09:30:00,2025-07-17 11:30:00,Cgo,NBO,0,0,57,59,OPS
25072667,ABY,A320,2025-07-17 09:40:00,2025-07-17 11:20:00,Pax,SYZ,166,121,14,3,OPS
25072674,ETH,B763,2025-07-17 09:45:00,2025-07-17 11:45:00,Cgo,JUB,0,0,61,51,OPS
25072672,QTR,A320,2025-07-17 09:55:00,2025-07-17 11:20:00,Pax,DOH,119,103,3,8,OPS
25072670,SYR,A320,2025-07-17 10:05:00,2025-07-17 11:05:00,Pax,DAM,24,143,6,7,OPS
25072679,AXB,A320,2025-07-17 10:40:00,2025-07-17 12:05:00,Pax,VNS,177,167,22,25,OPS
25072678,AXB,B38M,2025-07-17 10:40:00,2025-07-17 14:00:00,Pax,TRV,155,180,24,29,OPS
25072675,ABY,A320,2025-07-17 10:45:00,2025-07-17 13:05:00,Pax,DEL,167,164,25,1C,OPS
25072677,ABY,A320,2025-07-17 10:55:00,2025-07-17 13:05:00,Pax,KRK,173,106,34,26,OPS
25072680,ABY,A320,2025-07-17 11:00:00,2025-07-17 12:10:00,Pax,IKA,158,164,5,1A,OPS
25072683,ABY,A320,2025-07-17 11:10:00,2025-07-17 12:10:00,Pax,MHD,177,155,21,6,OPS
25072692,ABY,A320,2025-07-17 11:20:00,2025-07-17 13:20:00,Pax,KHI,175,137,6,22,OPS
25072685,ABY,A320,2025-07-17 11:40:00,2025-07-17 12:55:00,Pax,CGP,171,128,23,16,OPS
25072682,ABY,A320,2025-07-17 11:40:00,2025-07-17 12:30:00,Pax,MED,27,172,1A,7,OPS
25072681,ABY,A320,2025-07-17 11:40:00,2025-07-17 12:45:00,Pax,TIF,171,174,35,4,OPS
25072689,ABY,A320,2025-07-17 11:50:00,2025-07-17 13:15:00,Pax,DAC,99,151,4,1B,OPS
25072684,ABY,A320,2025-07-17 11:50:00,2025-07-17 12:45:00,Pax,AHB,68,171,26,5,OPS
25072688,ABY,A320,2025-07-17 11:55:00,2025-07-17 13:10:00,Pax,COK,174,170,32,3,OPS
25072686,ABY,A320,2025-07-17 11:55:00,2025-07-17 12:55:00,Pax,TRV,172,172,37,8,OPS
25072691,ABY,A321,2025-07-17 12:05:00,2025-07-17 13:35:00,Pax,EVN,191,210,8,21,OPS
25072690,ABY,A320,2025-07-17 12:10:00,2025-07-18 00:10:00,Pax,CGP,143,161,58,36,OPS
25072694,ABY,A321,2025-07-17 12:15:00,2025-07-17 14:00:00,Pax,JED,175,216,5,14,OPS
25072700,ABY,A321,2025-07-17 12:20:00,2025-07-17 15:10:00,Pax,RUH,196,173,14,23,OPS
25072696,SIA,B744,2025-07-17 13:15:00,2025-07-17 14:35:00,Cgo,LHR,0,0,51,51,OPS
25072699,ABY,A320,2025-07-17 13:15:00,2025-07-17 14:00:00,Pax,DOH,126,131,23,7,OPS
25072698,ABY,A320,2025-07-17 13:20:00,2025-07-17 14:25:00,Pax,AJF,72,161,21,4,OPS
25072695,ABY,A320,2025-07-17 13:30:00,2025-07-17 16:15:00,Pax,SLL,0,176,16,6,OPS
25072703,ABY,A320,2025-07-17 13:39:00,2025-07-17 14:36:00,Pax,GYD,32,164,22,8,OPS
25072701,PIA,A320,2025-07-17 13:45:00,2025-07-17 15:00:00,Pax,ISB,142,91,7,5,OPS
25072702,IGO,A320,2025-07-17 14:35:00,2025-07-17 15:35:00,Pax,ATQ,170,175,4,7,OPS
25072706,FJL,A320,2025-07-17 14:40:00,2025-07-17 15:40:00,Pax,LHE,180,122,5,3,OPS
25072704,AXB,B738,2025-07-17 15:05:00,2025-07-17 16:25:00,Pax,IDR,102,117,6,4,OPS
25072708,ABY,A320,2025-07-17 15:15:00,2025-07-17 16:35:00,Pax,DMM,89,177,23,1B,OPS
25072710,ABY,A320,2025-07-17 15:45:00,2025-07-17 16:35:00,Pax,BOM,136,164,21,5,OPS
25072709,QTR,A320,2025-07-17 15:45:00,2025-07-17 16:50:00,Pax,DOH,126,115,3,8,OPS
25072713,ABY,A320,2025-07-17 16:00:00,2025-07-17 17:00:00,Pax,BAH,157,164,7,3,OPS
25072712,ABY,A320,2025-07-17 16:10:00,2025-07-17 16:55:00,Pax,KTM,51,157,8,7,OPS
25072714,IAW,B38M,2025-07-17 16:45:00,2025-07-17 17:45:00,Pax,BGW,23,29,5,6,OPS
25072724,ABY,A320,2025-07-17 17:00:00,2025-07-17 17:55:00,Pax,MCT,168,155,4,4,OPS
25072728,ABY,A320,2025-07-17 17:05:00,2025-07-17 19:50:00,Pax,BEY,34,177,25,1B,OPS
25072720,ABY,A320,2025-07-17 17:10:00,2025-07-17 18:55:00,Pax,KZN,174,64,23,5,OPS
25072717,ABY,A320,2025-07-17 17:30:00,2025-07-17 18:30:00,Pax,DME,111,83,8,7,OPS
25072722,QTR,A320,2025-07-17 17:50:00,2025-07-17 19:20:00,Pax,DOH,131,90,7,1C,OPS
25072721,ABY,A320,2025-07-17 18:10:00,2025-07-17 18:55:00,Pax,SVX,62,104,14,8,OPS
25072727,ABY,A320,2025-07-17 18:20:00,2025-07-17 19:10:00,Pax,DOH,177,104,6,6,OPS
25072726,ABY,A320,2025-07-17 18:20:00,2025-07-17 19:20:00,Pax,BAH,112,168,5,3,OPS
25072731,ABY,A320,2025-07-17 18:50:00,2025-07-17 20:50:00,Pax,SAW,114,164,29,1A,OPS
25072730,ABY,A320,2025-07-17 18:55:00,2025-07-17 20:30:00,Pax,AMM,152,182,24,4,OPS
25072729,AXB,B738,2025-07-17 19:05:00,2025-07-17 20:05:00,Pax,TRZ,177,174,3,7,OPS
25072735,ABY,A320,2025-07-17 19:30:00,2025-07-17 20:30:00,Pax,SPX,157,184,22,8,OPS
25072733,SYR,A320,2025-07-17 19:30:00,2025-07-17 20:30:00,Pax,DAM,68,113,8,5,OPS
25072749,ABY,A320,2025-07-17 19:30:00,2025-07-17 21:05:00,Pax,HBE,137,170,4,32,OPS
25072736,ABY,A321,2025-07-17 19:40:00,2025-07-17 23:50:00,Pax,DAC,197,164,38,38,OPS
25072739,ABY,A320,2025-07-17 19:40:00,2025-07-17 21:25:00,Pax,ADD,162,141,16,29,OPS
25072740,ABY,A320,2025-07-17 19:45:00,2025-07-18 00:36:00,Pax,MAA,173,170,54,33,OPS
25072743,ABY,A320,2025-07-17 19:45:00,2025-07-17 21:05:00,Pax,CMB,174,171,34,1C,OPS
25072737,ABY,A321,2025-07-17 19:55:00,2025-07-17 22:15:00,Pax,BKK,180,215,14,23,OPS
25072734,AXB,B738,2025-07-17 20:00:00,2025-07-17 21:00:00,Pax,CCJ,170,183,23,6,OPS
25072742,ABY,A321,2025-07-17 20:00:00,2025-07-17 22:15:00,Pax,HKT,198,203,32,21,OPS
25072756,ABY,A320,2025-07-17 20:05:00,2025-07-17 22:25:00,Pax,CMB,145,155,36,25,OPS
25072750,ABY,A320,2025-07-17 20:05:00,2025-07-17 21:20:00,Pax,AMM,174,175,5,26,OPS
25072753,ABY,A321,2025-07-17 20:20:00,2025-07-17 21:45:00,Pax,TZX,210,214,6,14,OPS
25072738,QTR,A320,2025-07-17 20:20:00,2025-07-17 21:25:00,Pax,DOH,141,121,7,1B,OPS
25072741,ABY,A320,2025-07-17 20:25:00,2025-07-17 21:45:00,Pax,TAS,154,174,31,16,OPS
25072748,ABY,A320,2025-07-17 20:25:00,2025-07-17 22:10:00,Pax,BLR,115,166,25,24,OPS
25072752,ABY,A320,2025-07-17 20:30:00,2025-07-17 22:00:00,Pax,HBE,153,177,26,31,OPS
25072747,ABY,A320,2025-07-17 20:30:00,2025-07-17 21:35:00,Pax,LYP,137,94,35,30,OPS
25072744,ABY,A320,2025-07-17 20:30:00,2025-07-17 21:20:00,Pax,DME,137,97,3,3,OPS
25072746,ABY,A321,2025-07-17 20:35:00,2025-07-17 21:40:00,Pax,KUL,152,217,21,7,OPS
25072745,ABY,A320,2025-07-17 20:45:00,2025-07-18 12:55:00,Pax,CGP,148,150,37,39,OPS
25072751,ABY,A320,2025-07-17 20:50:00,2025-07-17 21:45:00,Pax,COK,159,167,8,8,OPS
25072757,ABY,A321,2025-07-17 20:50:00,2025-07-17 22:50:00,Pax,SKT,203,162,30,34,OPS
25072759,ABY,A320,2025-07-17 20:50:00,2025-07-17 23:35:00,Pax,BOM,177,170,1B,22,OPS
25072754,ABY,A320,2025-07-17 21:00:00,2025-07-17 22:10:00,Pax,CCJ,175,171,22,5,OPS
25072758,ABY,A320,2025-07-17 21:10:00,2025-07-17 22:05:00,Pax,CJB,166,164,33,4,OPS
25072765,ABY,A320,2025-07-17 21:20:00,2025-07-17 23:15:00,Pax,JAI,124,168,52,1A,OPS
25072764,ABY,A320,2025-07-17 21:40:00,2025-07-17 23:10:00,Pax,NAG,149,170,4,1C,OPS
25072755,IGO,A320,2025-07-17 21:40:00,2025-07-17 22:40:00,Pax,HYD,152,182,24,6,OPS
25072768,ABY,A321,2025-07-17 21:50:00,2025-07-17 23:10:00,Pax,KHI,208,127,7,3,OPS
25072771,SVI,A320,2025-07-17 22:00:00,2025-07-19 20:30:00,Cgo,DWC,0,0,84,51,OPS
25072766,ABY,A320,2025-07-17 22:20:00,2025-07-17 23:10:00,Pax,DEL,173,163,8,8,OPS
25072774,ABY,A320,2025-07-17 22:25:00,2025-07-18 05:50:00,Pax,TUU,148,137,31,31,OPS
25072770,ABY,A320,2025-07-17 22:25:00,2025-07-18 07:30:00,Pax,MED,165,175,35,30,OPS
25072763,AXB,A320,2025-07-17 22:30:00,2025-07-18 00:55:00,Pax,DEL,148,183,23,7,OPS
25072769,FJL,A320,2025-07-17 22:55:00,2025-07-18 00:01:00,Pax,LHE,130,141,25,5,OPS
25072775,ABY,A320,2025-07-17 23:25:00,2025-07-18 01:20:00,Pax,NJF,165,102,7,6,OPS
25072773,AXB,B738,2025-07-17 23:28:00,2025-07-18 03:05:00,Pax,BOM,100,163,22,32,OPS
25072772,QTR,A320,2025-07-17 23:30:00,2025-07-18 00:30:00,Pax,DOH,134,58,3,4,OPS
25072776,ABY,A320,2025-07-17 23:40:00,2025-07-18 01:15:00,Pax,DAC,175,153,14,8,OPS
