MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25074003,ABY,A320,2025-07-25 06:00:00,2025-07-25 09:45:00,Pax,EBL,165,165,50,39,OPS
25074012,ABY,A320,2025-07-25 06:15:00,2025-07-25 08:00:00,Pax,VIE,158,136,25,25,OPS
25074029,PGT,A320,2025-07-25 06:15:00,2025-07-25 07:20:00,Pax,SAW,154,152,23,29,OPS
25074030,ABY,A320,2025-07-25 06:15:00,2025-07-25 09:00:00,Pax,GOX,161,143,37,35,OPS
25074016,ABY,A320,2025-07-25 06:30:00,2025-07-25 08:05:00,Pax,BAH,165,121,16,1C,OPS
25074022,ABY,A320,2025-07-25 06:30:00,2025-07-25 11:45:00,Pax,BSR,163,129,1C,52,OPS
25074005,KQA,B738,2025-07-25 06:30:00,2025-07-25 10:00:00,Cgo,NBO,0,0,55,51,OPS
25074021,ABY,A320,2025-07-25 06:35:00,2025-07-25 07:50:00,Pax,GYD,158,171,24,8,OPS
25074024,ABY,A320,2025-07-25 06:35:00,2025-07-25 08:10:00,Pax,TBS,155,147,21,22,OPS
25074007,ABY,A320,2025-07-25 06:35:00,2025-07-25 07:55:00,Pax,CAI,75,166,3,31,OPS
25074028,ABY,A320,2025-07-25 06:40:00,2025-07-25 09:25:00,Pax,IST,131,132,40,36,OPS
25074025,ABY,A320,2025-07-25 06:40:00,2025-07-25 09:10:00,Pax,EBB,146,161,38,23,OPS
25074009,ABY,A320,2025-07-25 06:40:00,2025-07-25 08:45:00,Pax,TAS,124,166,30,32,OPS
25074011,ABY,A320,2025-07-25 06:40:00,2025-07-25 07:50:00,Pax,MLE,165,160,6,5,OPS
25074027,ABY,A320,2025-07-25 06:40:00,2025-07-25 08:05:00,Pax,MCT,158,140,4,1B,OPS
25074018,ABY,A320,2025-07-25 06:40:00,2025-07-25 08:45:00,Pax,AER,174,167,26,34,OPS
25074015,ABY,A321,2025-07-25 06:45:00,2025-07-25 08:10:00,Pax,DMM,195,205,8,14,OPS
25074017,ABY,A320,2025-07-25 06:50:00,2025-07-25 08:55:00,Pax,KRK,165,172,34,33,OPS
25074014,ABY,A320,2025-07-25 07:00:00,2025-07-25 09:00:00,Pax,DME,170,132,32,24,OPS
25074023,ABY,A321,2025-07-25 07:00:00,2025-07-25 09:00:00,Pax,NBO,194,208,14,21,OPS
25074020,ABY,A321,2025-07-25 07:00:00,2025-07-25 07:50:00,Pax,BKK,200,206,5,3,OPS
25074013,ABY,A320,2025-07-25 07:00:00,2025-07-25 08:45:00,Pax,DOH,166,173,1B,1A,OPS
25074010,AXB,B738,2025-07-25 07:05:00,2025-07-25 08:05:00,Pax,CNN,113,191,22,26,OPS
25074019,ABY,A320,2025-07-25 07:05:00,2025-07-25 08:05:00,Pax,EVN,166,164,29,7,OPS
25074026,ABY,A320,2025-07-25 07:20:00,2025-07-25 12:55:00,Pax,TRV,158,169,62,37,OPS
25074031,ABY,A320,2025-07-25 08:10:00,2025-07-25 09:20:00,Pax,BEY,163,172,7,4,OPS
25074035,RWD,B738,2025-07-25 08:10:00,2025-07-25 11:00:00,Cgo,KGL,0,0,57,57,OPS
25074039,FJL,A320,2025-07-25 08:15:00,2025-07-25 09:05:00,Pax,ISB,111,127,54,6,OPS
25074036,MSC,B738,2025-07-25 09:00:00,2025-07-25 10:00:00,Pax,CAI,178,151,3,5,OPS
25074033,ETH,B763,2025-07-25 09:00:00,2025-07-25 11:00:00,Cgo,EDL,0,0,51,55,OPS
25074037,ABY,A320,2025-07-25 09:05:00,2025-07-25 09:55:00,Pax,BGW,170,173,5,3,OPS
25074034,ABY,A320,2025-07-25 09:10:00,2025-07-25 10:00:00,Pax,LRR,160,52,8,7,OPS
25074045,SVI,A321,2025-07-25 10:00:00,2025-07-25 13:30:00,Cgo,PZU,0,0,59,53,OPS
25074038,SYR,A320,2025-07-25 10:05:00,2025-07-25 11:05:00,Pax,DAM,33,106,4,4,OPS
25074040,ETH,B763,2025-07-25 10:30:00,2025-07-25 12:30:00,Cgo,KAN,0,0,61,51,OPS
25074041,AXB,A320,2025-07-25 10:40:00,2025-07-25 12:05:00,Pax,VNS,144,182,24,7,OPS
25074043,AXB,B738,2025-07-25 10:40:00,2025-07-25 13:40:00,Pax,TRV,178,188,22,32,OPS
25074042,ABY,A320,2025-07-25 10:45:00,2025-07-25 12:10:00,Pax,MHD,162,160,7,1A,OPS
25074056,ABY,A320,2025-07-25 10:55:00,2025-07-25 12:55:00,Pax,CGP,175,127,23,22,OPS
25074047,ABY,A320,2025-07-25 11:00:00,2025-07-25 12:00:00,Pax,YNB,142,175,21,3,OPS
25074044,ABY,A320,2025-07-25 11:10:00,2025-07-25 12:30:00,Pax,SYZ,170,159,25,1B,OPS
25074046,ABY,A320,2025-07-25 11:15:00,2025-07-25 13:20:00,Pax,KHI,100,162,16,24,OPS
25074057,ABY,A321,2025-07-25 11:20:00,2025-07-25 12:45:00,Pax,CAI,206,205,5,23,OPS
25074049,ABY,A320,2025-07-25 11:40:00,2025-07-25 13:05:00,Pax,KRK,121,65,30,25,OPS
25074050,ABY,A320,2025-07-25 11:40:00,2025-07-25 12:45:00,Pax,AHB,154,175,6,6,OPS
25074048,ABY,A320,2025-07-25 11:40:00,2025-07-25 12:30:00,Pax,MED,63,151,8,4,OPS
25074051,ABY,A320,2025-07-25 11:55:00,2025-07-25 13:05:00,Pax,GYD,125,177,3,8,OPS
25074052,ABY,A320,2025-07-25 11:55:00,2025-07-25 13:15:00,Pax,IST,169,136,26,16,OPS
25074053,ABY,A320,2025-07-25 12:00:00,2025-07-25 13:10:00,Pax,COK,122,165,32,1C,OPS
25074054,ABY,A321,2025-07-25 12:05:00,2025-07-25 14:00:00,Pax,JED,204,215,14,14,OPS
25074059,ABY,A320,2025-07-25 12:10:00,2025-07-25 13:15:00,Pax,DAC,160,111,24,5,OPS
25074061,ABY,A321,2025-07-25 12:15:00,2025-07-25 14:25:00,Pax,AJF,202,193,7,21,OPS
25074055,ABY,A320,2025-07-25 12:20:00,2025-07-25 13:05:00,Pax,DEL,147,164,4,3,OPS
25074058,ABY,A320,2025-07-25 12:40:00,2025-07-25 14:00:00,Pax,DOH,41,144,21,7,OPS
25074062,ABY,A321,2025-07-25 13:10:00,2025-07-25 14:40:00,Pax,TZX,212,210,4,4,OPS
25074060,ABY,A320,2025-07-25 13:20:00,2025-07-25 14:20:00,Pax,GIZ,106,165,25,6,OPS
25074066,ABY,A320,2025-07-25 13:40:00,2025-07-25 15:00:00,Pax,KWI,163,176,16,3,OPS
25074064,PIA,A320,2025-07-25 13:45:00,2025-07-25 15:00:00,Pax,MUX,142,59,3,8,OPS
25074069,ABY,A320,2025-07-25 14:25:00,2025-07-25 15:30:00,Pax,ELQ,155,173,24,5,OPS
25074067,IGO,A320,2025-07-25 14:35:00,2025-07-25 15:35:00,Pax,ATQ,148,155,5,7,OPS
25074070,FJL,A320,2025-07-25 14:40:00,2025-07-25 15:40:00,Pax,LHE,139,158,23,6,OPS
25074072,ABY,A320,2025-07-25 14:55:00,2025-07-25 22:25:00,Pax,CMB,174,170,52,36,OPS
25074081,AMA,A30B,2025-07-25 15:00:00,2025-07-26 05:30:00,Cgo,FRU,0,0,57,51,OPS
25074068,AXB,B738,2025-07-25 15:05:00,2025-07-25 16:45:00,Pax,STV,131,154,22,14,OPS
25074071,ABY,A320,2025-07-25 15:05:00,2025-07-25 16:35:00,Pax,BOM,141,168,4,1A,OPS
25074075,ABY,A320,2025-07-25 15:15:00,2025-07-25 16:15:00,Pax,SLL,171,182,7,4,OPS
25074079,ABY,A320,2025-07-25 15:20:00,2025-07-25 21:25:00,Pax,ADD,175,156,26,35,OPS
25074073,ABY,A320,2025-07-25 15:40:00,2025-07-25 16:30:00,Pax,WAW,137,153,8,3,OPS
25074077,QTR,A320,2025-07-25 15:45:00,2025-07-25 16:50:00,Pax,DOH,135,120,3,8,OPS
25074078,ABY,A320,2025-07-25 15:45:00,2025-07-25 17:00:00,Pax,BAH,134,172,5,1B,OPS
25074080,ABY,A320,2025-07-25 16:00:00,2025-07-25 16:55:00,Pax,KTM,169,130,16,5,OPS
25074083,ABY,A320,2025-07-25 16:10:00,2025-07-25 17:10:00,Pax,KWI,83,174,21,6,OPS
25074138,ACP,B762,2025-07-25 16:30:00,2025-07-26 03:50:00,Cgo,JUB,0,0,59,53,OPS
25074082,ABY,A320,2025-07-25 16:45:00,2025-07-25 17:35:00,Pax,DOH,131,169,25,4,OPS
25074086,IAW,B738,2025-07-25 16:45:00,2025-07-25 17:45:00,Pax,BGW,76,145,4,7,OPS
25074085,ABY,A320,2025-07-25 16:55:00,2025-07-25 18:00:00,Pax,BEY,103,177,23,1C,OPS
25074090,ABY,A320,2025-07-25 17:05:00,2025-07-25 19:20:00,Pax,BAH,151,178,16,1A,OPS
25074084,ABY,A320,2025-07-25 17:10:00,2025-07-25 17:55:00,Pax,MCT,151,177,7,3,OPS
25074089,ABY,A320,2025-07-25 17:15:00,2025-07-25 18:55:00,Pax,KUF,153,100,24,14,OPS
25074088,KNE,B738,2025-07-25 17:20:00,2025-07-25 18:20:00,Pax,JED,77,132,6,8,OPS
25074087,ABY,A320,2025-07-25 17:40:00,2025-07-25 18:55:00,Pax,SVX,173,159,5,5,OPS
25074098,QTR,A320,2025-07-25 17:50:00,2025-07-25 19:20:00,Pax,DOH,102,113,3,1B,OPS
25074092,ABY,A320,2025-07-25 18:05:00,2025-07-25 18:55:00,Pax,ATH,167,112,14,6,OPS
25074091,ABY,A320,2025-07-25 18:10:00,2025-07-25 19:10:00,Pax,DOH,84,154,8,4,OPS
25074097,ABY,A320,2025-07-25 18:15:00,2025-07-25 21:30:00,Pax,FRU,100,174,33,34,OPS
25074094,ABQ,A321,2025-07-25 18:30:00,2025-07-25 19:45:00,Pax,ISB,201,94,7,7,OPS
25074096,AXB,B738,2025-07-25 18:50:00,2025-07-25 19:50:00,Pax,TRZ,174,187,23,3,OPS
25074100,ABY,A320,2025-07-25 18:55:00,2025-07-25 20:50:00,Pax,SAW,139,177,29,1C,OPS
25074099,ABY,A320,2025-07-25 19:00:00,2025-07-25 19:50:00,Pax,BEY,95,170,4,8,OPS
25074103,ABY,A320,2025-07-25 19:30:00,2025-07-25 22:10:00,Pax,BLR,169,166,31,32,OPS
25074105,ABY,A320,2025-07-25 19:30:00,2025-07-25 20:50:00,Pax,SPX,120,169,39,16,OPS
25074101,SYR,A320,2025-07-25 19:30:00,2025-07-25 20:30:00,Pax,DAM,92,73,6,6,OPS
25074104,ABY,A320,2025-07-25 19:40:00,2025-07-25 20:30:00,Pax,AMM,163,169,22,5,OPS
25074114,ABY,A321,2025-07-25 19:40:00,2025-07-25 21:20:00,Pax,AMM,206,215,5,14,OPS
25074106,ABY,A320,2025-07-25 19:45:00,2025-07-25 21:30:00,Pax,DAC,131,128,40,29,OPS
25074102,ABY,A320,2025-07-25 19:55:00,2025-07-25 21:20:00,Pax,DME,159,162,24,4,OPS
25074108,ABY,A321,2025-07-25 20:00:00,2025-07-25 22:15:00,Pax,BKK,209,212,21,21,OPS
25074109,ABY,A320,2025-07-25 20:05:00,2025-07-25 21:25:00,Pax,ALA,170,165,3,1A,OPS
25074118,QTR,A320,2025-07-25 20:20:00,2025-07-25 21:25:00,Pax,DOH,95,124,8,7,OPS
25074107,ABY,A321,2025-07-25 20:25:00,2025-07-25 21:40:00,Pax,KUL,116,214,4,3,OPS
25074115,ABY,A320,2025-07-25 20:25:00,2025-07-25 21:35:00,Pax,HBE,134,175,37,30,OPS
25074113,ABY,A320,2025-07-25 20:30:00,2025-07-25 22:05:00,Pax,TAS,155,156,16,26,OPS
25074121,ABY,A320,2025-07-25 20:30:00,2025-07-25 21:45:00,Pax,TZX,165,175,7,1B,OPS
25074123,ABY,A320,2025-07-25 20:35:00,2025-07-26 00:38:00,Pax,BOM,180,171,1C,33,OPS
25074120,ABY,A320,2025-07-25 20:40:00,2025-07-25 21:45:00,Pax,COK,168,169,35,8,OPS
25074112,ABY,A320,2025-07-25 20:45:00,2025-07-25 21:45:00,Pax,MAA,145,167,36,22,OPS
25074116,ABY,A320,2025-07-25 20:45:00,2025-07-25 21:35:00,Pax,LYP,172,100,1A,25,OPS
25074117,ABY,A320,2025-07-25 20:50:00,2025-07-25 22:05:00,Pax,CJB,167,172,34,24,OPS
25074119,ABY,A320,2025-07-25 20:50:00,2025-07-25 22:20:00,Pax,TRV,115,166,1B,31,OPS
25074124,ABY,A321,2025-07-25 20:50:00,2025-07-25 22:20:00,Pax,ATZ,212,198,38,23,OPS
25074122,ABY,A320,2025-07-25 21:00:00,2025-07-25 22:10:00,Pax,CCJ,164,169,6,6,OPS
25074127,ABY,A320,2025-07-25 21:10:00,2025-07-25 22:10:00,Pax,HBE,125,175,32,16,OPS
25074125,ABY,A321,2025-07-25 21:20:00,2025-07-25 22:15:00,Pax,HKT,211,216,23,5,OPS
25074129,ABY,A320,2025-07-25 21:20:00,2025-07-25 23:15:00,Pax,JAI,160,170,30,1C,OPS
25074126,IGO,A320,2025-07-25 21:40:00,2025-07-25 22:40:00,Pax,HYD,154,180,3,14,OPS
25074128,ABY,A320,2025-07-25 21:40:00,2025-07-25 22:30:00,Pax,HYD,164,172,5,4,OPS
25074131,ABY,A320,2025-07-25 21:50:00,2025-07-25 22:50:00,Pax,SKT,164,124,8,1A,OPS
25074134,ABY,A321,2025-07-25 21:50:00,2025-07-25 22:40:00,Pax,CAI,206,202,39,7,OPS
25074133,ABY,A320,2025-07-25 22:20:00,2025-07-25 23:10:00,Pax,KHI,107,166,25,8,OPS
25074135,ABY,A320,2025-07-25 22:25:00,2025-07-25 23:10:00,Pax,DEL,137,167,7,3,OPS
25074136,ABY,A321,2025-07-25 22:25:00,2025-07-26 07:40:00,Pax,BGY,206,185,33,30,OPS
25074132,AXB,B38M,2025-07-25 22:30:00,2025-07-26 00:14:00,Pax,CNN,166,182,22,16,OPS
25074130,AXB,A320,2025-07-25 22:30:00,2025-07-26 00:55:00,Pax,DEL,154,176,24,1B,OPS
25074137,FJL,A320,2025-07-25 22:55:00,2025-07-25 23:55:00,Pax,LHE,135,135,6,5,OPS
25074141,ABY,A320,2025-07-25 23:20:00,2025-07-26 02:10:00,Pax,KTM,43,170,16,6,OPS
25074143,ABY,A320,2025-07-25 23:25:00,2025-07-26 07:35:00,Pax,SLL,167,169,35,32,OPS
25074139,QTR,A320,2025-07-25 23:30:00,2025-07-26 00:30:00,Pax,DOH,37,90,4,7,OPS
25074144,ABY,A320,2025-07-25 23:40:00,2025-07-26 00:25:00,Pax,AMD,172,163,3,4,OPS
25074142,AXB,B738,2025-07-25 23:44:00,2025-07-26 03:05:00,Pax,BOM,81,172,29,34,OPS
25074140,PIA,A320,2025-07-25 23:45:00,2025-07-26 01:00:00,Pax,ISB,142,93,26,8,OPS
25074145,BBC,B738,2025-07-25 23:55:00,2025-07-26 01:15:00,Pax,ZYL,159,103,7,3,OPS
