MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25070345,ABY,A320,2025-07-03 06:35:00,2025-07-03 09:55:00,Pax,BGW,168,170,1C,39,OPS
25070333,ABY,A320,2025-07-03 06:40:00,2025-07-03 07:55:00,Pax,BGW,123,170,31,6,OPS
25070323,ABY,A320,2025-07-03 06:40:00,2025-07-03 08:10:00,Pax,KWI,133,112,34,1C,OPS
25070336,ABY,A320,2025-07-03 06:40:00,2025-07-03 09:55:00,Pax,ALA,139,141,37,52,OPS
25070344,ABY,A320,2025-07-03 06:40:00,2025-07-03 09:20:00,Pax,BEY,152,179,39,31,OPS
25070327,ABY,A320,2025-07-03 06:40:00,2025-07-03 07:50:00,Pax,MLE,144,170,52,3,OPS
25070331,ABY,A320,2025-07-03 06:45:00,2025-07-03 08:05:00,Pax,MCT,148,158,54,1B,OPS
25070328,ABY,A321,2025-07-03 06:45:00,2025-07-03 08:00:00,Pax,HKT,203,217,7,4,OPS
25070335,ABY,A320,2025-07-03 07:00:00,2025-07-03 13:05:00,Pax,DEL,165,169,62,35,OPS
25070334,ABY,A320,2025-07-03 07:00:00,2025-07-03 08:10:00,Pax,DMM,109,165,8,1A,OPS
25070340,ABY,A320,2025-07-03 07:00:00,2025-07-03 08:50:00,Pax,FRU,144,170,3,16,OPS
25070330,ABY,A320,2025-07-03 07:00:00,2025-07-03 07:55:00,Pax,CAI,126,160,24,8,OPS
25070332,ABY,A320,2025-07-03 07:00:00,2025-07-03 09:00:00,Pax,NJF,84,174,50,23,OPS
25070320,AXB,B738,2025-07-03 07:05:00,2025-07-03 08:05:00,Pax,CNN,110,185,23,24,OPS
25070342,ABY,A320,2025-07-03 07:20:00,2025-07-03 08:45:00,Pax,DOH,153,139,25,7,OPS
25070341,NIA,A320,2025-07-03 08:00:00,2025-07-03 09:00:00,Pax,CAI,152,163,56,5,OPS
25070351,ABY,A320,2025-07-03 08:10:00,2025-07-03 13:15:00,Pax,EVN,93,149,22,33,OPS
25070348,FJL,A320,2025-07-03 08:15:00,2025-07-03 09:05:00,Pax,ISB,174,168,4,3,OPS
25070353,MSC,B738,2025-07-03 09:00:00,2025-07-03 10:00:00,Pax,CAI,166,159,5,4,OPS
25070349,ABY,A320,2025-07-03 09:05:00,2025-07-03 11:15:00,Pax,HAS,172,163,16,6,OPS
25070347,UPS,B744,2025-07-03 09:05:00,2025-07-03 11:05:00,Cgo,CGN,0,0,51,51,OPS
25070356,ABY,A320,2025-07-03 09:10:00,2025-07-03 13:10:00,Pax,COK,174,170,23,29,OPS
25070355,RWD,B738,2025-07-03 09:10:00,2025-07-03 11:10:00,Cgo,KGL,0,0,53,53,OPS
25070352,CGS,B738,2025-07-03 09:10:00,2025-07-03 11:25:00,Cgo,EDL,0,0,54,61,OPS
25070350,MSR,A332,2025-07-03 09:15:00,2025-07-03 11:15:00,Cgo,CAI,0,0,61,59,OPS
25070354,ETH,B738,2025-07-03 09:35:00,2025-07-03 11:00:00,Cgo,NBO,0,0,59,55,OPS
25070358,QTR,A320,2025-07-03 09:55:00,2025-07-03 11:20:00,Pax,DOH,137,135,4,3,OPS
25070359,SYR,A320,2025-07-03 10:05:00,2025-07-03 11:05:00,Pax,DAM,3,161,3,5,OPS
25070361,KQA,B738,2025-07-03 10:15:00,2025-07-03 11:15:00,Cgo,NBO,0,0,55,57,OPS
25070363,AXB,A320,2025-07-03 10:40:00,2025-07-03 12:05:00,Pax,VNS,126,186,8,22,OPS
25070362,ABY,A320,2025-07-03 10:45:00,2025-07-03 12:35:00,Pax,NJF,169,177,7,1A,OPS
25070373,ABY,A320,2025-07-03 10:55:00,2025-07-03 13:15:00,Pax,DAC,169,155,14,16,OPS
25070365,ABY,A320,2025-07-03 11:00:00,2025-07-03 12:30:00,Pax,MED,172,127,6,14,OPS
25070364,ABY,A320,2025-07-03 11:10:00,2025-07-03 13:15:00,Pax,TUU,143,166,30,1B,OPS
25070370,ABY,A320,2025-07-03 11:20:00,2025-07-03 12:45:00,Pax,AHB,124,174,5,4,OPS
25070367,ABY,A320,2025-07-03 11:40:00,2025-07-03 12:55:00,Pax,TRV,162,174,25,5,OPS
25070366,ABY,A320,2025-07-03 11:40:00,2025-07-03 13:05:00,Pax,KRK,152,161,16,1C,OPS
25070368,ABY,A320,2025-07-03 11:50:00,2025-07-03 13:05:00,Pax,GYD,91,167,3,8,OPS
25070369,ABY,A320,2025-07-03 11:55:00,2025-07-03 12:55:00,Pax,CGP,173,156,21,7,OPS
25070372,ABY,A321,2025-07-03 12:05:00,2025-07-03 14:40:00,Pax,TZX,179,195,4,21,OPS
25070374,ABY,A320,2025-07-03 12:10:00,2025-07-03 13:05:00,Pax,KTM,91,174,32,3,OPS
25070378,ABY,A321,2025-07-03 12:15:00,2025-07-03 14:00:00,Pax,JED,144,176,8,6,OPS
25070377,ABY,A321,2025-07-03 12:20:00,2025-07-03 17:20:00,Pax,BGY,207,175,34,34,OPS
25070385,ABY,A320,2025-07-03 13:15:00,2025-07-03 16:35:00,Pax,BOM,83,170,14,31,OPS
25070376,ABY,A320,2025-07-03 13:20:00,2025-07-03 14:25:00,Pax,AJF,66,114,26,4,OPS
25070371,PIA,A320,2025-07-03 13:45:00,2025-07-03 15:00:00,Pax,ISB,139,154,24,1C,OPS
25070382,ABY,A320,2025-07-03 13:55:00,2025-07-03 14:55:00,Pax,DAC,49,130,3,5,OPS
25070379,ABY,A320,2025-07-03 14:00:00,2025-07-03 15:10:00,Pax,RUH,128,174,6,3,OPS
25070381,TQQ,B738,2025-07-03 14:00:00,2025-07-03 15:00:00,Pax,PZU,77,162,5,7,OPS
25070380,ABY,A320,2025-07-03 14:15:00,2025-07-03 15:30:00,Pax,ELQ,5,174,16,1A,OPS
25070386,IGO,A320,2025-07-03 14:35:00,2025-07-03 15:35:00,Pax,ATQ,156,181,8,6,OPS
25070384,FJL,A320,2025-07-03 14:40:00,2025-07-03 15:40:00,Pax,LHE,154,135,7,8,OPS
25070383,AXB,B738,2025-07-03 15:05:00,2025-07-03 16:25:00,Pax,IDR,58,179,23,14,OPS
25070390,ABY,A320,2025-07-03 15:05:00,2025-07-03 16:55:00,Pax,KTM,131,161,3,1B,OPS
25070388,ABY,A320,2025-07-03 15:15:00,2025-07-03 16:15:00,Pax,SLL,83,120,4,4,OPS
25070391,ABY,A320,2025-07-03 15:45:00,2025-07-03 16:35:00,Pax,DMM,177,174,6,3,OPS
25070389,QTR,A320,2025-07-03 15:45:00,2025-07-03 16:50:00,Pax,DOH,131,134,5,7,OPS
25070387,RMX,B738,2025-07-03 16:00:00,2025-07-04 05:00:00,Cgo,BEN,0,0,62,51,OPS
25070392,ABY,A320,2025-07-03 16:00:00,2025-07-03 17:00:00,Pax,BAH,147,145,25,5,OPS
25070394,ABY,A320,2025-07-03 16:10:00,2025-07-03 17:10:00,Pax,KWI,47,170,21,6,OPS
25070393,ABY,A320,2025-07-03 16:35:00,2025-07-03 17:35:00,Pax,DOH,152,85,7,8,OPS
25070396,IAW,B38M,2025-07-03 16:45:00,2025-07-03 17:45:00,Pax,BGW,32,140,4,16,OPS
25070400,ABY,A320,2025-07-03 16:55:00,2025-07-03 17:55:00,Pax,MCT,73,175,6,4,OPS
25070395,ABY,A320,2025-07-03 17:10:00,2025-07-03 18:00:00,Pax,BEY,177,176,8,3,OPS
25070397,KNE,B738,2025-07-03 17:20:00,2025-07-03 18:20:00,Pax,JED,17,160,5,14,OPS
25070398,ABY,A320,2025-07-03 17:30:00,2025-07-03 18:30:00,Pax,DME,91,69,14,7,OPS
25070399,ABY,A320,2025-07-03 17:40:00,2025-07-03 18:55:00,Pax,KZN,79,89,16,5,OPS
25070404,ABY,A320,2025-07-03 17:45:00,2025-07-03 18:55:00,Pax,SVX,124,89,23,6,OPS
25070403,ABY,A320,2025-07-03 17:50:00,2025-07-03 19:20:00,Pax,BAH,47,88,25,1B,OPS
25070401,QTR,A320,2025-07-03 17:50:00,2025-07-03 19:20:00,Pax,DOH,127,95,3,1A,OPS
25070416,ABY,A320,2025-07-03 18:20:00,2025-07-03 20:30:00,Pax,AMM,91,177,21,8,OPS
25070407,ABY,A320,2025-07-03 18:20:00,2025-07-03 21:35:00,Pax,LYP,170,126,24,39,OPS
25070409,ABY,A320,2025-07-03 18:50:00,2025-07-03 19:50:00,Pax,BEY,83,171,5,4,OPS
25070406,AXB,B738,2025-07-03 19:05:00,2025-07-03 20:05:00,Pax,TRZ,170,178,4,3,OPS
25070410,SYR,A320,2025-07-03 19:30:00,2025-07-03 20:30:00,Pax,DAM,69,161,7,5,OPS
25070411,ABY,A320,2025-07-03 19:30:00,2025-07-03 21:05:00,Pax,HBE,112,167,33,32,OPS
25070431,ABY,A320,2025-07-03 19:30:00,2025-07-03 21:45:00,Pax,COK,143,167,3,30,OPS
25070415,ABY,A320,2025-07-03 19:40:00,2025-07-03 21:05:00,Pax,CMB,125,175,14,1A,OPS
25070418,ABY,A321,2025-07-03 19:40:00,2025-07-03 21:45:00,Pax,TZX,208,187,30,23,OPS
25070430,ABY,A320,2025-07-03 19:45:00,2025-07-03 21:20:00,Pax,AMM,178,181,31,1C,OPS
25070419,ABY,A320,2025-07-03 19:55:00,2025-07-03 21:25:00,Pax,ADD,170,158,16,14,OPS
25070412,AXB,B738,2025-07-03 20:00:00,2025-07-03 21:00:00,Pax,CCJ,157,185,22,6,OPS
25070432,ABY,A321,2025-07-03 20:00:00,2025-07-03 22:15:00,Pax,HKT,207,217,23,21,OPS
25070421,ABY,A320,2025-07-03 20:05:00,2025-07-03 22:25:00,Pax,CMB,170,174,29,22,OPS
25070357,QTR,A320,2025-07-03 20:20:00,2025-07-03 21:25:00,Pax,DOH,128,132,5,1B,OPS
25070428,ABY,A320,2025-07-03 20:25:00,2025-07-03 22:10:00,Pax,BLR,116,169,26,25,OPS
25070424,ABY,A320,2025-07-03 20:30:00,2025-07-03 21:45:00,Pax,MAA,152,173,1A,7,OPS
25070425,ABY,A320,2025-07-03 20:30:00,2025-07-04 06:05:00,Pax,UET,168,117,39,33,OPS
25070422,ABY,A320,2025-07-03 20:30:00,2025-07-03 22:00:00,Pax,HBE,128,173,25,26,OPS
25070445,ABY,A320,2025-07-03 20:35:00,2025-07-04 00:50:00,Pax,BOM,83,170,32,37,OPS
25070423,ABY,A321,2025-07-03 20:35:00,2025-07-03 21:40:00,Pax,KUL,157,215,4,4,OPS
25070427,ABY,A320,2025-07-03 20:40:00,2025-07-03 22:20:00,Pax,TRV,151,171,35,24,OPS
25070429,ABY,A320,2025-07-03 20:45:00,2025-07-03 22:50:00,Pax,SKT,177,155,1B,31,OPS
25070435,ABY,A320,2025-07-03 20:50:00,2025-07-04 00:04:00,Pax,DAC,174,166,21,34,OPS
25070440,ABY,A321,2025-07-03 20:50:00,2025-07-03 22:40:00,Pax,CAI,191,213,8,29,OPS
25070438,ABY,A320,2025-07-03 20:50:00,2025-07-03 22:05:00,Pax,TAS,172,154,36,3,OPS
25070434,ABY,A321,2025-07-03 21:00:00,2025-07-03 22:15:00,Pax,BKK,197,209,7,5,OPS
25070426,ABY,A320,2025-07-03 21:05:00,2025-07-03 22:10:00,Pax,CCJ,71,175,40,16,OPS
25070437,ABY,A320,2025-07-03 21:10:00,2025-07-03 22:05:00,Pax,CJB,149,175,34,8,OPS
25070436,ABY,A320,2025-07-03 21:20:00,2025-07-03 22:30:00,Pax,HYD,69,168,37,6,OPS
25070433,IGO,A320,2025-07-03 21:40:00,2025-07-03 22:40:00,Pax,HYD,132,186,6,1A,OPS
25070439,ABY,A320,2025-07-03 21:40:00,2025-07-04 00:13:00,Pax,JAI,167,163,22,1C,OPS
25070444,ABY,A320,2025-07-03 21:50:00,2025-07-04 00:10:00,Pax,DEL,151,165,14,1B,OPS
25070442,ABY,A321,2025-07-03 21:50:00,2025-07-04 00:15:00,Pax,KHI,209,161,5,14,OPS
25070443,ABY,A321,2025-07-03 22:10:00,2025-07-04 07:50:00,Pax,BKK,167,200,33,30,OPS
25070449,ABY,A320,2025-07-03 22:20:00,2025-07-04 00:48:00,Pax,NAG,173,166,4,7,OPS
25070446,ABY,A321,2025-07-03 22:25:00,2025-07-04 07:30:00,Pax,RUH,53,205,30,32,OPS
25070448,ABY,A320,2025-07-03 22:25:00,2025-07-04 00:10:00,Pax,CGP,174,155,16,4,OPS
25070447,ABY,A320,2025-07-03 22:40:00,2025-07-04 00:25:00,Pax,AMD,99,165,7,3,OPS
25070450,FJL,A320,2025-07-03 22:55:00,2025-07-04 00:27:00,Pax,LHE,169,152,3,5,OPS
25070451,ABY,A320,2025-07-03 23:25:00,2025-07-04 02:10:00,Pax,KTM,117,174,8,6,OPS
25070453,AXB,B738,2025-07-03 23:47:00,2025-07-04 03:05:00,Pax,BOM,97,152,23,31,OPS
