MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25074172,ABY,A320,2025-07-26 04:00:00,2025-07-26 07:30:00,Pax,JED,165,153,50,60,OPS
25074170,ABY,A321,2025-07-26 04:05:00,2025-07-26 08:10:00,Pax,DMM,101,212,31,56,OPS
25074166,ABY,A320,2025-07-26 04:10:00,2025-07-26 07:30:00,Pax,RUH,174,172,62,52,OPS
25074167,QTR,A320,2025-07-26 04:10:00,2025-07-26 05:40:00,Pax,DOH,91,124,7,5,OPS
25074171,ABY,A320,2025-07-26 04:40:00,2025-07-26 07:00:00,Pax,KHI,172,120,30,6,OPS
25074168,AXB,B738,2025-07-26 05:00:00,2025-07-26 06:00:00,Pax,COK,173,182,3,4,OPS
25074169,ABY,A320,2025-07-26 05:00:00,2025-07-26 08:45:00,Pax,AER,153,171,32,62,OPS
25074174,ABY,A320,2025-07-26 05:20:00,2025-07-26 07:50:00,Pax,MLE,172,166,52,22,OPS
25074175,ABY,A320,2025-07-26 05:30:00,2025-07-26 07:30:00,Pax,MED,167,177,6,7,OPS
25074217,KQA,B738,2025-07-26 05:30:00,2025-07-26 09:00:00,Cgo,NBO,0,0,59,51,OPS
25074173,ABY,A320,2025-07-26 05:35:00,2025-07-26 07:10:00,Pax,SYZ,169,93,24,37,OPS
25074176,ABY,A320,2025-07-26 05:50:00,2025-07-26 13:05:00,Pax,DEL,157,151,1A,58,OPS
25074179,ABY,A320,2025-07-26 05:50:00,2025-07-26 09:25:00,Pax,IST,165,176,55,39,OPS
25074178,ABY,A320,2025-07-26 05:55:00,2025-07-26 08:10:00,Pax,TBS,160,173,54,26,OPS
25074177,ABY,A320,2025-07-26 06:00:00,2025-07-26 07:55:00,Pax,CAI,120,173,8,29,OPS
25074181,ABY,A320,2025-07-26 06:05:00,2025-07-26 07:35:00,Pax,ELQ,158,154,5,8,OPS
25074186,ABY,A320,2025-07-26 06:15:00,2025-07-26 07:50:00,Pax,GYD,170,166,25,25,OPS
25074191,PGT,A321,2025-07-26 06:15:00,2025-07-26 07:20:00,Pax,SAW,166,180,23,3,OPS
25074203,ABY,A320,2025-07-26 06:25:00,2025-07-26 13:05:00,Pax,GYD,161,179,58,50,OPS
25074180,ABY,A321,2025-07-26 06:25:00,2025-07-26 09:00:00,Pax,DAC,201,131,21,32,OPS
25074189,ABY,A320,2025-07-26 06:25:00,2025-07-26 09:00:00,Pax,GOX,170,173,61,40,OPS
25074187,ABY,A320,2025-07-26 06:25:00,2025-07-26 10:00:00,Pax,LRR,156,60,38,55,OPS
25074184,ABY,A320,2025-07-26 06:30:00,2025-07-26 08:20:00,Pax,CMB,165,174,56,14,OPS
25074201,ABY,A320,2025-07-26 06:30:00,2025-07-26 09:20:00,Pax,BEY,162,166,1C,36,OPS
25074190,ABY,A320,2025-07-26 06:35:00,2025-07-26 07:55:00,Pax,BGW,160,154,26,16,OPS
25074199,ABY,A320,2025-07-26 06:35:00,2025-07-26 08:45:00,Pax,DOH,162,165,29,1B,OPS
25074195,ABY,A320,2025-07-26 06:40:00,2025-07-26 08:50:00,Pax,FRU,140,175,39,21,OPS
25074193,ABY,A320,2025-07-26 06:40:00,2025-07-26 08:05:00,Pax,MCT,172,161,1B,1C,OPS
25074200,ABY,A320,2025-07-26 06:40:00,2025-07-26 09:55:00,Pax,ALA,162,179,53,54,OPS
25074192,ABY,A320,2025-07-26 06:40:00,2025-07-26 08:05:00,Pax,EVN,160,169,16,23,OPS
25074185,ABY,A320,2025-07-26 06:40:00,2025-07-26 09:00:00,Pax,DME,165,149,34,30,OPS
25074198,ABY,A320,2025-07-26 06:40:00,2025-07-26 09:00:00,Pax,NBO,150,174,36,31,OPS
25074194,ABY,A321,2025-07-26 06:45:00,2025-07-26 08:00:00,Pax,HKT,183,207,3,5,OPS
25074196,ABY,A321,2025-07-26 07:00:00,2025-07-26 07:50:00,Pax,BKK,125,216,4,4,OPS
25074188,ABY,A320,2025-07-26 07:00:00,2025-07-26 08:55:00,Pax,KRK,170,168,51,38,OPS
25074197,ABY,A320,2025-07-26 07:00:00,2025-07-26 08:10:00,Pax,KWI,170,164,7,1A,OPS
25074182,ABY,A320,2025-07-26 07:00:00,2025-07-26 08:05:00,Pax,BAH,61,175,37,24,OPS
25074183,AXB,B738,2025-07-26 07:05:00,2025-07-26 08:05:00,Pax,CNN,141,194,22,34,OPS
25074204,ABY,A320,2025-07-26 07:20:00,2025-07-26 08:20:00,Pax,AMM,168,171,30,6,OPS
25074202,ABY,A320,2025-07-26 07:25:00,2025-07-26 11:15:00,Pax,HAS,160,166,24,53,OPS
25074205,NIA,A320,2025-07-26 08:00:00,2025-07-26 09:00:00,Pax,CAI,166,162,6,3,OPS
25074207,ABY,A320,2025-07-26 08:10:00,2025-07-26 09:10:00,Pax,EBB,166,145,33,7,OPS
25074209,ABY,A320,2025-07-26 08:10:00,2025-07-26 09:20:00,Pax,ATH,167,152,23,8,OPS
25074206,FJL,A320,2025-07-26 08:15:00,2025-07-26 09:05:00,Pax,ISB,178,169,50,4,OPS
25074210,MSC,A320,2025-07-26 09:00:00,2025-07-26 10:00:00,Pax,CAI,174,138,8,5,OPS
25074211,ABY,A320,2025-07-26 09:10:00,2025-07-26 09:55:00,Pax,BGW,166,108,4,6,OPS
25074212,QTR,A320,2025-07-26 09:55:00,2025-07-26 11:20:00,Pax,DOH,54,128,3,7,OPS
25074213,PIA,A320,2025-07-26 10:00:00,2025-07-26 11:00:00,Pax,PEW,153,87,6,8,OPS
25074215,SYR,A320,2025-07-26 10:05:00,2025-07-26 11:05:00,Pax,DAM,41,76,7,3,OPS
25074216,ABY,A320,2025-07-26 10:20:00,2025-07-26 12:10:00,Pax,MHD,80,109,25,23,OPS
25074234,AXB,A320,2025-07-26 10:40:00,2025-07-26 12:05:00,Pax,VNS,166,162,22,25,OPS
25074214,ABY,A320,2025-07-26 10:45:00,2025-07-26 12:10:00,Pax,IKA,166,179,5,1A,OPS
25074219,ABY,A320,2025-07-26 10:55:00,2025-07-26 12:55:00,Pax,CGP,171,106,26,21,OPS
25074222,ABY,A320,2025-07-26 11:00:00,2025-07-26 13:20:00,Pax,KHI,159,161,29,34,OPS
25074220,ABY,A320,2025-07-26 11:10:00,2025-07-26 12:30:00,Pax,MED,127,175,4,6,OPS
25074230,ABY,A321,2025-07-26 11:20:00,2025-07-26 12:45:00,Pax,CAI,207,210,8,14,OPS
25074221,ABY,A320,2025-07-26 11:40:00,2025-07-26 12:45:00,Pax,TIF,140,176,6,8,OPS
25074218,ABY,A320,2025-07-26 11:40:00,2025-07-26 13:05:00,Pax,KRK,52,148,23,24,OPS
25074226,ABY,A320,2025-07-26 11:40:00,2025-07-26 13:40:00,Pax,AMM,177,176,32,16,OPS
25074225,ABY,A320,2025-07-26 11:50:00,2025-07-26 12:55:00,Pax,TRV,168,169,7,5,OPS
25074227,ABY,A320,2025-07-26 11:55:00,2025-07-26 13:35:00,Pax,ELQ,172,175,31,1C,OPS
25074223,ABY,A320,2025-07-26 11:55:00,2025-07-26 12:45:00,Pax,AHB,79,161,3,4,OPS
25074231,ABY,A320,2025-07-26 12:05:00,2025-07-26 13:15:00,Pax,TUU,155,160,30,7,OPS
25074224,AXB,B738,2025-07-26 12:10:00,2025-07-26 14:00:00,Pax,TRV,113,189,24,26,OPS
25074233,ABY,A320,2025-07-26 12:10:00,2025-07-26 13:10:00,Pax,COK,98,172,33,1B,OPS
25074228,ABY,A320,2025-07-26 12:15:00,2025-07-26 13:15:00,Pax,DAC,105,92,16,22,OPS
25074229,ABY,A321,2025-07-26 12:20:00,2025-07-26 13:25:00,Pax,TBS,217,213,21,3,OPS
25074232,SIA,B744,2025-07-26 12:40:00,2025-07-26 14:05:00,Cgo,LHR,0,0,51,51,OPS
25074239,ABY,A320,2025-07-26 12:40:00,2025-07-26 14:40:00,Pax,TZX,54,147,34,1A,OPS
25074235,BSC,A30B,2025-07-26 13:00:00,2025-07-27 03:00:00,Cgo,NBO,0,0,57,55,OPS
25074242,ABY,A321,2025-07-26 13:10:00,2025-07-26 15:10:00,Pax,RUH,211,216,23,6,OPS
25074241,ABY,A320,2025-07-26 13:15:00,2025-07-26 14:25:00,Pax,AJF,53,134,8,4,OPS
25074240,PIA,A320,2025-07-26 13:45:00,2025-07-26 15:00:00,Pax,SKT,165,119,7,1B,OPS
25074237,JAG,B734,2025-07-26 13:45:00,2025-07-27 04:30:00,Cgo,HGA,0,0,53,53,OPS
25074243,ABY,A320,2025-07-26 13:55:00,2025-07-26 15:00:00,Pax,KWI,147,171,3,7,OPS
25074247,ABY,A320,2025-07-26 14:25:00,2025-07-26 15:45:00,Pax,WAW,157,166,16,8,OPS
25074245,IGO,A320,2025-07-26 14:35:00,2025-07-26 15:35:00,Pax,ATQ,164,143,5,3,OPS
25074244,FJL,A320,2025-07-26 14:40:00,2025-07-26 15:40:00,Pax,LHE,130,121,21,5,OPS
25074252,ABY,A320,2025-07-26 14:55:00,2025-07-26 16:15:00,Pax,SLL,71,179,6,1C,OPS
25074254,ETH,B777,2025-07-26 15:00:00,2025-07-26 17:00:00,Cgo,ADD,0,0,50,51,OPS
25074246,AXB,B738,2025-07-26 15:05:00,2025-07-26 16:25:00,Pax,IDR,171,115,8,14,OPS
25074251,ABY,A320,2025-07-26 15:05:00,2025-07-26 17:20:00,Pax,VIE,155,145,25,16,OPS
25074250,ABY,A320,2025-07-26 15:15:00,2025-07-26 16:35:00,Pax,DMM,85,152,7,1A,OPS
25074256,ABY,A320,2025-07-26 15:20:00,2025-07-26 16:35:00,Pax,BOM,166,167,22,4,OPS
25074255,ABY,A320,2025-07-26 15:45:00,2025-07-26 16:55:00,Pax,KTM,105,97,23,6,OPS
25074253,QTR,A320,2025-07-26 15:45:00,2025-07-26 16:50:00,Pax,DOH,128,145,3,1B,OPS
25074257,ABY,A320,2025-07-26 16:00:00,2025-07-26 17:10:00,Pax,KWI,175,172,21,7,OPS
25074260,ABY,A320,2025-07-26 16:10:00,2025-07-26 17:00:00,Pax,BAH,121,171,5,3,OPS
25074258,ABY,A320,2025-07-26 16:35:00,2025-07-26 17:35:00,Pax,DOH,139,172,4,8,OPS
25074261,IAW,B38M,2025-07-26 16:45:00,2025-07-26 17:45:00,Pax,BGW,41,89,6,5,OPS
25074259,ABY,A320,2025-07-26 16:55:00,2025-07-26 18:55:00,Pax,UFA,102,153,26,14,OPS
25074271,ABY,A320,2025-07-26 17:00:00,2025-07-26 19:00:00,Pax,DME,150,167,24,1A,OPS
25074268,ABY,A320,2025-07-26 17:05:00,2025-07-26 19:10:00,Pax,DOH,164,145,16,1C,OPS
25074263,ABY,A320,2025-07-26 17:30:00,2025-07-26 18:55:00,Pax,SVX,170,176,5,4,OPS
25074267,ABY,A320,2025-07-26 17:40:00,2025-07-26 18:55:00,Pax,KZN,171,129,29,3,OPS
25074265,QTR,A320,2025-07-26 17:50:00,2025-07-26 19:20:00,Pax,DOH,45,146,7,1B,OPS
25074264,ABQ,A321,2025-07-26 18:05:00,2025-07-26 19:15:00,Pax,MUX,206,85,3,7,OPS
25074272,ABY,A320,2025-07-26 18:05:00,2025-07-26 21:45:00,Pax,MAA,163,164,37,34,OPS
25074274,ABY,A320,2025-07-26 18:20:00,2025-07-26 19:20:00,Pax,BAH,173,171,4,6,OPS
25074275,ABY,A320,2025-07-26 18:20:00,2025-07-27 02:50:00,Pax,DOH,164,155,31,30,OPS
25074269,ABY,A320,2025-07-26 18:35:00,2025-07-26 21:45:00,Pax,TAS,140,176,39,36,OPS
25074276,ABY,A320,2025-07-26 18:50:00,2025-07-26 20:50:00,Pax,SAW,102,133,33,16,OPS
25074270,ABY,A320,2025-07-26 18:55:00,2025-07-26 21:30:00,Pax,FRU,164,176,30,24,OPS
25074278,ABY,A320,2025-07-26 19:00:00,2025-07-26 19:50:00,Pax,BEY,69,121,6,5,OPS
25074266,AXB,B738,2025-07-26 19:05:00,2025-07-26 20:05:00,Pax,TRZ,177,186,23,8,OPS
25074283,ABY,A320,2025-07-26 19:30:00,2025-07-26 21:05:00,Pax,HBE,171,134,8,26,OPS
25074277,SYR,A320,2025-07-26 19:30:00,2025-07-26 20:30:00,Pax,DAM,105,61,22,1A,OPS
25074287,ABY,A320,2025-07-26 19:30:00,2025-07-26 22:10:00,Pax,BLR,187,170,32,25,OPS
25074281,ABY,A320,2025-07-26 19:40:00,2025-07-26 20:50:00,Pax,SPX,180,166,3,4,OPS
25074319,ABY,A320,2025-07-26 19:40:00,2025-07-27 00:21:00,Pax,DAC,167,141,56,35,OPS
25074282,ABY,A320,2025-07-26 19:45:00,2025-07-26 20:30:00,Pax,AMM,131,163,26,3,OPS
25074284,ABY,A320,2025-07-26 19:45:00,2025-07-27 03:55:00,Pax,BAH,159,77,40,39,OPS
25074280,ABY,A321,2025-07-26 19:55:00,2025-07-26 22:35:00,Pax,ATZ,193,120,58,33,OPS
25074289,ABY,A320,2025-07-26 20:00:00,2025-07-26 21:05:00,Pax,CMB,168,173,6,6,OPS
25074290,ABY,A320,2025-07-26 20:05:00,2025-07-27 00:45:00,Pax,HYD,165,165,35,29,OPS
25074286,ABY,A321,2025-07-26 20:07:00,2025-07-26 21:17:00,Pax,DAC,218,149,50,7,OPS
25074303,SIA,B744,2025-07-26 20:10:00,2025-07-26 21:30:00,Cgo,SIN,0,0,51,51,OPS
25074285,QTR,A320,2025-07-26 20:20:00,2025-07-26 21:25:00,Pax,DOH,75,129,5,1B,OPS
25074288,ABY,A320,2025-07-26 20:25:00,2025-07-26 21:20:00,Pax,AMM,147,169,7,14,OPS
25074293,ABY,A320,2025-07-26 20:25:00,2025-07-27 01:14:00,Pax,BOM,122,164,36,32,OPS
25074294,ABY,A320,2025-07-26 20:30:00,2025-07-26 21:45:00,Pax,COK,159,168,23,1C,OPS
25074296,ABY,A320,2025-07-26 20:30:00,2025-07-26 21:20:00,Pax,DME,178,163,25,5,OPS
25074297,ABY,A321,2025-07-26 20:35:00,2025-07-26 22:15:00,Pax,HKT,198,209,34,23,OPS
25074295,ABY,A321,2025-07-26 20:35:00,2025-07-26 21:40:00,Pax,KUL,196,208,21,8,OPS
25074300,ABY,A320,2025-07-26 20:45:00,2025-07-26 21:35:00,Pax,LYP,118,101,24,21,OPS
25074291,ABY,A320,2025-07-26 20:50:00,2025-07-27 00:10:00,Pax,CGP,171,157,38,31,OPS
25074310,ABY,A320,2025-07-26 20:50:00,2025-07-26 22:10:00,Pax,HBE,129,129,52,22,OPS
25074299,ABY,A321,2025-07-26 20:50:00,2025-07-26 21:45:00,Pax,TZX,213,203,4,3,OPS
25074301,ABY,A320,2025-07-26 21:00:00,2025-07-26 22:05:00,Pax,CJB,174,158,29,1A,OPS
25074316,ACP,B762,2025-07-26 21:00:00,2025-07-27 02:00:00,Cgo,HKG,0,0,55,57,OPS
25074292,CGS,B738,2025-07-26 21:00:00,2025-07-26 22:30:00,Cgo,DWC,0,0,59,59,OPS
25074298,ABY,A320,2025-07-26 21:10:00,2025-07-26 22:10:00,Pax,CCJ,120,169,16,16,OPS
25074304,ABY,A321,2025-07-26 21:20:00,2025-07-26 22:15:00,Pax,BKK,211,213,33,4,OPS
25074307,ABY,A320,2025-07-26 21:40:00,2025-07-26 22:25:00,Pax,CMB,173,173,3,6,OPS
25074302,IGO,A320,2025-07-26 21:40:00,2025-07-26 22:40:00,Pax,HYD,176,180,8,5,OPS
25074314,ABY,A321,2025-07-26 21:50:00,2025-07-26 23:10:00,Pax,KHI,214,148,7,14,OPS
25074305,FJL,A320,2025-07-26 21:50:00,2025-07-26 22:50:00,Pax,ISB,176,123,30,7,OPS
25074318,ABY,A320,2025-07-26 22:25:00,2025-07-27 00:11:00,Pax,JAI,145,168,6,1A,OPS
25074312,ABY,A320,2025-07-26 22:25:00,2025-07-26 23:10:00,Pax,DEL,148,165,23,8,OPS
25074317,AXB,A320,2025-07-26 22:30:00,2025-07-27 00:55:00,Pax,DEL,147,154,24,1C,OPS
25074308,AXB,B38M,2025-07-26 22:30:00,2025-07-27 00:15:00,Pax,CNN,168,176,22,3,OPS
25074313,FJL,A320,2025-07-26 22:55:00,2025-07-26 23:55:00,Pax,LHE,156,100,50,4,OPS
25074321,ABY,A320,2025-07-26 23:40:00,2025-07-27 01:15:00,Pax,DAC,168,131,26,6,OPS
25074322,AXB,B738,2025-07-26 23:45:00,2025-07-27 03:05:00,Pax,BOM,153,120,23,34,OPS
25074320,BBC,B738,2025-07-26 23:50:00,2025-07-27 01:15:00,Pax,CGP,161,85,5,8,OPS
