MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25074591,AXB,B738,2025-07-28 15:05:00,2025-07-28 16:45:00,Pax,STV,164,113,22,16,OPS
25074597,ABY,A320,2025-07-28 15:15:00,2025-07-28 16:55:00,Pax,KTM,95,110,7,14,OPS
25074598,ABY,A320,2025-07-28 15:20:00,2025-07-28 16:35:00,Pax,BOM,173,166,8,4,OPS
25074601,ABY,A320,2025-07-28 15:45:00,2025-07-28 17:10:00,Pax,KWI,106,149,23,3,OPS
25074600,QTR,A320,2025-07-28 15:45:00,2025-07-28 16:50:00,Pax,DOH,128,136,3,5,OPS
25074602,ABY,A320,2025-07-28 16:00:00,2025-07-28 19:10:00,Pax,DOH,162,85,33,34,OPS
25074603,ABY,A320,2025-07-28 16:45:00,2025-07-28 17:35:00,Pax,DOH,173,142,14,8,OPS
25074605,ABY,A320,2025-07-28 16:55:00,2025-07-28 17:55:00,Pax,MCT,143,173,5,6,OPS
25074608,ABY,A320,2025-07-28 17:00:00,2025-07-28 18:55:00,Pax,UFA,99,85,16,22,OPS
25074607,ABY,A320,2025-07-28 17:05:00,2025-07-28 18:55:00,Pax,SVX,155,174,8,1A,OPS
25074604,ABY,A320,2025-07-28 17:10:00,2025-07-28 18:55:00,Pax,ATH,149,110,6,1B,OPS
25074606,ABY,A320,2025-07-28 17:15:00,2025-07-28 18:55:00,Pax,KZN,161,147,21,4,OPS
25074610,KNE,B738,2025-07-28 17:20:00,2025-07-28 18:20:00,Pax,JED,68,102,4,7,OPS
25074609,ABY,A320,2025-07-28 17:40:00,2025-07-28 19:00:00,Pax,KRK,164,158,25,5,OPS
25074613,ABY,A320,2025-07-28 17:45:00,2025-07-28 22:30:00,Pax,HYD,162,171,34,29,OPS
25074611,QTR,A320,2025-07-28 17:50:00,2025-07-28 19:20:00,Pax,DOH,118,104,3,1C,OPS
25074612,ABQ,A321,2025-07-28 18:05:00,2025-07-28 19:15:00,Pax,MUX,186,69,7,21,OPS
25074617,ABY,A320,2025-07-28 18:05:00,2025-07-28 19:00:00,Pax,DME,151,165,31,3,OPS
25074614,ABY,A320,2025-07-28 18:10:00,2025-07-28 21:20:00,Pax,DME,81,164,26,32,OPS
25074616,ABY,A320,2025-07-28 18:15:00,2025-07-28 20:55:00,Pax,MHD,91,69,24,23,OPS
25074619,ABY,A320,2025-07-28 18:20:00,2025-07-28 19:20:00,Pax,BAH,160,173,14,8,OPS
25074618,ABY,A321,2025-07-28 18:20:00,2025-07-28 21:45:00,Pax,TZX,205,193,32,30,OPS
25074621,ABY,A320,2025-07-28 18:50:00,2025-07-28 19:50:00,Pax,BEY,92,94,23,6,OPS
25074615,AXB,B738,2025-07-28 18:50:00,2025-07-28 19:50:00,Pax,TRZ,156,128,5,16,OPS
25074622,ABY,A320,2025-07-28 18:55:00,2025-07-28 20:00:00,Pax,SAW,173,157,22,7,OPS
25074623,ABY,A320,2025-07-28 19:00:00,2025-07-28 20:30:00,Pax,AMM,73,166,35,14,OPS
25074626,SYR,A320,2025-07-28 19:30:00,2025-07-28 20:30:00,Pax,DAM,107,56,4,4,OPS
25074625,ABY,A320,2025-07-28 19:30:00,2025-07-28 21:35:00,Pax,LYP,180,79,16,26,OPS
25074624,ABY,A320,2025-07-28 19:30:00,2025-07-28 21:05:00,Pax,HBE,157,132,6,5,OPS
25074629,ABY,A321,2025-07-28 19:40:00,2025-07-28 21:20:00,Pax,AMM,212,197,8,3,OPS
25074631,ABY,A320,2025-07-28 19:45:00,2025-07-29 00:10:00,Pax,CGP,123,160,30,34,OPS
25074627,ABY,A321,2025-07-28 19:55:00,2025-07-28 22:15:00,Pax,HKT,153,211,31,21,OPS
25074630,NWY,IL76,2025-07-28 20:00:00,2025-07-29 00:00:00,Cgo,AMD,0,0,61,53,OPS
25074636,ABY,A320,2025-07-28 20:00:00,2025-07-28 21:25:00,Pax,ALA,175,160,3,8,OPS
25074632,ABY,A320,2025-07-28 20:05:00,2025-07-29 07:35:00,Pax,WAW,152,124,56,36,OPS
25074635,QTR,A320,2025-07-28 20:20:00,2025-07-28 21:25:00,Pax,DOH,126,137,5,1A,OPS
25074647,ABY,A320,2025-07-28 20:25:00,2025-07-28 23:35:00,Pax,BOM,115,157,37,40,OPS
25074633,ABY,A320,2025-07-28 20:25:00,2025-07-28 22:25:00,Pax,CMB,178,179,25,1C,OPS
25074639,ABY,A320,2025-07-28 20:30:00,2025-07-28 22:00:00,Pax,HBE,163,127,14,25,OPS
25074637,ABY,A320,2025-07-28 20:30:00,2025-07-28 22:10:00,Pax,CCJ,167,170,23,6,OPS
25074648,ABY,A320,2025-07-28 20:30:00,2025-07-28 22:20:00,Pax,TRV,175,172,40,16,OPS
25074640,ABY,A321,2025-07-28 20:35:00,2025-07-29 08:00:00,Pax,HKT,173,211,38,37,OPS
25074644,ABY,A320,2025-07-28 20:35:00,2025-07-28 22:10:00,Pax,BLR,177,169,1B,1B,OPS
25074638,ABY,A320,2025-07-28 20:45:00,2025-07-29 04:15:00,Pax,DAM,129,140,39,33,OPS
25074642,ABY,A320,2025-07-28 20:50:00,2025-07-28 21:45:00,Pax,COK,165,169,21,7,OPS
25074643,ABY,A321,2025-07-28 20:50:00,2025-07-28 22:40:00,Pax,CAI,203,209,36,14,OPS
25074641,ABY,A320,2025-07-28 20:50:00,2025-07-28 22:25:00,Pax,DAC,160,136,33,22,OPS
25074645,ABY,A320,2025-07-28 21:00:00,2025-07-29 01:15:00,Pax,DAC,167,132,52,31,OPS
25074646,ABY,A320,2025-07-28 21:10:00,2025-07-28 23:10:00,Pax,DEL,118,156,1C,24,OPS
25074655,ABY,A320,2025-07-28 21:20:00,2025-07-28 22:50:00,Pax,SKT,143,123,8,23,OPS
25074650,ABY,A321,2025-07-28 21:20:00,2025-07-28 22:15:00,Pax,BKK,213,220,4,4,OPS
25074649,IGO,A320,2025-07-28 21:40:00,2025-07-28 22:40:00,Pax,HYD,167,145,22,5,OPS
25074651,ABY,A320,2025-07-28 21:40:00,2025-07-29 02:10:00,Pax,KTM,171,117,26,52,OPS
25074656,ABY,A320,2025-07-28 21:50:00,2025-07-28 23:15:00,Pax,JAI,173,163,6,3,OPS
25074652,ABY,A321,2025-07-28 21:50:00,2025-07-29 03:50:00,Pax,DMM,206,191,35,39,OPS
25074660,SIA,B744,2025-07-28 21:59:00,2025-07-28 23:06:00,Cgo,SIN,0,0,51,51,OPS
25074659,ABY,A321,2025-07-28 22:10:00,2025-07-29 07:50:00,Pax,BKK,164,209,54,30,OPS
25074658,ABY,A320,2025-07-28 22:20:00,2025-07-28 23:10:00,Pax,KHI,118,162,5,8,OPS
25074662,ABY,A320,2025-07-28 22:25:00,2025-07-29 08:00:00,Pax,VIE,150,162,29,32,OPS
25074661,ABY,A320,2025-07-28 22:25:00,2025-07-29 00:25:00,Pax,AMD,116,164,7,1A,OPS
25074654,AXB,A320,2025-07-28 22:30:00,2025-07-29 00:55:00,Pax,DEL,143,140,24,1B,OPS
25074657,AXB,B38M,2025-07-28 22:30:00,2025-07-28 23:30:00,Pax,CNN,158,178,3,7,OPS
25074664,FJL,A320,2025-07-28 22:45:00,2025-07-28 23:35:00,Pax,ISB,163,106,21,6,OPS
25074663,FJL,A320,2025-07-28 22:55:00,2025-07-28 23:55:00,Pax,LHE,162,77,23,4,OPS
25074667,ABY,A320,2025-07-28 23:25:00,2025-07-29 01:20:00,Pax,NJF,162,154,16,5,OPS
25074665,QTR,A320,2025-07-28 23:30:00,2025-07-29 00:30:00,Pax,DOH,66,85,8,8,OPS
25074670,ABY,A320,2025-07-28 23:40:00,2025-07-29 08:05:00,Pax,MCT,168,147,32,38,OPS
25074668,AXB,B738,2025-07-28 23:44:00,2025-07-29 03:05:00,Pax,BOM,103,83,22,35,OPS
25074666,PIA,A320,2025-07-28 23:45:00,2025-07-29 01:00:00,Pax,PEW,113,92,6,3,OPS
25074669,ABY,A320,2025-07-28 23:45:00,2025-07-29 03:55:00,Pax,BAH,173,149,14,29,OPS
