MVMTNO,AIRL,A/CTYPE,STA,STD,LOADTYPE,DESTN,PAXIN,PAXOUT,HIST_STAND,MODEL_STAND,TYPE
25074933,ABY,A320,2025-07-30 14:00:00,2025-07-30 15:30:00,Pax,ELQ,120,175,16,8,OPS
25074932,ABY,A320,2025-07-30 14:25:00,2025-07-30 15:10:00,Pax,RUH,150,175,14,4,OPS
25074926,IGO,A320,2025-07-30 14:35:00,2025-07-30 15:35:00,Pax,ATQ,173,141,4,3,OPS
25074935,ABY,A320,2025-07-30 15:05:00,2025-07-30 16:35:00,Pax,BOM,133,160,5,5,OPS
25074931,AXB,B738,2025-07-30 15:05:00,2025-07-30 16:45:00,Pax,STV,168,119,22,14,OPS
25074934,ABY,A320,2025-07-30 15:15:00,2025-07-30 17:00:00,Pax,BAH,118,165,8,1A,OPS
25074938,ABY,A320,2025-07-30 15:20:00,2025-07-30 16:15:00,Pax,SLL,171,176,7,7,OPS
25074936,ABY,A320,2025-07-30 15:35:00,2025-07-30 16:35:00,Pax,DMM,29,155,1C,6,OPS
25074937,QTR,A320,2025-07-30 15:45:00,2025-07-30 16:50:00,Pax,DOH,105,96,3,4,OPS
25074940,ABY,A320,2025-07-30 16:00:00,2025-07-30 16:55:00,Pax,KTM,166,161,24,3,OPS
25074955,ABY,A320,2025-07-30 16:10:00,2025-07-30 20:00:00,Pax,SAW,170,111,26,32,OPS
25074942,ABY,A320,2025-07-30 16:45:00,2025-08-01 09:25:00,Pax,IST,162,166,30,33,OPS
25074939,ABY,A320,2025-07-30 16:45:00,2025-07-30 17:35:00,Pax,DOH,174,126,4,8,OPS
25074941,IAW,B38M,2025-07-30 16:45:00,2025-07-30 17:45:00,Pax,BGW,52,73,6,7,OPS
25074944,ABY,A321,2025-07-30 16:55:00,2025-07-30 18:00:00,Pax,AMM,108,167,35,6,OPS
25074945,ABY,A320,2025-07-30 17:00:00,2025-07-30 17:55:00,Pax,MCT,116,158,3,5,OPS
25074943,ABY,A320,2025-07-30 17:05:00,2025-07-30 18:00:00,Pax,KWI,120,167,21,1B,OPS
25074950,ABY,A320,2025-07-30 17:10:00,2025-07-30 18:55:00,Pax,KZN,165,148,16,1C,OPS
25074949,ABY,A320,2025-07-30 17:15:00,2025-07-30 18:55:00,Pax,KUF,145,132,25,16,OPS
25074946,ABY,A320,2025-07-30 17:27:00,2025-07-30 18:22:00,Pax,VIE,107,171,7,3,OPS
25074951,ABY,A320,2025-07-30 17:40:00,2025-07-30 19:10:00,Pax,DOH,174,81,14,4,OPS
25074959,QTR,A320,2025-07-30 17:50:00,2025-07-30 19:20:00,Pax,DOH,108,91,8,1A,OPS
25074947,ABQ,A321,2025-07-30 18:05:00,2025-07-30 19:15:00,Pax,MUX,188,72,23,8,OPS
25074948,ABY,A320,2025-07-30 18:10:00,2025-07-30 18:55:00,Pax,UFA,80,112,22,7,OPS
25074953,ABY,A320,2025-07-30 18:20:00,2025-07-30 20:30:00,Pax,AMM,167,155,37,1B,OPS
25074958,ABY,A320,2025-07-30 18:20:00,2025-07-30 19:20:00,Pax,BAH,170,171,3,5,OPS
25074952,AXB,B738,2025-07-30 18:50:00,2025-07-30 19:50:00,Pax,TRZ,183,187,6,6,OPS
25074957,ABY,A320,2025-07-30 18:55:00,2025-07-30 19:50:00,Pax,BEY,176,125,21,3,OPS
25074991,ABY,A320,2025-07-30 19:30:00,2025-07-30 23:35:00,Pax,BOM,160,166,31,35,OPS
25074964,ABY,A320,2025-07-30 19:30:00,2025-07-30 21:35:00,Pax,LYP,173,77,36,30,OPS
25074962,SYR,A320,2025-07-30 19:30:00,2025-07-30 20:30:00,Pax,DAM,135,49,4,7,OPS
25074965,ABY,A320,2025-07-30 19:40:00,2025-07-30 21:35:00,Pax,HBE,173,158,39,16,OPS
25074963,ABY,A321,2025-07-30 19:40:00,2025-07-30 22:25:00,Pax,CMB,213,207,34,21,OPS
25074971,ABY,A320,2025-07-30 19:40:00,2025-07-30 21:45:00,Pax,COK,168,172,25,22,OPS
25074966,ABY,A320,2025-07-30 19:45:00,2025-07-30 21:25:00,Pax,ALA,172,164,16,1A,OPS
25074961,ABY,A320,2025-07-30 19:55:00,2025-07-30 20:55:00,Pax,MHD,161,89,14,5,OPS
25074967,RMX,B738,2025-07-30 20:00:00,2025-07-30 21:30:00,Cgo,BEN,0,0,53,53,OPS
25074970,ABY,A320,2025-07-30 20:00:00,2025-07-30 21:00:00,Pax,CMB,170,172,23,4,OPS
25074968,ABY,A320,2025-07-30 20:05:00,2025-07-30 21:20:00,Pax,AMM,170,168,5,8,OPS
25074992,ABY,A321,2025-07-30 20:20:00,2025-07-30 23:10:00,Pax,KHI,216,181,21,31,OPS
25074977,ABY,A320,2025-07-30 20:25:00,2025-07-30 22:25:00,Pax,DAC,173,145,29,24,OPS
25074973,ABY,A320,2025-07-30 20:30:00,2025-07-30 21:45:00,Pax,MAA,176,157,22,1C,OPS
25074982,ABY,A320,2025-07-30 20:30:00,2025-07-30 22:05:00,Pax,TAS,177,167,3,32,OPS
25074985,ABY,A320,2025-07-30 20:30:00,2025-07-30 21:20:00,Pax,DME,156,167,33,3,OPS
25074974,ABY,A321,2025-07-30 20:35:00,2025-07-30 21:45:00,Pax,TZX,193,207,8,6,OPS
25074980,ABY,A320,2025-07-30 20:35:00,2025-07-30 22:10:00,Pax,BLR,178,161,38,26,OPS
25074975,ABY,A320,2025-07-30 20:45:00,2025-07-30 22:05:00,Pax,CJB,155,167,32,23,OPS
25074978,ABY,A320,2025-07-30 20:50:00,2025-07-30 22:10:00,Pax,CCJ,168,173,4,1B,OPS
25074981,ABY,A321,2025-07-30 20:50:00,2025-07-30 22:15:00,Pax,HKT,210,215,7,14,OPS
25074976,ABY,A320,2025-07-30 20:50:00,2025-07-30 21:50:00,Pax,HBE,152,172,26,7,OPS
25074979,ABY,A320,2025-07-30 21:00:00,2025-07-31 02:10:00,Pax,KTM,168,174,40,29,OPS
25074969,CGS,B738,2025-07-30 21:00:00,2025-07-30 22:30:00,Cgo,DWC,0,0,55,51,OPS
25074984,ABY,A320,2025-07-30 21:20:00,2025-07-30 22:20:00,Pax,TRV,159,171,54,5,OPS
25074988,ABY,A321,2025-07-30 21:20:00,2025-07-30 22:15:00,Pax,BKK,211,211,6,4,OPS
25074983,IGO,A20N,2025-07-30 21:40:00,2025-07-30 22:40:00,Pax,HYD,169,189,5,34,OPS
25074993,ABY,A320,2025-07-30 21:40:00,2025-07-30 22:30:00,Pax,HYD,163,169,56,8,OPS
25074987,FJL,A320,2025-07-30 21:50:00,2025-07-30 22:50:00,Pax,ISB,170,121,50,1A,OPS
25074989,ABY,A320,2025-07-30 21:50:00,2025-07-30 22:35:00,Pax,ATZ,170,172,52,25,OPS
25074994,ABY,A321,2025-07-30 21:50:00,2025-07-30 22:40:00,Pax,CAI,215,214,14,3,OPS
25074995,ABY,A320,2025-07-30 22:00:00,2025-07-30 22:50:00,Pax,SKT,170,140,35,16,OPS
25074996,ABY,A320,2025-07-30 22:20:00,2025-07-30 23:10:00,Pax,DEL,152,161,16,7,OPS
25074999,ABY,A320,2025-07-30 22:25:00,2025-07-31 00:10:00,Pax,JAI,140,164,6,1C,OPS
25074997,ABY,A321,2025-07-30 22:25:00,2025-07-31 09:00:00,Pax,NBO,212,214,39,32,OPS
25074990,AXB,B38M,2025-07-30 22:30:00,2025-07-30 23:30:00,Pax,CNN,175,176,23,6,OPS
25074986,AXB,A320,2025-07-30 22:30:00,2025-07-31 00:55:00,Pax,DEL,167,180,24,1B,OPS
25074998,FJL,A320,2025-07-30 22:55:00,2025-07-30 23:55:00,Pax,LHE,158,120,3,5,OPS
25075000,ABY,A320,2025-07-30 23:20:00,2025-07-31 00:25:00,Pax,AMD,175,144,5,8,OPS
25075001,ABY,A320,2025-07-30 23:25:00,2025-07-31 00:10:00,Pax,CGP,162,164,4,4,OPS
25075002,QTR,A320,2025-07-30 23:30:00,2025-07-31 00:30:00,Pax,DOH,61,80,7,3,OPS
25075004,ABY,A320,2025-07-30 23:40:00,2025-07-31 03:00:00,Pax,KWI,173,161,26,30,OPS
25075003,PIA,A320,2025-07-30 23:45:00,2025-07-31 01:00:00,Pax,PEW,126,157,23,7,OPS
25075005,AXB,B738,2025-07-30 23:47:00,2025-07-31 03:05:00,Pax,BOM,129,165,22,34,OPS
25075006,BBC,B738,2025-07-30 23:53:00,2025-07-31 01:15:00,Pax,ZYL,160,117,8,6,OPS
